TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Horton Hears a Who!,"$3,109,801",+5.5%,-36.6%,3961,$785,"$99,849,148",14,Twentieth Century Fox,False,False
2,3,Drillbit Taylor,"$1,007,419",+5.1%,-,3056,$329,"$14,773,641",7,Paramount Pictures,False,False
3,2,Meet the Browns,"$930,056",-6.8%,-,2006,$463,"$25,068,317",7,Lionsgate,False,False
4,4,"10,000 BC","$807,246",-0.5%,-51.9%,3454,$233,"$80,045,351",21,Warner Bros.,False,False
5,5,Shutter,"$713,148",+0.7%,-,2753,$259,"$13,777,588",7,Twentieth Century Fox,False,False
6,6,College Road Trip,"$646,037",+10.6%,-36.6%,2575,$250,"$34,865,073",21,Walt Disney Studios Motion Pictures,False,False
7,7,Never Back Down,"$473,128",+4.2%,-56.2%,2729,$173,"$18,890,093",14,Summit Entertainment,False,False
8,8,The Bank Job,"$427,323",-0.7%,-24.8%,1613,$264,"$21,304,437",21,Lionsgate,False,False
9,9,Vantage Point,"$397,902",+3.7%,-40.9%,2124,$187,"$66,948,480",35,Sony Pictures Releasing,False,False
10,10,The Other Boleyn Girl,"$283,518",+6.7%,-30.7%,1188,$238,"$23,662,408",28,Sony Pictures Releasing,False,False
11,11,Doomsday,"$242,250",+0.1%,-48.9%,1938,$125,"$10,031,960",14,Rogue Pictures,False,False
12,12,Under the Same Moon,"$201,017",-4.8%,-38%,266,$755,"$4,424,352",9,The Weinstein Company,False,False
13,13,The Spiderwick Chronicles,"$196,725",+4.7%,-43.9%,1226,$160,"$68,646,009",43,Paramount Pictures,False,False
14,14,Miss Pettigrew Lives for a Day,"$181,711",+4.4%,-13.6%,531,$342,"$8,246,577",21,Focus Features,False,False
15,15,Semi-Pro,"$124,000",-3.9%,-69.2%,1144,$108,"$32,831,044",28,New Line Cinema,False,True
16,16,Fool's Gold,"$113,190",+5.5%,-53.7%,1011,$111,"$67,524,778",49,Warner Bros.,False,False
17,17,Jumper,"$102,482",+1.6%,-66.7%,862,$118,"$77,984,874",43,Twentieth Century Fox,False,False
18,18,Juno,"$95,545",+6.7%,-39.2%,603,$158,"$141,491,126",114,Fox Searchlight Pictures,False,False
19,19,Alvin and the Chipmunks,"$73,268",+12.5%,+7.8%,404,$181,"$216,050,880",105,Twentieth Century Fox,False,False
20,20,Penelope,"$68,197",+7.7%,-52.8%,501,$136,"$9,389,589",28,Summit Entertainment,False,False
21,21,Step Up 2: The Streets,"$64,000",+1.6%,-72.4%,640,$100,"$57,001,753",43,Walt Disney Studios Motion Pictures,False,True
22,22,The Bucket List,"$54,663",+3.9%,-34.4%,409,$133,"$91,126,012",94,Warner Bros.,False,False
23,23,In Bruges,"$51,041",+3.3%,-7.1%,216,$236,"$6,121,598",49,Focus Features,False,False
24,24,"Definitely, Maybe","$41,580",-8.3%,-58.5%,378,$110,"$31,577,350",43,Universal Pictures,False,False
25,25,Be Kind Rewind,"$40,000",-2.4%,-58.3%,263,$152,"$10,746,217",35,New Line Cinema,False,True
26,27,27 Dresses,"$33,603",+16%,+1.2%,244,$137,"$75,941,603",70,Twentieth Century Fox,False,False
