TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Marley & Me,"$13,953,174",-3%,-,3480,"$4,009","$28,334,154",2,Twentieth Century Fox,False,False
2,2,The Curious Case of Benjamin Button,"$10,144,686",-14.5%,-,2988,"$3,395","$22,016,517",2,Paramount Pictures,False,False
3,3,Bedtime Stories,"$10,129,163",-4.3%,-,3681,"$2,751","$20,707,980",2,Walt Disney Studios Motion Pictures,False,False
4,4,Valkyrie,"$8,192,289",-3.6%,-,2711,"$3,021","$16,686,261",2,United Artists,False,False
5,5,Yes Man,"$5,930,562",<0.1%,-8.7%,3434,"$1,727","$39,072,076",8,Warner Bros.,False,False
6,6,Seven Pounds,"$4,757,828",+0.2%,-8.5%,2758,"$1,725","$30,317,239",8,Sony Pictures Releasing,False,False
7,10,The Tale of Despereaux,"$3,169,140",+60.8%,-10.4%,3107,"$1,020","$21,731,105",8,Universal Pictures,False,False
8,8,The Day the Earth Stood Still,"$2,787,527",+0.7%,-2.7%,2402,"$1,160","$58,569,912",15,Twentieth Century Fox,False,False
9,7,The Spirit,"$2,610,877",-32%,-,2509,"$1,040","$6,453,100",2,Lionsgate,False,False
10,9,Four Christmases,"$1,855,090",-17%,-17.3%,2510,$739,"$108,603,765",31,Warner Bros.,False,False
11,11,Doubt,"$1,840,506",+29.6%,+906.5%,1267,"$1,452","$4,985,527",15,Miramax,False,False
12,13,Twilight,"$1,597,674",+61.1%,-0.5%,1849,$864,"$164,180,439",36,Summit Entertainment,False,False
13,12,Slumdog Millionaire,"$1,478,624",+9.9%,+98.4%,614,"$2,408","$16,653,149",45,Fox Searchlight Pictures,False,False
14,15,Bolt,"$1,094,040",+61.7%,+5.6%,1923,$568,"$100,139,798",36,Walt Disney Studios Motion Pictures,False,False
15,14,Gran Torino,"$769,456",+0.8%,+556.8%,84,"$9,160","$2,667,499",15,Warner Bros.,False,False
16,16,Milk,"$578,414",+16.5%,+34.1%,311,"$1,859","$12,349,361",31,Focus Features,False,False
17,19,Quantum of Solace,"$492,893",+35.7%,-14%,891,$553,"$163,395,078",43,Sony Pictures Releasing,False,False
18,17,Frost/Nixon,"$473,279",+0.5%,+413.5%,205,"$2,308","$2,657,519",22,Universal Pictures,False,False
19,20,Australia,"$364,284",+61.5%,-40.1%,711,$512,"$43,568,624",31,Twentieth Century Fox,False,False
20,23,Madagascar: Escape 2 Africa,"$286,618",+89.9%,-21.1%,808,$354,"$174,225,981",50,DreamWorks,False,False
21,18,Ghajini,"$280,467",-38.6%,-,83,"$3,379","$901,142",3,Adlabs Films,False,False
22,21,The Reader,"$201,716",+15.5%,+754.4%,116,"$1,738","$781,393",17,The Weinstein Company,False,False
23,24,The Wrestler,"$128,409",-4.6%,+123.3%,18,"$7,133","$648,510",10,Fox Searchlight Pictures,False,False
24,22,Nothing Like the Holidays,"$115,743",-31.9%,-68.2%,439,$263,"$6,837,548",15,Overture Films,False,False
25,25,Cadillac Records,"$97,048",+14.1%,-39.4%,180,$539,"$7,538,970",22,Sony Pictures Releasing,False,False
26,26,Role Models,"$67,485",+13.2%,-64.5%,225,$299,"$66,101,210",50,Universal Pictures,False,False
27,-,Revolutionary Road,"$66,648",-,-,3,"$22,216","$66,648",1,Paramount Vantage,True,False
28,34,The Polar Express2008 IMAX Release,"$55,800",+268.2%,-7.3%,26,"$2,146","$1,429,156",36,Warner Bros.,False,False
29,30,Eagle Eye,"$52,631",+78.9%,+37.1%,205,$256,"$101,005,866",92,DreamWorks,False,False
30,28,Transporter 3,"$43,483",-1.2%,-77%,135,$322,"$31,528,526",31,Lionsgate,False,False
31,29,Last Chance Harvey,"$30,717",-13.9%,-,6,"$5,119","$66,391",2,Overture Films,False,False
32,33,Body of Lies,"$29,454",+92.6%,+884.4%,182,$161,"$39,094,458",78,Warner Bros.,False,False
33,32,The Boy in the Striped Pajamas,"$28,072",+35.8%,-62.8%,96,$292,"$8,601,088",50,Miramax,False,False
34,36,Changeling,"$22,805",+110.6%,-17%,114,$200,"$35,488,342",64,Universal Pictures,False,False
35,39,The Dark Knight,"$18,265",+161.9%,+22%,74,$246,"$530,864,431",162,Warner Bros.,False,False
36,51,Deep Sea,"$16,457","+3,691.9%",+316.8%,8,"$2,057","$37,151,604",1030,Warner Bros.,False,False
37,38,Nights in Rodanthe,"$15,310",+110.4%,-10%,115,$133,"$41,684,516",92,Warner Bros.,False,False
38,40,The Secret Life of Bees,"$15,255",+149%,+12.7%,77,$198,"$37,373,163",71,Fox Searchlight Pictures,False,False
39,35,Happy-Go-Lucky,"$12,975",-2.5%,+15.8%,47,$276,"$3,160,115",78,Miramax,False,False
40,37,Vicky Cristina Barcelona,"$10,025",+1.3%,-50.3%,25,$401,"$22,725,833",134,-,False,False
41,43,Zack and Miri Make a Porno,"$7,216",+111.1%,-43.4%,46,$156,"$31,184,554",57,The Weinstein Company,False,False
42,42,The Haunting of Molly Hartley,"$5,124",+23.6%,-20%,26,$197,"$13,462,226",57,Freestyle Releasing,False,False
43,45,Igor,"$3,296",+88.5%,-15.3%,46,$71,"$19,436,628",99,Metro-Goldwyn-Mayer (MGM),False,False
44,47,Appaloosa,"$2,124",+55.8%,-32.9%,18,$118,"$20,062,036",99,Warner Bros.,False,False
45,50,Soul Men,"$1,104",+22%,-72.6%,10,$110,"$12,006,535",50,-,False,False
46,52,Were the World Mine,$496,+26.5%,-49.9%,1,$496,"$84,994",57,-,False,False
47,-,Lola Montès,$392,-,-,2,$196,"$86,957",78,Rialto Pictures,False,False
