TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Chronicles of Narnia: Prince Caspian,"$20,396,123",+5.1%,-,3929,"$5,191","$39,793,866",2,Walt Disney Studios Motion Pictures,False,False
2,2,Iron Man,"$13,431,355",+55.1%,-37.2%,4154,"$3,233","$213,375,983",16,Paramount Pictures,False,False
3,3,What Happens in Vegas,"$5,577,931",+21.5%,-25.8%,3255,"$1,713","$36,627,112",9,Twentieth Century Fox,False,False
4,4,Speed Racer,"$3,448,419",+72.2%,-53%,3606,$956,"$27,617,356",9,Warner Bros.,False,False
5,6,Baby Mama,"$1,977,370",+30.6%,-17.3%,2503,$790,"$46,154,330",23,Universal Pictures,False,False
6,5,Made of Honor,"$1,919,656",+25.2%,-35%,2816,$681,"$32,653,652",16,Sony Pictures Releasing,False,False
7,7,Forgetting Sarah Marshall,"$1,104,690",+36.6%,-29.6%,1601,$690,"$54,440,380",30,Universal Pictures,False,False
8,8,Harold & Kumar Escape from Guantanamo Bay,"$756,876",+27.2%,-39.9%,1403,$539,"$33,452,766",23,Warner Bros.,False,False
9,9,The Forbidden Kingdom,"$445,173",+63.1%,-48.5%,997,$446,"$50,013,255",30,Lionsgate,False,False
10,10,The Visitor,"$302,220",+80.3%,-10.3%,224,"$1,349","$3,186,208",37,Overture Films,False,False
11,12,Nim's Island,"$252,679",+74.4%,-53.9%,894,$282,"$45,065,104",44,Twentieth Century Fox,False,False
12,11,Prom Night,"$216,432",+49.2%,-51.4%,567,$381,"$43,379,642",37,Screen Gems,False,False
13,13,Then She Found Me,"$213,000",+65.1%,+1.4%,147,"$1,448","$1,392,000",23,THINKFilm,False,True
14,16,Horton Hears a Who!,"$179,126",+86.1%,-25.7%,543,$329,"$151,131,002",65,Twentieth Century Fox,False,False
15,14,21,"$176,096",+45.3%,-51.1%,462,$381,"$81,043,027",51,Sony Pictures Releasing,False,False
16,17,Drillbit Taylor,"$146,531",+54%,-46%,279,$525,"$32,060,769",58,Paramount Pictures,False,False
17,15,Redbelt,"$146,000",+40.4%,-62%,932,$156,"$1,856,000",16,Sony Pictures Classics,False,True
18,18,Young@Heart,"$143,612",+62.8%,-9.8%,170,$844,"$1,826,692",39,Fox Searchlight Pictures,False,False
