TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Iron Man,"$5,328,031",-7.3%,+52.2%,4105,"$1,297","$126,634,395",7,Paramount Pictures,False,False
2,2,Made of Honor,"$972,306",-3.1%,-,2729,$356,"$18,675,171",7,Sony Pictures Releasing,False,False
3,3,Baby Mama,"$649,555",<0.1%,-38.4%,2548,$254,"$34,610,580",14,Universal Pictures,False,False
4,4,Forgetting Sarah Marshall,"$574,325",-2.5%,-26.7%,2872,$199,"$46,944,505",21,Universal Pictures,False,False
5,5,Harold & Kumar Escape from Guantanamo Bay,"$528,478",-2.4%,-40.5%,2545,$207,"$27,560,884",14,Warner Bros.,False,False
6,6,The Forbidden Kingdom,"$314,845",+2.7%,-42.8%,2960,$106,"$46,360,781",21,Lionsgate,False,False
7,7,21,"$170,211",+3.2%,-34.3%,2242,$75,"$79,582,650",42,Sony Pictures Releasing,False,False
8,8,88 Minutes,"$149,457",+3.3%,-41.1%,1765,$84,"$15,925,910",21,Sony Pictures Releasing,False,False
9,9,Nim's Island,"$124,496",+5.6%,-28.3%,2478,$50,"$42,932,235",35,Twentieth Century Fox,False,False
10,10,Prom Night,"$108,309",+0.5%,-37.8%,2434,$44,"$41,772,121",28,Screen Gems,False,False
11,11,Deception,"$96,246",+2.2%,-41.9%,2001,$48,"$4,364,048",14,Twentieth Century Fox,False,False
12,12,Expelled: No Intelligence Allowed,"$78,720",+7.1%,-50.3%,656,$120,"$6,906,488",21,Rocky Mountain Pictures,False,False
13,14,Horton Hears a Who!,"$77,871",+18%,-29.7%,1463,$53,"$150,093,773",56,Twentieth Century Fox,False,False
14,13,Street Kings,"$69,481",+2%,-49.4%,855,$81,"$25,409,150",28,Fox Searchlight Pictures,False,False
15,16,Leatherheads,"$45,990",+13.2%,-54.5%,1022,$45,"$30,491,375",35,Universal Pictures,False,False
16,15,The Visitor,"$44,896",-3.5%,+28.9%,130,$345,"$1,746,280",28,Overture Films,False,False
17,17,Young@Heart,"$35,295",-2.8%,+65.7%,121,$291,"$1,055,718",30,Fox Searchlight Pictures,False,False
