TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Hancock,"$3,162,161",-9.9%,-50.7%,3965,$797,"$174,596,940",15,Sony Pictures Releasing,False,False
2,2,Hellboy II: The Golden Army,"$2,674,335",-16.1%,-,3204,$834,"$44,118,210",6,Universal Pictures,False,False
3,3,Journey to the Center of the Earth,"$2,473,348",-6.8%,-,2811,$879,"$28,868,126",6,Warner Bros.,False,False
4,4,WALL·E,"$2,360,944",-4.2%,-44.9%,3849,$613,"$170,460,303",20,Walt Disney Studios Motion Pictures,False,False
5,5,Wanted,"$1,405,130",-10.2%,-42.3%,3157,$445,"$117,018,600",20,Universal Pictures,False,False
6,6,Get Smart,"$963,414",-5.7%,-39.6%,3086,$312,"$114,571,250",27,Warner Bros.,False,False
7,8,Kung Fu Panda,"$643,039",-2.8%,-46.1%,2704,$237,"$204,143,653",41,DreamWorks,False,False
8,7,Meet Dave,"$601,233",-10.4%,-,3011,$199,"$7,197,671",6,Twentieth Century Fox,False,False
9,9,Kit Kittredge: An American Girl,"$451,255",-3.2%,-42.1%,1849,$244,"$12,367,944",27,Picturehouse,False,False
10,10,The Incredible Hulk,"$312,125",-2.5%,-55.4%,1945,$160,"$130,868,205",34,Universal Pictures,False,False
11,11,Indiana Jones and the Kingdom of the Crystal Skull,"$290,508",+3.7%,-37.8%,1664,$174,"$311,330,905",56,Paramount Pictures,False,False
12,12,Sex and the City,"$268,275",-2.2%,-38%,1025,$261,"$148,891,147",48,Warner Bros.,False,False
13,14,Iron Man,"$132,915",+6.7%,-31.4%,710,$187,"$313,804,568",76,Paramount Pictures,False,False
14,13,You Don't Mess with the Zohan,"$108,120",-13.4%,-58.6%,939,$115,"$97,264,563",41,Sony Pictures Releasing,False,False
15,15,The Love Guru,"$79,606",-3.4%,-77.9%,909,$87,"$31,654,133",27,Paramount Pictures,False,False
16,16,Mongol: The Rise of Genghis Khan,"$64,162",+1.2%,-30.3%,252,$254,"$4,548,207",41,Picturehouse,False,False
17,17,The Happening,"$55,005",-3%,-74.2%,510,$107,"$63,525,223",34,Twentieth Century Fox,False,False
18,18,What Happens in Vegas,"$37,562",-2.9%,-14.5%,286,$131,"$79,313,227",69,Twentieth Century Fox,False,False
19,19,The Visitor,"$31,481",+6.9%,-11.2%,167,$188,"$8,625,637",97,Overture Films,False,False
20,20,Speed Racer,"$25,383",-7.6%,-39%,247,$102,"$43,601,743",69,Warner Bros.,False,False
21,21,The Strangers,"$24,810",<0.1%,-36.2%,248,$100,"$52,407,065",48,Rogue Pictures,False,False
22,22,Nim's Island,"$23,795",+2.8%,-30.3%,161,$147,"$47,729,536",104,Twentieth Century Fox,False,False
23,23,Baby Mama,"$19,395",-4.4%,-30.9%,194,$99,"$60,172,695",83,Universal Pictures,False,False
24,24,Horton Hears a Who!,"$15,804",+3.5%,-24.3%,150,$105,"$154,232,149",125,Twentieth Century Fox,False,False
25,25,The Fall,"$9,720",-12.4%,-17.5%,59,$164,"$2,052,599",69,Roadside Attractions,False,False
26,29,Deep Sea,"$8,215",+67.2%,-14.5%,10,$821,"$35,721,128",867,Warner Bros.,False,False
27,26,Before the Rains,"$6,254",-15.8%,+79.4%,29,$215,"$824,356",69,Roadside Attractions,False,False
28,27,Young@Heart,"$6,045",-2.9%,-31.9%,55,$109,"$3,794,834",99,Fox Searchlight Pictures,False,False
29,28,Harold & Kumar Escape from Guantanamo Bay,"$5,675",+8%,-37.4%,69,$82,"$38,103,961",83,Warner Bros.,False,False
30,30,The Stone Angel,"$3,769",+16.5%,-,7,$538,"$421,947",6,Vivendi Entertainment,False,False
31,32,Son of Rambow,"$2,850",+77.5%,-21.7%,26,$109,"$1,728,914",76,Paramount Vantage,False,False
32,34,Contempt2008 Re-release,"$1,861",+38.3%,-,1,"$1,861","$137,317",125,Rialto Pictures,False,False
33,31,Garden Party,"$1,634",-2.7%,-,7,$233,"$15,799",6,Roadside Attractions,False,False
34,33,Reprise,"$1,589",+0.3%,-32.9%,15,$105,"$538,032",62,Miramax,False,False
35,35,The Foot Fist Way,"$1,039",+31.2%,-45.7%,15,$69,"$228,497",48,Paramount Vantage,False,False
36,36,Superhero Movie,$727,-2.7%,-53.1%,12,$60,"$25,866,736",111,-,False,False
37,37,The Promotion,$705,+41.9%,-65.7%,8,$88,"$408,107",41,Third Rail Releasing,False,False
38,38,Death Defying Acts,$628,+38.9%,-,2,$314,"$5,095",6,Third Rail Releasing,False,False
39,39,Under the Same Moon,$245,-30.2%,-14%,9,$27,"$12,589,924",120,The Weinstein Company,False,False
40,40,My Blueberry Nights,$195,+129.4%,-40%,3,$65,"$867,160",104,The Weinstein Company,False,False
41,-,Battle for Haditha,$46,-,-,1,$46,"$10,128",71,Lafayette Films,False,False
