TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Crazy Rich Asians,"$10,284,759",+41.5%,-,3384,"$3,039","$26,318,894",4,Warner Bros.,False,False
2,2,The Meg,"$8,975,055",+55%,-44.9%,4118,"$2,179","$77,375,144",9,Warner Bros.,False,False
3,3,Mile 22,"$4,927,369",-6.1%,-,3520,"$1,399","$10,173,308",2,STX Entertainment,False,False
4,5,Mission: Impossible - Fallout,"$4,602,087",+52.9%,-45.2%,3482,"$1,321","$177,849,779",23,Paramount Pictures,False,False
5,4,Alpha,"$4,110,903",+22.2%,-,2719,"$1,511","$7,473,719",2,Studio 8,False,False
6,6,Christopher Robin,"$3,587,192",+33.8%,-33.4%,3602,$995,"$64,284,676",16,-,False,False
7,7,BlacKkKlansman,"$2,951,370",+48.9%,-28.4%,1788,"$1,650","$20,942,565",9,Focus Features,False,False
8,8,Slender Man,"$2,095,853",+48.1%,-44.9%,2358,$888,"$19,287,864",9,Screen Gems,False,False
9,10,Hotel Transylvania 3: Summer Vacation,"$1,598,370",+59.1%,-28.1%,2187,$730,"$152,796,624",37,Sony Pictures Entertainment (SPE),False,False
10,9,Mamma Mia! Here We Go Again,"$1,358,980",+33.1%,-42%,2270,$598,"$110,197,235",30,Universal Pictures,False,False
11,12,The Equalizer 2,"$1,254,528",+62.2%,-47.1%,1888,$664,"$93,946,836",30,Sony Pictures Entertainment (SPE),False,False
12,13,Ant-Man and the Wasp,"$1,150,966",+63.5%,-34.4%,1520,$757,"$207,600,685",44,-,False,False
13,11,The Spy Who Dumped Me,"$1,098,797",+41.8%,-60.2%,2409,$456,"$29,254,906",16,Lionsgate,False,False
14,14,The Incredibles 2,"$970,519",+61.2%,-34.5%,1238,$783,"$593,371,401",65,-,False,False
15,15,Jurassic World: Fallen Kingdom,"$521,020",+69.7%,-38.9%,814,$640,"$411,425,420",58,Universal Pictures,False,False
16,16,Dog Days,"$353,628",+48.9%,-66.8%,2387,$148,"$5,651,959",11,LD Entertainment,False,False
17,18,Teen Titans GO! To the Movies,"$305,084",+63.3%,-60.2%,590,$517,"$27,043,223",23,Warner Bros.,False,False
18,17,Eighth Grade,"$302,256",+46.2%,-54.6%,542,$557,"$11,412,554",37,A24,False,False
19,19,Three Identical Strangers,"$221,086",+78.2%,-34.3%,276,$801,"$10,410,577",51,Neon,False,False
20,21,Skyscraper,"$144,115",+71.7%,-51.3%,370,$389,"$66,685,900",37,Universal Pictures,False,False
21,20,Death of a Nation,"$125,490",+48.6%,-68.2%,354,$354,"$5,211,182",16,-,False,False
22,23,The Darkest Minds,"$118,361",+79.6%,-86.8%,448,$264,"$12,218,740",16,Twentieth Century Fox,False,False
23,22,Sorry to Bother You,"$103,226",+46.1%,-42.5%,143,$721,"$16,217,871",44,Annapurna Pictures,False,False
24,26,Won't You Be My Neighbor?,"$90,965",+66.5%,-38.1%,206,$441,"$22,007,602",72,Focus Features,False,False
25,24,Ocean's 8,"$81,023",+28.6%,-25.2%,211,$383,"$138,724,175",72,Warner Bros.,False,False
26,27,The First Purge,"$64,075",+64.5%,-46.9%,184,$348,"$68,715,890",46,Universal Pictures,False,False
