TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Black Panther,"$16,257,536",+146%,-43.5%,4084,"$3,980","$451,657,573",15,-,False,False
2,-,Red Sparrow,"$6,012,929",-,-,3056,"$1,967","$6,012,929",1,Twentieth Century Fox,True,False
3,-,Death Wish,"$4,280,945",-,-,2847,"$1,503","$4,280,945",1,Metro-Goldwyn-Mayer (MGM),True,False
4,2,Game Night,"$3,011,960",+138.1%,-46.2%,3502,$860,"$25,839,726",8,Warner Bros.,False,False
5,4,Peter Rabbit,"$2,091,994",+256.3%,-26.5%,3607,$579,"$76,152,370",22,Sony Pictures Entertainment (SPE),False,False
6,3,Annihilation,"$1,531,802",+86.2%,-60.4%,2112,$725,"$16,518,544",8,Paramount Pictures,False,False
7,5,Fifty Shades Freed,"$1,062,430",+92.2%,-54.6%,2614,$406,"$93,351,890",22,Universal Pictures,False,False
8,7,Jumanji: Welcome to the Jungle,"$1,040,793",+219.9%,-22.7%,2313,$449,"$389,742,146",73,Sony Pictures Entertainment (SPE),False,False
9,9,The Greatest Showman,"$714,046",+173.8%,-21.4%,1407,$507,"$162,655,489",73,Twentieth Century Fox,False,False
10,12,Every Day,"$450,454",+218.9%,-58.7%,1669,$269,"$4,151,258",8,Orion Pictures,False,False
11,8,The 15:17 to Paris,"$402,221",+51.8%,-59.6%,1803,$223,"$33,950,437",22,Warner Bros.,False,False
12,10,The Shape of Water,"$344,061",+122.9%,+12.1%,832,$413,"$56,474,130",92,Fox Searchlight Pictures,False,False
13,11,"Three Billboards Outside Ebbing, Missouri","$334,507",+130.3%,+14.9%,770,$434,"$51,222,935",113,Fox Searchlight Pictures,False,False
14,14,Phantom Thread,"$286,140",+164.3%,+112.8%,715,$400,"$19,820,304",68,Focus Features,False,False
15,13,The Post,"$272,679",+96%,-14.5%,671,$406,"$79,730,915",71,Twentieth Century Fox,False,False
16,19,Lady Bird,"$169,130",+150.7%,+35.3%,710,$238,"$47,922,256",120,A24,False,False
17,18,"I, Tonya","$151,585",+103%,+6.2%,511,$296,"$28,540,677",85,Neon,False,False
18,20,Winchester,"$137,855",+137.5%,-47.4%,576,$239,"$24,166,693",29,Lionsgate,False,False
19,15,Darkest Hour,"$135,115",+31.6%,-16.3%,913,$147,"$54,989,332",101,Focus Features,False,False
20,21,Maze Runner: The Death Cure,"$114,004",+101.6%,-52.6%,543,$209,"$56,738,215",36,Twentieth Century Fox,False,False
21,16,Early Man,"$80,884",-11.3%,-76.5%,897,$90,"$7,333,333",15,Lionsgate,False,False
22,17,Samson,"$77,236",-2.8%,-70%,434,$177,"$4,209,325",15,Pure Flix Entertainment,False,False
23,25,Coco,"$68,216",+132.6%,-34.7%,235,$290,"$208,220,935",101,-,False,False
24,23,Star Wars: Episode VIII - The Last Jedi,"$62,230",+84.9%,-26%,221,$281,"$618,925,866",78,-,False,False
25,24,Den of Thieves,"$58,119",+91%,-42.3%,269,$216,"$44,528,446",43,STX Entertainment,False,False
26,34,Paddington 2,"$47,403",+337.4%,+8.6%,293,$161,"$39,893,465",50,Warner Bros.,False,False
27,26,12 Strong,"$44,847",+63.6%,-55.5%,257,$174,"$45,065,609",43,Warner Bros.,False,False
28,29,Ferdinand,"$43,279",+176.7%,-20.5%,204,$212,"$82,907,616",78,Twentieth Century Fox,False,False
29,22,Hostiles,"$42,031",+7.8%,-55%,251,$167,"$29,348,370",71,Entertainment Studios Motion Pictures,False,False
30,27,Detective Chinatown 2,"$41,819",+65.4%,-67.8%,65,$643,"$1,698,875",15,Warner Bros.,False,False
31,36,The Party,"$33,888",+259.8%,+30.6%,92,$368,"$223,452",15,Roadside Attractions,False,False
32,35,Thor: Ragnarok,"$32,485",+236.5%,-3.8%,110,$295,"$314,879,730",120,-,False,False
33,31,Forever My Girl,"$29,851",+115.8%,-39%,145,$205,"$16,113,748",43,Roadside Attractions,False,False
34,30,Wonder,"$25,412",+64.1%,-21.4%,150,$169,"$132,025,582",106,Lionsgate,False,False
35,28,Molly's Game,"$22,519",+29.3%,-30.7%,91,$247,"$28,687,322",68,STX Entertainment,False,False
36,32,La boda de Valentina,"$22,446",+62.4%,-56.9%,95,$236,"$2,603,054",22,Pantelion Films,False,False
37,33,The Commuter,"$20,517",+78.1%,-30%,112,$183,"$36,186,817",50,Lionsgate,False,False
38,38,Pitch Perfect 3,"$18,510",+153.9%,-25%,113,$163,"$104,828,820",71,Universal Pictures,False,False
39,46,Nostalgia,"$11,854",+481.4%,+165.7%,140,$84,"$56,092",15,Bleecker Street Media,False,False
40,41,Justice League,"$11,504",+94.5%,-41.6%,101,$113,"$228,923,228",106,Warner Bros.,False,False
41,37,Monster Hunt 2,"$10,555",+31.3%,-66.8%,20,$527,"$659,703",15,Lionsgate,False,False
42,-,Death House,"$9,485",-,-,1,"$9,485","$9,485",1,Hannover House,True,False
43,39,Pad Man,"$6,819",+14.3%,-78.6%,27,$252,"$1,642,221",22,Sony Pictures Entertainment (SPE),False,False
44,43,Proud Mary,"$6,155",+75.5%,-36.7%,47,$130,"$20,850,115",50,Screen Gems,False,False
45,44,The Young Karl Marx,"$4,111",+48.9%,-44.5%,12,$342,"$44,855",8,The Orchard,False,False
46,42,All the Money in the World,"$3,603",-31.4%,-40.2%,18,$200,"$25,026,688",68,TriStar Pictures,False,False
47,50,Mind Game,"$3,087",+304.1%,+554%,3,"$1,029","$10,673",15,GKIDS,False,False
48,45,Mary and the Witch's Flower,"$2,590",-1.2%,+114%,11,$235,"$2,344,537",44,GKIDS,False,False
49,47,The Florida Project,"$2,231",+22%,-32.3%,10,$223,"$5,865,665",148,A24,False,False
50,48,The Disaster Artist,"$1,975",+17.1%,-10.6%,8,$246,"$21,115,238",92,A24,False,False
51,56,Golden Exits,"$1,000",+232.2%,+15.7%,3,$333,"$40,688",22,Vertical Entertainment,False,True
52,61,BPM (Beats Per Minute),$860,"+10,650%","+1,492.6%",1,$860,"$116,764",134,The Orchard,False,False
53,52,Western,$586,-10.9%,-58.1%,2,$293,"$21,008",15,The Cinema Guild,False,False
54,-,Goldstone2018 Re-release,$312,-,-,1,$312,$312,1,Lightyear Entertainment,True,False
55,55,Big Sonia,$289,-7.4%,-45.9%,1,$289,"$183,572",106,Argot Pictures,False,False
56,49,The Breadwinner,$231,-70.2%,-74%,6,$38,"$308,102",106,GKIDS,False,False
57,59,Thelma,$220,+66.7%,-,1,$220,"$146,554",113,The Orchard,False,False
58,57,The Lodgers,$205,-,-88.4%,2,$102,"$7,155",8,-,False,False
59,-,No Intenso Agora,$170,-,-,1,$170,"$15,679",31,Icarus Films,False,False
60,-,Miss Kiet's Children2017 Re-release,$110,-,-,1,$110,"$5,127",80,Icarus Films,False,False
61,-,Rat Film,$46,-,-,1,$46,"$34,985",169,The Cinema Guild,False,False
