TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Mission: Impossible - Fallout,"$5,665,373",+27%,-40.1%,4395,"$1,289","$134,937,443",12,Paramount Pictures,False,False
2,2,Christopher Robin,"$4,480,368",+44.5%,-,3602,"$1,243","$32,165,730",5,-,False,False
3,3,Mamma Mia! Here We Go Again,"$2,159,475",+37.6%,-44.2%,3359,$642,"$94,976,515",19,Universal Pictures,False,False
4,4,The Spy Who Dumped Me,"$1,951,386",+37.3%,-,3111,$627,"$15,475,707",5,Lionsgate,False,False
5,5,Hotel Transylvania 3: Summer Vacation,"$1,876,413",+48.2%,-39%,3162,$593,"$139,403,307",26,Sony Pictures Entertainment (SPE),False,False
6,6,The Equalizer 2,"$1,418,867",+28.5%,-38.3%,2725,$520,"$82,335,108",19,Sony Pictures Entertainment (SPE),False,False
7,7,Ant-Man and the Wasp,"$1,244,667",+31.2%,-34.8%,2233,$557,"$197,839,442",33,-,False,False
8,10,The Darkest Minds,"$1,114,660",+48%,-,3127,$356,"$7,710,595",5,Twentieth Century Fox,False,False
9,9,Teen Titans GO! To the Movies,"$1,098,425",+45.2%,-46.2%,3188,$344,"$22,556,291",12,Warner Bros.,False,False
10,8,The Incredibles 2,"$1,034,139",+29.8%,-38%,1802,$573,"$584,943,136",54,-,False,False
11,11,Jurassic World: Fallen Kingdom,"$710,865",+22.3%,-46.3%,1914,$371,"$406,856,945",47,Universal Pictures,False,False
12,12,Eighth Grade,"$533,982",+14%,+141.1%,1084,$492,"$7,564,658",26,A24,False,False
13,14,Skyscraper,"$384,405",+35.4%,-65.4%,1523,$252,"$65,146,105",26,Universal Pictures,False,False
14,13,Death of a Nation,"$359,754",+16.8%,-,1005,$357,"$3,024,351",5,-,False,False
15,-,Have It All -The Movie,"$197,142",-,-,640,$308,"$197,142",1,-,True,False
16,15,Three Identical Strangers,"$152,169",+7%,-25.7%,405,$375,"$8,728,488",40,Neon,False,False
17,16,The First Purge,"$145,120",+11.1%,-67.9%,708,$204,"$68,034,100",35,Universal Pictures,False,False
18,17,Sorry to Bother You,"$135,114",+5.1%,-43.8%,404,$334,"$15,172,472",33,Annapurna Pictures,False,False
19,19,Blindspotting,"$122,646",+14.6%,-51.6%,523,$234,"$3,405,956",19,Lionsgate,False,False
20,22,1991,"$112,563",+155.3%,-0.8%,83,"$1,356","$1,339,318",12,Entertainment One,False,False
21,20,Won't You Be My Neighbor?,"$76,060",+4.2%,-39.3%,284,$267,"$21,186,477",61,Focus Features,False,False
22,21,Ocean's 8,"$53,782",+4.8%,-62.9%,248,$216,"$138,127,309",61,Warner Bros.,False,False
23,23,Sicario: Day of the Soldado,"$41,521",+2.1%,-60.5%,216,$192,"$49,518,941",40,Sony Pictures Entertainment (SPE),False,False
24,24,Leave No Trace,"$41,284",+2.8%,-44.2%,169,$244,"$5,287,775",40,Bleecker Street Media,False,False
25,25,Avengers: Infinity War,"$40,487",+8.9%,-45.7%,205,$197,"$678,148,348",103,-,False,False
26,26,Unfriended: Dark Web,"$35,000",+1.3%,-90.6%,208,$168,"$8,705,455",19,BH Tilt,False,False
27,27,Solo: A Star Wars Story,"$34,148",+9.1%,+17.9%,200,$170,"$213,094,878",75,-,False,False
28,32,Uncle Drew,"$31,010",+35%,-70.9%,202,$153,"$41,932,660",40,Lionsgate,False,False
29,30,Tag,"$28,082",-1.8%,-52%,202,$139,"$53,975,190",54,Warner Bros.,False,False
30,28,"Don't Worry, He Won't Get Far on Foot","$27,909",-4.2%,-57%,177,$157,"$1,267,265",26,Amazon Studios,False,False
31,29,Deadpool 2,"$27,843",-3.1%,-41.9%,196,$142,"$318,081,038",82,Twentieth Century Fox,False,False
32,31,McQueen,"$26,889",-2.8%,+75.9%,34,$790,"$545,514",19,Bleecker Street Media,False,False
33,37,The Fall of the American Empire,"$23,426",+173.6%,-27.1%,32,$732,"$1,844,615",40,Entertainment One,False,False
34,33,Karwaan,"$17,509",+38.1%,-,58,$301,"$128,651",5,-,False,False
35,35,Black Panther,"$15,236",+33.3%,"+2,098.6%",25,$609,"$700,033,085",173,-,False,False
36,34,Hereditary,"$11,046",-11.2%,-55.4%,71,$155,"$43,923,295",61,A24,False,False
37,36,Book Club,"$8,889",-2.4%,-52.2%,91,$97,"$68,549,099",82,Paramount Pictures,False,False
38,38,Whitney,"$8,000",+0.1%,+54.3%,29,$275,"$2,964,993",33,Roadside Attractions,False,False
39,40,Sanju,"$4,960",+13.5%,-71.5%,16,$310,"$7,892,371",40,FIP,False,False
40,39,Far From the Tree,"$3,675",-16.4%,+124.4%,14,$262,"$81,986",19,IFC Films,False,False
41,41,SuperFly,"$2,270",+19.3%,+20.5%,37,$61,"$20,541,310",56,Sony Pictures Entertainment (SPE),False,False
42,42,Never Goin' Back,"$1,740",+7.1%,-,2,$870,"$13,686",5,A24,False,False
43,43,The Catcher Was a Spy,"$1,586",+1%,-36.8%,11,$144,"$697,819",47,IFC Films,False,False
44,44,American Animals,"$1,214",+12%,-6%,8,$151,"$2,822,156",68,The Orchard,False,False
45,45,Rendezvous in July,$789,+42.9%,-,1,$789,"$9,902",7,Rialto Pictures,False,False
46,47,Five Seasons: The Gardens of Piet Oudolf,$186,+12.7%,+14.8%,1,$186,"$98,540",56,Argot Pictures,False,False
47,48,En el séptimo día,$54,-40.7%,-90.2%,2,$27,"$71,229",61,The Cinema Guild,False,False
