TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Crazy Rich Asians,"$5,836,591",+136%,-16.9%,3865,"$1,510","$94,563,979",17,Warner Bros.,False,False
2,2,The Meg,"$2,337,310",+153.7%,-29.2%,3761,$621,"$112,323,726",22,Warner Bros.,False,False
3,26,Searching,"$1,960,583","+7,901.7%","+1,497.5%",1207,"$1,624","$2,469,063",8,Screen Gems,False,False
4,3,Operation Finale,"$1,710,906",+135.7%,-,1818,$941,"$3,438,001",3,Metro-Goldwyn-Mayer (MGM),False,False
5,4,Mission: Impossible - Fallout,"$1,561,807",+121%,-31%,2639,$591,"$198,908,336",36,Paramount Pictures,False,False
6,5,Christopher Robin,"$1,251,170",+87.9%,-23.2%,2925,$427,"$81,660,038",29,-,False,False
7,6,The Happytime Murders,"$1,181,461",+88.4%,-70%,3256,$362,"$13,797,155",8,STX Entertainment,False,False
8,-,Kin,"$1,056,814",-,-,2141,$493,"$1,056,814",1,Lionsgate,True,False
9,7,BlacKkKlansman,"$1,028,910",+65%,-26.4%,1766,$582,"$35,221,735",22,Focus Features,False,False
10,9,Alpha,"$1,006,157",+125.7%,-37.9%,2881,$349,"$23,928,377",15,Studio 8,False,False
11,8,Mile 22,"$892,858",+80.8%,-48.1%,2950,$302,"$29,079,192",15,STX Entertainment,False,False
12,13,The Incredibles 2,"$697,461",+309.7%,+72.1%,2890,$241,"$598,558,374",78,-,False,False
13,-,Ya veremos,"$527,474",-,-,369,"$1,429","$527,474",1,Pantelion Films,True,False
14,10,Hotel Transylvania 3: Summer Vacation,"$442,222",+80.8%,-26.6%,1421,$311,"$160,343,228",50,Sony Pictures Entertainment (SPE),False,False
15,12,Slender Man,"$432,731",+140.2%,-45%,1534,$282,"$26,792,540",22,Screen Gems,False,False
16,14,The Equalizer 2,"$336,365",+103.7%,-37.9%,1476,$227,"$99,237,727",43,Sony Pictures Entertainment (SPE),False,False
17,20,Jurassic World: Fallen Kingdom,"$326,280",+492.5%,+68.6%,1556,$209,"$413,611,420",71,Universal Pictures,False,False
18,16,Ant-Man and the Wasp,"$321,257",+134%,-31.7%,830,$387,"$212,481,715",57,-,False,False
19,11,Mamma Mia! Here We Go Again,"$305,980",+40.1%,-46.7%,1010,$302,"$116,754,100",43,Universal Pictures,False,False
20,15,A-X-L,"$292,696",+87.9%,-64.4%,1710,$171,"$4,077,631",8,-,False,False
21,25,"Juliet, Naked","$233,186",+817.2%,+187.8%,318,$733,"$682,125",15,Roadside Attractions,False,False
22,-,The Little Stranger,"$116,386",-,-,474,$245,"$116,386",1,Focus Features,True,False
23,17,Papillon,"$95,508",+16.3%,-75.6%,539,$177,"$1,680,553",8,Bleecker Street Media,False,False
24,18,The Spy Who Dumped Me,"$83,630",+16.7%,-73.2%,460,$181,"$32,774,358",29,Lionsgate,False,False
25,24,Teen Titans GO! To the Movies,"$72,959",+70.5%,-27.6%,322,$226,"$28,473,428",36,Warner Bros.,False,False
26,27,Sorry to Bother You,"$69,543",+231.6%,+63.4%,505,$137,"$16,760,156",57,Annapurna Pictures,False,False
27,19,Little Italy,"$69,235",+11.4%,+26.6%,131,$528,"$537,820",8,Entertainment One,False,False
28,23,Eighth Grade,"$68,264",+45.5%,-41.5%,227,$300,"$12,731,557",50,A24,False,False
29,22,Three Identical Strangers,"$55,467",+14%,-30.4%,170,$326,"$11,400,292",64,Neon,False,False
30,21,Beautifully Broken,"$45,440",-7.2%,-78.2%,355,$128,"$893,079",8,ArtAffects Entertainment,False,False
31,29,Skyscraper,"$34,945",+105.4%,-45.7%,188,$185,"$67,239,920",50,Universal Pictures,False,False
32,30,Ocean's 8,"$25,841",+90%,-32.1%,154,$167,"$139,094,820",85,Warner Bros.,False,False
33,36,The First Purge,"$23,655",+219.4%,-3%,108,$219,"$68,953,355",59,Universal Pictures,False,False
34,31,Death of a Nation,"$19,443",+58.1%,-35.3%,253,$76,"$5,682,292",29,-,False,False
35,-,Blaze,"$17,770",-,-8.7%,20,$888,"$129,835",15,IFC Films,False,False
36,28,Won't You Be My Neighbor?,"$17,060",-1.8%,-47.6%,113,$150,"$22,422,397",85,Focus Features,False,False
37,39,Blindspotting,"$15,763",+131.4%,-26.2%,79,$199,"$4,193,371",43,Lionsgate,False,False
