TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Nun,"$3,524,525",-70.5%,-,3876,$909,"$57,331,904",4,Warner Bros.,False,False
2,3,Crazy Rich Asians,"$1,204,456",-65.1%,-81.8%,3865,$311,"$136,975,025",27,Warner Bros.,False,False
3,2,Peppermint,"$1,049,739",-70.4%,-,2980,$352,"$14,472,994",4,STX Entertainment,False,False
4,5,Searching,"$542,514",-54.5%,-65%,2009,$270,"$14,908,879",18,Screen Gems,False,False
5,4,The Meg,"$442,430",-73.4%,-86.5%,3511,$126,"$132,079,531",32,Warner Bros.,False,False
6,6,Mission: Impossible - Fallout,"$430,172",-59.1%,-81.2%,2334,$184,"$212,632,737",46,Paramount Pictures,False,False
7,7,Christopher Robin,"$348,250",-66.3%,-81.9%,2518,$138,"$92,282,271",39,-,False,False
8,10,Operation Finale,"$319,512",-51.8%,-82.7%,1818,$175,"$14,255,142",13,Metro-Goldwyn-Mayer (MGM),False,False
9,9,BlacKkKlansman,"$309,725",-56.1%,-78.6%,1547,$200,"$43,808,170",32,Focus Features,False,False
10,8,Alpha,"$231,592",-70.2%,-84.5%,2521,$91,"$32,691,878",25,Studio 8,False,False
11,52,Perfect Blue2017 Re-release,"$165,206","+3,957.1%",-,491,$336,"$406,365",4,GKIDS,False,False
12,11,The Incredibles 2,"$138,863",-69.7%,-89.7%,1446,$96,"$604,604,562",88,-,False,False
13,14,God Bless the Broken Road,"$123,095",-62.4%,-,1272,$96,"$1,509,349",4,Freestyle Releasing,False,False
14,16,Mile 22,"$122,678",-60.6%,-88.3%,1802,$68,"$35,234,327",25,STX Entertainment,False,False
15,17,The Happytime Murders,"$113,653",-58.2%,-88.8%,1839,$61,"$20,141,457",18,STX Entertainment,False,False
16,13,Hotel Transylvania 3: Summer Vacation,"$94,654",-76.3%,-88.5%,1012,$93,"$164,328,188",60,Sony Pictures Entertainment (SPE),False,False
17,18,Kin,"$83,854",-64%,-89.9%,2141,$39,"$5,401,866",11,Lionsgate,False,False
18,19,Mamma Mia! Here We Go Again,"$78,725",-55.2%,-81.2%,614,$128,"$119,142,950",53,Universal Pictures,False,False
19,20,"Juliet, Naked","$72,946",-57.7%,-72.1%,467,$156,"$2,502,049",25,Roadside Attractions,False,False
20,22,Slender Man,"$60,068",-64.9%,-84.4%,983,$61,"$29,752,676",32,Screen Gems,False,False
21,21,Ant-Man and the Wasp,"$53,071",-69.2%,-87.2%,548,$96,"$214,875,282",67,-,False,False
22,23,The Equalizer 2,"$51,870",-58.1%,-86.6%,646,$80,"$101,639,306",53,Sony Pictures Entertainment (SPE),False,False
23,15,Ya veremos,"$51,777",-83.4%,-88.6%,369,$140,"$3,364,160",11,Pantelion Films,False,False
24,24,Jurassic World: Fallen Kingdom,"$30,800",-74.1%,-92.2%,579,$53,"$415,903,835",81,Universal Pictures,False,False
25,25,A-X-L,"$26,816",-74%,-95%,555,$48,"$6,262,510",18,-,False,False
26,27,Eighth Grade,"$18,883",-62.2%,-79%,176,$107,"$13,284,236",60,A24,False,False
27,28,Three Identical Strangers,"$18,025",-57.1%,-78.8%,132,$136,"$11,923,928",74,Neon,False,False
28,26,Teen Titans GO! To the Movies,"$13,621",-82.5%,-89%,298,$45,"$29,125,473",46,Warner Bros.,False,False
29,30,Sorry to Bother You,"$11,118",-57.2%,-88.1%,72,$154,"$17,261,303",67,Annapurna Pictures,False,False
30,31,The Spy Who Dumped Me,"$9,903",-58.7%,-86.7%,207,$47,"$33,335,243",39,Lionsgate,False,False
31,33,The Little Stranger,"$9,235",-50.9%,-90.3%,477,$19,"$684,628",11,Focus Features,False,False
32,32,Papillon,"$8,960",-56.8%,-93.3%,117,$76,"$2,303,590",18,Bleecker Street Media,False,False
33,29,Skyscraper,"$8,500",-74.1%,-82.9%,153,$55,"$67,580,440",60,Universal Pictures,False,False
34,39,Won't You Be My Neighbor?,"$7,570",-41.8%,-73.6%,92,$82,"$22,589,882",95,Focus Features,False,False
35,38,Leave No Trace,"$6,274",-56.6%,-65.8%,94,$66,"$5,930,189",74,Bleecker Street Media,False,False
36,37,We the Animals,"$6,233",-60.2%,-51.9%,42,$148,"$287,685",25,The Orchard,False,False
37,34,Blaze,"$5,723",-67.1%,-50.2%,36,$158,"$260,765",25,IFC Films,False,False
38,35,Ocean's 8,"$5,592",-67.6%,-84.3%,128,$43,"$139,308,833",95,Warner Bros.,False,False
39,40,Little Italy,"$4,363",-65.4%,-93.7%,71,$61,"$930,121",18,Entertainment One,False,False
40,43,Blindspotting,"$4,268",-55.9%,-77.2%,44,$97,"$4,318,371",53,Lionsgate,False,False
41,45,McQueen,"$4,055",-39.6%,-56.6%,15,$270,"$1,212,072",53,Bleecker Street Media,False,False
42,36,Pick of the Litter,"$3,968",-74.8%,+2.5%,10,$396,"$75,940",11,IFC Films,False,False
43,41,Uncle Drew,"$2,662",-75.2%,-86.1%,79,$33,"$42,461,647",74,Lionsgate,False,False
44,46,Sicario: Day of the Soldado,"$2,600",-60.5%,-78.8%,40,$65,"$50,046,067",74,Sony Pictures Entertainment (SPE),False,False
45,50,1991,"$2,536",-51.9%,-90.4%,47,$53,"$2,261,074",46,Entertainment One,False,False
46,42,The Darkest Minds,"$2,443",-76.9%,-85.2%,79,$30,"$12,626,417",39,Twentieth Century Fox,False,False
47,49,Death of a Nation,"$2,373",-55.9%,-94.7%,58,$40,"$5,861,917",39,-,False,False
48,61,Whitney,"$2,322",+233.6%,"+1,501.4%",5,$464,"$3,025,197",67,Roadside Attractions,False,False
49,47,Solo: A Star Wars Story,"$2,112",-67.8%,-89.9%,62,$34,"$213,743,135",109,-,False,False
50,51,Beautifully Broken,"$1,983",-61.8%,-97.4%,41,$48,"$1,172,076",18,ArtAffects Entertainment,False,False
51,44,Dog Days,"$1,871",-74.5%,-90.8%,83,$22,"$6,764,000",34,LD Entertainment,False,False
52,48,Avengers: Infinity War,"$1,450",-77.8%,-90.4%,60,$24,"$678,810,450",137,-,False,False
53,53,Tag,"$1,284",-63%,-87.6%,42,$30,"$54,543,345",88,Warner Bros.,False,False
54,56,"The Night Is Short, Walk on Girl","$1,148",-26.6%,-44.7%,4,$287,"$392,415",21,GKIDS,False,False
55,57,The Fall of the American Empire,$718,-52.4%,-89.3%,12,$59,"$2,040,285",74,Entertainment One,False,False
56,55,Deadpool 2,$672,-57.8%,-86.4%,37,$18,"$318,466,550",116,Twentieth Century Fox,False,False
57,58,"Don't Worry, He Won't Get Far on Foot",$581,-56%,-79.9%,9,$64,"$1,439,755",60,Amazon Studios,False,False
58,59,Far From the Tree,$80,-93.7%,-94.4%,7,$11,"$153,689",53,IFC Films,False,False
59,64,Running for Grace,$34,-54.1%,-91.3%,1,$34,"$89,152",53,Blue Fox Entertainment,False,False
60,63,A Breath Away,$26,-65.8%,-96.8%,3,$8,"$72,180",32,Entertainment One,False,False
