TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,2,Creed II,"$1,107,634",-5.9%,-32.4%,3576,$309,"$86,149,397",16,Metro-Goldwyn-Mayer (MGM),False,False
2,1,Ralph Breaks the Internet,"$1,102,107",-9.6%,-33.2%,4017,$274,"$124,717,885",16,-,False,False
3,3,Dr. Seuss' the Grinch,"$1,025,970",-3%,-7.2%,3934,$260,"$208,285,175",28,Universal Pictures,False,False
4,4,Fantastic Beasts: The Crimes of Grindelwald,"$805,933",-10.8%,-41%,3851,$209,"$138,402,524",21,Warner Bros.,False,False
5,5,Bohemian Rhapsody,"$731,010",-12.6%,-22.2%,3007,$243,"$167,569,170",35,Twentieth Century Fox,False,False
6,6,Instant Family,"$586,389",-1.5%,-15.7%,3376,$173,"$48,560,742",21,Paramount Pictures,False,False
7,7,Green Book,"$469,930",-1.2%,-11.5%,1065,$441,"$16,041,911",21,Universal Pictures,False,False
8,8,Widows,"$417,182",-11.5%,-27.4%,2393,$174,"$35,055,806",21,Twentieth Century Fox,False,False
9,9,Robin Hood,"$403,657",-6.4%,-30.6%,2827,$142,"$23,704,193",16,Lionsgate,False,False
10,10,The Possession of Hannah Grace,"$394,139",-7.1%,-,2065,$190,"$8,331,549",7,Screen Gems,False,False
11,11,A Star Is Born,"$231,971",+17.8%,+12.9%,1081,$214,"$194,588,597",63,Warner Bros.,False,False
12,13,The Nutcracker and the Four Realms,"$104,572",-11.8%,-16.1%,1392,$75,"$51,580,194",35,-,False,False
13,14,The Favourite,"$99,132",-2.5%,+201.3%,34,"$2,915","$2,038,646",14,Fox Searchlight Pictures,False,False
14,16,Boy Erased,"$89,160",+26.1%,-13.2%,660,$135,"$5,913,227",35,Focus Features,False,False
15,-,National Theatre Live: Antony & Cleopatra,"$83,672",-,-,470,$178,"$83,672",1,Fathom Events,True,False
16,15,2.0,"$61,000",-34.4%,-,314,$194,"$4,152,000",7,,False,True
17,18,Overlord,"$45,123",-10.4%,-42.2%,533,$84,"$21,220,409",28,Paramount Pictures,False,False
18,20,Can You Ever Forgive Me?,"$38,226",+1.9%,-24.2%,272,$140,"$6,732,874",49,Fox Searchlight Pictures,False,False
19,21,The Front Runner,"$38,038",+1.8%,-37.6%,807,$47,"$1,804,427",31,Sony Pictures Entertainment (SPE),False,False
20,19,Free Solo,"$36,964",-10.4%,-1.4%,172,$214,"$10,257,951",70,National Geographic Entertainment,False,False
21,24,Venom,"$35,115",+3.1%,-8.5%,425,$82,"$212,411,166",63,Sony Pictures Entertainment (SPE),False,False
22,23,Nobody's Fool,"$28,346",-18%,-37.2%,385,$73,"$31,214,774",35,Paramount Pictures,False,False
23,22,Qué León,"$24,934",-30.3%,-39.5%,39,$639,"$448,334",8,Spanglish Movies,False,False
24,26,The Hate U Give,"$23,024",+3.9%,-9.9%,250,$92,"$29,291,392",63,Twentieth Century Fox,False,False
25,27,Beautiful Boy,"$20,569",+13.2%,-20.4%,207,$99,"$7,323,038",56,Amazon Studios,False,False
26,25,At Eternity's Gate,"$19,979",-16.6%,-5.5%,48,$416,"$761,117",21,CBS Films,False,False
27,29,The Girl in the Spider's Web,"$12,008",-0.7%,-70%,196,$61,"$14,725,831",28,Sony Pictures Entertainment (SPE),False,False
