TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The House with a Clock in Its Walls,"$11,478,330",+47.3%,-,3592,"$3,195","$19,271,190",2,Universal Pictures,False,False
2,3,The Nun,"$4,541,197",+52.6%,-40.7%,3707,"$1,225","$98,161,663",16,Warner Bros.,False,False
3,2,A Simple Favor,"$4,435,912",+35.6%,-29.7%,3102,"$1,430","$29,870,407",9,Lionsgate,False,False
4,4,The Predator,"$4,087,255",+61.1%,-51.3%,4070,"$1,004","$38,359,868",9,Twentieth Century Fox,False,False
5,5,Crazy Rich Asians,"$2,884,421",+55.8%,-24.1%,2802,"$1,029","$157,659,797",39,Warner Bros.,False,False
6,6,White Boy Rick,"$2,111,906",+42.5%,-33.2%,2504,$843,"$16,004,718",9,Studio 8,False,False
7,8,Peppermint,"$1,654,248",+56.8%,-38%,2680,$617,"$29,322,125",16,STX Entertainment,False,False
8,7,Fahrenheit 11/9,"$1,187,602",+11.7%,-,1719,$690,"$2,251,044",2,-,False,False
9,11,The Meg,"$1,113,280",+91%,-37.2%,2003,$555,"$139,868,990",44,Warner Bros.,False,False
10,10,Searching,"$970,304",+49%,-29.1%,1787,$542,"$22,561,992",30,Screen Gems,False,False
11,9,Life Itself,"$779,687",+4.3%,-,2609,$298,"$1,527,085",2,Amazon Studios,False,False
12,14,Mission: Impossible - Fallout,"$558,957",+72.1%,-49.3%,871,$641,"$217,858,424",58,Paramount Pictures,False,False
13,13,Unbroken: Path to Redemption,"$534,697",+26.2%,-37.6%,1484,$360,"$4,214,004",9,Pure Flix Entertainment,False,False
14,15,Christopher Robin,"$518,112",+114.3%,-49.3%,1252,$413,"$96,595,734",51,-,False,False
15,12,Assassination Nation,"$357,092",-16%,-,1403,$254,"$782,202",2,Neon,False,False
16,16,BlacKkKlansman,"$302,775",+65.8%,-47.9%,454,$666,"$46,965,705",44,Focus Features,False,False
17,18,Hotel Transylvania 3: Summer Vacation,"$283,506",+146.6%,-23.2%,518,$547,"$165,875,468",72,Sony Pictures Entertainment (SPE),False,False
18,17,The Incredibles 2,"$254,767",+119%,-30.3%,500,$509,"$606,195,466",100,-,False,False
19,20,Mamma Mia! Here We Go Again,"$183,015",+90.9%,+13.5%,292,$626,"$120,205,730",65,Universal Pictures,False,False
20,19,Alpha,"$172,693",+71.2%,-63.2%,544,$317,"$35,096,160",37,Studio 8,False,False
21,21,Operation Finale,"$160,253",+69.7%,-69%,525,$305,"$17,078,958",25,Metro-Goldwyn-Mayer (MGM),False,False
22,23,Ant-Man and the Wasp,"$133,320",+84.4%,-28.3%,260,$512,"$215,743,817",79,-,False,False
23,22,Lizzie,"$102,015",+16.6%,+459.8%,240,$425,"$258,224",9,Roadside Attractions,False,False
24,25,Jurassic World: Fallen Kingdom,"$95,160",+98.7%,-29.9%,229,$415,"$416,519,655",93,Universal Pictures,False,False
25,24,Colette,"$64,326",+32.5%,-,4,"$16,081","$112,888",2,Bleecker Street Media,False,False
26,30,Ya veremos,"$55,191",+87.5%,-29.8%,114,$484,"$3,973,778",23,Pantelion Films,False,False
27,29,Slender Man,"$52,702",+71.4%,-68.3%,161,$327,"$30,372,274",44,Screen Gems,False,False
28,27,"Juliet, Naked","$51,995",+45.1%,-57.9%,111,$468,"$3,216,115",37,Roadside Attractions,False,False
29,26,The Sisters Brothers,"$48,156",+28.4%,-,4,"$12,039","$85,675",2,Annapurna Pictures,False,False
30,34,Teen Titans GO! To the Movies,"$47,142",+149%,-36.4%,150,$314,"$29,410,588",58,Warner Bros.,False,False
31,31,The Children Act,"$46,662",+71.4%,+30.9%,59,$790,"$188,526",9,A24,False,False
32,32,God Bless the Broken Road,"$36,356",+45.5%,-79.3%,224,$162,"$2,686,169",16,Freestyle Releasing,False,False
33,38,Skyscraper,"$32,140",+105.4%,-6.1%,102,$315,"$67,759,365",72,Universal Pictures,False,False
34,28,Blaze,"$31,545",<0.1%,+16.2%,43,$733,"$428,178",37,IFC Films,False,False
35,33,Mile 22,"$30,105",+50.5%,-71.3%,159,$189,"$36,015,415",37,STX Entertainment,False,False
36,35,Pick of the Litter,"$25,888",+52%,-26.2%,49,$528,"$244,794",23,IFC Films,False,False
37,36,Three Identical Strangers,"$24,116",+43.7%,-51.6%,55,$438,"$12,176,830",86,Neon,False,False
38,39,The Spy Who Dumped Me,"$22,746",+64.2%,-35.1%,107,$212,"$33,527,417",51,Lionsgate,False,False
39,40,The Happytime Murders,"$20,336",+60.4%,-66.7%,123,$165,"$20,682,799",30,STX Entertainment,False,False
40,37,The Fireflies Are Gone,"$19,056",+18.4%,-,25,$762,"$35,151",2,Entertainment One,False,False
41,41,Eighth Grade,"$17,533",+78.9%,-50.7%,41,$427,"$13,484,597",72,A24,False,False
42,42,Sorry to Bother You,"$12,251",+42.9%,-50.1%,18,$680,"$17,405,347",79,Annapurna Pictures,False,False
43,43,Kin,"$10,085",+65.7%,-16.5%,77,$130,"$5,700,338",23,Lionsgate,False,False
44,50,A-X-L,"$6,806",+79%,-74.2%,40,$170,"$6,410,624",30,-,False,False
45,44,We the Animals,"$6,048",+18.8%,-49%,30,$201,"$365,666",37,The Orchard,False,False
46,46,Leave No Trace,"$5,985",+24.5%,-49.7%,53,$112,"$6,017,128",86,Bleecker Street Media,False,False
47,48,Tea With the Dames,"$5,903",+45.6%,-,1,"$5,903","$9,956",2,IFC Films,False,False
48,49,The Dawn Wall,"$5,747",+49.4%,-32.2%,3,"$1,915","$43,286",9,The Orchard,False,False
49,45,1991,"$5,036",-0.8%,-55.8%,31,$162,"$2,316,935",58,Entertainment One,False,False
50,52,Dog Days,"$3,810",+103.9%,-56.4%,23,$165,"$6,805,492",46,LD Entertainment,False,False
51,47,The Riot Act,"$3,712",-16.4%,-32%,10,$371,"$47,390",9,Hannover House,False,False
52,59,Little Italy,"$1,830",+109.6%,-74.1%,14,$130,"$978,535",30,Entertainment One,False,False
53,53,Beautifully Broken,"$1,785",+14.8%,+32.3%,4,$446,"$1,188,353",30,ArtAffects Entertainment,False,False
54,57,"Hale County This Morning, This Evening","$1,516",+44.2%,-41.4%,3,$505,"$16,490",9,The Cinema Guild,False,False
55,58,McQueen,"$1,378",+56.1%,-62.2%,12,$114,"$1,245,438",65,Bleecker Street Media,False,False
56,55,The Fall of the American Empire,"$1,308",+4.2%,+18.8%,4,$327,"$2,051,883",86,Entertainment One,False,False
57,60,When You Read This Letter,$841,+59%,-64.3%,2,$420,"$12,950",11,Rialto Pictures,False,False
58,61,Death of a Nation,$664,+41.3%,-38.5%,9,$73,"$5,876,116",51,-,False,False
59,62,Perfect Blue2017 Re-release,$572,+194.8%,-24.1%,3,$190,"$429,986",16,GKIDS,False,False
60,56,En el séptimo día,$316,-73.7%,-2.5%,1,$316,"$77,348",107,The Cinema Guild,False,False
61,54,Milford Graves Full Mantis,$241,-82.9%,-,1,$241,"$23,449",72,The Cinema Guild,False,False
62,-,A Breath Away,$53,-,-13.1%,6,$8,"$72,967",44,Entertainment One,False,False
