TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Meg,"$16,277,249",-2%,-,4118,"$3,952","$32,881,264",2,Warner Bros.,False,False
2,2,Mission: Impossible - Fallout,"$8,401,242",+57.9%,-43%,3888,"$2,160","$155,688,745",16,Paramount Pictures,False,False
3,4,Christopher Robin,"$5,382,490",+46%,-37.7%,3602,"$1,494","$46,659,337",9,-,False,False
4,5,BlacKkKlansman,"$4,119,370",+14%,-,1512,"$2,724","$7,733,505",2,Focus Features,False,False
5,3,Slender Man,"$3,804,421",-21.5%,-,2358,"$1,613","$8,651,289",2,Screen Gems,False,False
6,6,The Spy Who Dumped Me,"$2,760,248",+48.1%,-32.7%,3111,$887,"$22,584,844",9,Lionsgate,False,False
7,8,The Equalizer 2,"$2,372,727",+63.5%,-35.2%,2373,$999,"$87,969,566",23,Sony Pictures Entertainment (SPE),False,False
8,7,Mamma Mia! Here We Go Again,"$2,341,980",+36%,-32.6%,2812,$832,"$102,073,140",23,Universal Pictures,False,False
9,9,Hotel Transylvania 3: Summer Vacation,"$2,221,728",+56%,-32.3%,2589,$858,"$145,422,894",30,Sony Pictures Entertainment (SPE),False,False
10,10,Ant-Man and the Wasp,"$1,754,273",+58.2%,-32.4%,1863,$941,"$202,333,351",37,-,False,False
11,11,The Incredibles 2,"$1,481,855",+67.1%,-28.1%,1545,$959,"$588,710,998",58,-,False,False
12,12,Dog Days,"$1,063,719",+38.1%,-,2442,$435,"$2,874,696",4,LD Entertainment,False,False
13,13,The Darkest Minds,"$899,051",+42.3%,-55.6%,3127,$287,"$10,376,447",9,Twentieth Century Fox,False,False
14,14,Jurassic World: Fallen Kingdom,"$852,420",+57.3%,-48.4%,1237,$689,"$409,064,305",51,Universal Pictures,False,False
15,15,Teen Titans GO! To the Movies,"$765,902",+68.3%,-61%,1437,$532,"$24,997,558",16,Warner Bros.,False,False
16,16,Eighth Grade,"$666,342",+50.5%,-37%,1084,$614,"$9,576,280",30,A24,False,False
17,17,Death of a Nation,"$394,715",+38.8%,-47.3%,825,$478,"$4,212,989",9,-,False,False
18,19,Three Identical Strangers,"$336,453",+99%,-26.1%,326,"$1,032","$9,491,117",44,Neon,False,False
19,18,Skyscraper,"$295,955",+57.3%,-69%,670,$441,"$65,994,930",30,Universal Pictures,False,False
20,20,Sorry to Bother You,"$179,584",+58.6%,-45.3%,204,$880,"$15,673,244",37,Annapurna Pictures,False,False
21,21,Won't You Be My Neighbor?,"$146,880",+68.1%,-29.7%,229,$641,"$21,564,142",65,Focus Features,False,False
22,22,The First Purge,"$120,665",+41.5%,-68.2%,293,$411,"$68,389,410",39,Universal Pictures,False,False
23,23,Ocean's 8,"$108,307",+43.2%,-7.7%,233,$464,"$138,379,387",65,Warner Bros.,False,False
24,24,Blindspotting,"$92,213",+46.3%,-66%,138,$668,"$3,713,274",23,Lionsgate,False,False
25,25,Avengers: Infinity War,"$83,439",+54%,-18.6%,172,$485,"$678,353,710",107,-,False,False
26,29,Leave No Trace,"$65,117",+74.2%,-44.8%,123,$529,"$5,467,204",44,Bleecker Street Media,False,False
27,27,McQueen,"$61,608",+36.5%,-11.6%,53,"$1,162","$702,689",23,Bleecker Street Media,False,False
28,28,Tag,"$60,326",+34.9%,-9.2%,156,$386,"$54,125,689",58,Warner Bros.,False,False
29,30,Solo: A Star Wars Story,"$56,253",+65.1%,-30.3%,170,$330,"$213,244,763",79,-,False,False
30,26,1991,"$50,675",+5.9%,-57.7%,79,$641,"$1,539,111",16,Entertainment One,False,False
31,32,Sicario: Day of the Soldado,"$47,888",+101.3%,-67%,109,$439,"$49,664,437",44,Sony Pictures Entertainment (SPE),False,False
32,31,Deadpool 2,"$42,042",+53%,-40.2%,155,$271,"$318,194,919",86,Twentieth Century Fox,False,False
33,33,Uncle Drew,"$37,376",+78%,-55.1%,118,$316,"$42,025,616",44,Lionsgate,False,False
34,34,Hereditary,"$17,096",+43.9%,-34%,54,$316,"$43,970,253",65,A24,False,False
35,36,"Don't Worry, He Won't Get Far on Foot","$15,722",+56%,-75.1%,60,$262,"$1,342,960",30,Amazon Studios,False,False
36,35,The Fall of the American Empire,"$13,549",+21.7%,-53.1%,20,$677,"$1,891,566",44,Entertainment One,False,False
37,37,Unfriended: Dark Web,"$13,065",+36.7%,-85.4%,57,$229,"$8,759,045",23,BH Tilt,False,False
38,38,Karwaan,"$12,084",+70.5%,-70.3%,17,$710,"$162,514",9,-,False,False
39,39,Never Goin' Back,"$6,462",+19.5%,+104.2%,12,$538,"$29,742",9,A24,False,False
40,40,A Breath Away,"$6,379",+25.9%,-,12,$531,"$11,444",2,Entertainment One,False,False
41,41,A Prayer Before Dawn,"$5,678",+25.7%,-,13,$436,"$10,194",2,A24,False,True
42,43,Whitney,"$5,050",+48.6%,-41.6%,23,$219,"$2,979,101",37,Roadside Attractions,False,False
43,44,American Animals,"$4,067",+25.8%,+109.3%,10,$406,"$2,830,898",72,The Orchard,False,False
44,42,Far From the Tree,"$3,697",+0.1%,-65.5%,11,$336,"$97,116",23,IFC Films,False,False
45,45,Sanju,"$2,715",+35.8%,-70.8%,6,$452,"$7,900,986",44,FIP,False,False
46,46,The Catcher Was a Spy,"$2,038",+84.3%,-37.6%,9,$226,"$703,428",51,IFC Films,False,False
47,47,The Swan,$240,-57.1%,-,1,$240,$799,2,Synergetic Distribution,False,False
48,48,En el séptimo día,$217,-38.2%,+32.3%,2,$108,"$72,099",65,The Cinema Guild,False,False
