TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,-,Fifty Shades Freed,"$18,407,850",-,-,3768,"$4,885","$18,407,850",1,Universal Pictures,True,False
2,-,Peter Rabbit,"$5,710,360",-,-,3725,"$1,532","$5,710,360",1,Sony Pictures Entertainment (SPE),True,False
3,-,The 15:17 to Paris,"$3,736,369",-,-,3042,"$1,228","$3,736,369",1,Warner Bros.,True,False
4,1,Jumanji: Welcome to the Jungle,"$2,218,093",+204.5%,-22.8%,3136,$707,"$358,049,964",52,Sony Pictures Entertainment (SPE),False,False
5,2,The Greatest Showman,"$1,599,470",+160.1%,-29.9%,2373,$674,"$141,735,340",52,Twentieth Century Fox,False,False
6,3,Maze Runner: The Death Cure,"$1,496,802",+157.3%,-50.9%,2923,$512,"$44,514,931",15,Twentieth Century Fox,False,False
7,4,Winchester,"$1,386,162",+147.6%,-61.7%,2480,$558,"$13,513,520",8,Lionsgate,False,False
8,6,The Post,"$859,820",+73.7%,-45.2%,1865,$461,"$70,196,340",50,Twentieth Century Fox,False,False
9,7,The Shape of Water,"$780,995",+72.9%,-40.9%,1780,$438,"$47,546,686",71,Fox Searchlight Pictures,False,False
10,9,Den of Thieves,"$748,411",+92.4%,-47.9%,1468,$509,"$38,819,734",22,STX Entertainment,False,False
11,5,Hostiles,"$708,435",+38.8%,-57.3%,2214,$319,"$23,905,903",50,Entertainment Studios Motion Pictures,False,False
12,8,12 Strong,"$682,106",+58%,-53.7%,1901,$358,"$39,952,285",22,Warner Bros.,False,False
13,10,"Three Billboards Outside Ebbing, Missouri","$539,787",+69.3%,-38.7%,1273,$424,"$43,684,593",92,Fox Searchlight Pictures,False,False
14,12,"I, Tonya","$394,905",+54.4%,-49%,1088,$362,"$24,071,930",64,Neon,False,False
15,11,Darkest Hour,"$388,150",+50%,-45.4%,1045,$371,"$50,268,242",80,Focus Features,False,False
16,-,La boda de Valentina,"$355,332",-,-,331,"$1,073","$355,332",1,Pantelion Films,True,False
17,15,Forever My Girl,"$333,613",+95.5%,-54.2%,1088,$306,"$13,672,932",22,Roadside Attractions,False,False
18,14,Star Wars: Episode VIII - The Last Jedi,"$302,407",+29.5%,-50.5%,830,$364,"$615,738,686",57,-,False,False
19,13,Phantom Thread,"$290,895",+15.2%,-54.3%,558,$521,"$15,488,989",47,Focus Features,False,False
20,-,Padmaavat,"$242,306",-,-62.1%,282,$859,"$9,840,435",16,Viva Pictures,False,False
21,16,Paddington 2,"$208,150",+35.9%,-68.7%,1429,$145,"$37,440,514",29,Warner Bros.,False,False
22,17,Lady Bird,"$207,065",+40.1%,-46.5%,651,$318,"$44,509,921",99,A24,False,False
23,-,Pad Man,"$204,529",-,-,152,"$1,345","$204,529",1,Sony Pictures Entertainment (SPE),True,False
24,21,Insidious: The Last Key,"$160,915",+97.4%,-64.7%,545,$295,"$66,332,935",36,Universal Pictures,False,False
25,18,The Commuter,"$148,566",+7.1%,-71.5%,590,$251,"$35,114,430",29,Lionsgate,False,False
26,19,Coco,"$141,273",+32.8%,-55.2%,833,$169,"$205,427,614",80,-,False,False
27,20,Molly's Game,"$109,175",+31.2%,-55.6%,537,$203,"$27,561,878",47,STX Entertainment,False,False
28,24,Ferdinand,"$70,058",+99%,-47.9%,387,$181,"$81,667,611",57,Twentieth Century Fox,False,False
29,26,Wonder,"$68,615",+223.9%,-18%,261,$262,"$131,116,965",85,Lionsgate,False,False
30,22,Pitch Perfect 3,"$66,595",+34.1%,-71.8%,317,$210,"$104,196,630",50,Universal Pictures,False,False
31,23,Proud Mary,"$55,922",+43%,-65.5%,211,$265,"$20,434,233",29,Screen Gems,False,False
32,25,Thor: Ragnarok,"$50,174",+112.8%,-24.5%,173,$290,"$314,141,399",99,-,False,False
33,28,Justice League,"$37,022",+142.7%,-28.7%,188,$196,"$228,428,115",85,Warner Bros.,False,False
34,33,Daddy's Home 2,"$18,059",+164.8%,-25%,112,$161,"$103,929,928",92,Paramount Pictures,False,False
35,27,All the Money in the World,"$14,109",-11.4%,-62.9%,63,$223,"$24,840,553",47,TriStar Pictures,False,False
36,30,Murder on the Orient Express,"$12,654",+33.4%,-42.7%,94,$134,"$102,689,662",92,Twentieth Century Fox,False,False
37,29,Bilal: A New Breed of Hero2018 Re-release,"$11,043",-26.3%,-85.3%,90,$122,"$396,277",8,Vertical Entertainment,False,False
38,32,The Disaster Artist,"$7,788",-0.5%,-50.8%,31,$251,"$21,043,095",71,A24,False,False
39,31,The Florida Project,"$7,225",-10.4%,-40.8%,32,$225,"$5,767,813",127,A24,False,False
