TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,-,Bohemian Rhapsody,"$18,811,564",-,-,4000,"$4,702","$18,811,564",1,Twentieth Century Fox,True,False
2,-,The Nutcracker and the Four Realms,"$5,890,162",-,-,3766,"$1,564","$5,890,162",1,-,True,False
3,-,Nobody's Fool,"$4,842,103",-,-,2468,"$1,961","$4,842,103",1,Paramount Pictures,True,False
4,1,Halloween,"$3,466,565",+129.9%,-65%,3775,$918,"$142,860,270",15,Universal Pictures,False,False
5,2,A Star Is Born,"$3,281,147",+130.2%,-21%,3431,$956,"$157,815,713",29,Warner Bros.,False,False
6,3,Venom,"$2,061,709",+164.4%,-28.1%,3067,$672,"$192,875,057",29,Sony Pictures Entertainment (SPE),False,False
7,4,Hunter Killer,"$1,067,163",+102.5%,-58.3%,2720,$392,"$10,507,279",8,Lionsgate,False,False
8,6,The Hate U Give,"$928,020",+167.9%,-35.4%,1507,$615,"$20,988,944",29,Twentieth Century Fox,False,False
9,7,Goosebumps 2: Haunted Halloween,"$848,734",+170.3%,-52.7%,2828,$300,"$40,981,050",22,Sony Pictures Entertainment (SPE),False,False
10,8,Smallfoot,"$736,201",+176.3%,-34.9%,2002,$367,"$74,415,502",36,Warner Bros.,False,False
11,5,First Man,"$652,250",+80.3%,-52.9%,1712,$380,"$40,442,120",22,Universal Pictures,False,False
12,11,Night School,"$548,770",+210.1%,-41%,1271,$431,"$72,943,985",36,Universal Pictures,False,False
13,28,Suspiria,"$461,577","+3,949.3%",+695.5%,311,"$1,484","$712,434",8,Amazon Studios,False,False
14,9,Mid90s,"$428,639",+73.3%,-68%,1091,$392,"$4,889,606",15,A24,False,False
15,17,Beautiful Boy,"$393,135",+416.1%,+114.6%,540,$728,"$2,196,377",22,Amazon Studios,False,False
16,23,Can You Ever Forgive Me?,"$309,768",+990.3%,+201.9%,180,"$1,720","$1,029,908",15,Fox Searchlight Pictures,False,False
17,10,The Old Man & the Gun,"$307,575",+54.5%,-43.8%,765,$402,"$8,478,262",36,Fox Searchlight Pictures,False,False
18,12,Free Solo,"$286,264",+83.7%,-18.5%,363,$788,"$6,170,215",36,National Geographic Entertainment,False,False
19,14,Johnny English Strikes Again,"$270,605",+137%,-47.6%,552,$490,"$2,487,370",8,Universal Pictures,False,False
20,13,Indivisible,"$250,487",+98.3%,-58.9%,742,$337,"$2,380,360",8,Pure Flix Entertainment,False,False
21,18,The House with a Clock in Its Walls,"$113,045",+94.6%,-53.9%,510,$221,"$66,935,195",43,Universal Pictures,False,False
22,16,Bad Times at the El Royale,"$90,309",-11.9%,-78%,322,$280,"$17,268,411",22,Twentieth Century Fox,False,False
23,-,Boy Erased,"$76,378",-,-,5,"$15,275","$76,378",1,Focus Features,True,False
24,22,Crazy Rich Asians,"$70,773",+128.3%,-29.4%,208,$340,"$173,032,533",80,Warner Bros.,False,False
25,19,Colette,"$47,934",+1.9%,-45.5%,130,$368,"$4,652,619",43,Bleecker Street Media,False,False
26,21,Gosnell: The Trial of America's Biggest Serial Killer,"$44,322",+9.1%,-65.5%,267,$166,"$3,446,230",22,GVN Releasing,False,False
27,33,Christopher Robin,"$39,065",+347.2%,+51.1%,165,$236,"$98,910,114",92,-,False,False
28,29,The Incredibles 2,"$38,039",+235.9%,+11.2%,150,$253,"$607,978,607",141,-,False,False
29,25,The Nun,"$35,304",+129.1%,-33.5%,211,$167,"$117,183,434",57,Warner Bros.,False,False
30,32,Wildlife,"$33,805",+243.3%,+14.4%,55,$614,"$325,485",15,IFC Films,False,False
31,20,The Sisters Brothers,"$19,481",-57.6%,-75.6%,146,$133,"$2,957,728",43,Annapurna Pictures,False,False
32,-,Bodied,"$19,422",-,-,14,"$1,387","$19,422",1,Neon,True,False
33,24,A Simple Favor,"$19,265",+15.7%,-57.1%,102,$188,"$53,315,755",50,Lionsgate,False,False
34,-,A Private War,"$18,704",-,-,4,"$4,676","$18,704",1,Aviron Pictures,True,False
35,-,In Search of Greatness,"$15,741",-,-,16,$983,"$15,741",1,-,True,False
36,27,Tea With the Dames,"$14,963",+7.6%,-23.6%,52,$287,"$643,955",43,IFC Films,False,False
37,35,Border,"$14,380",+73.3%,-43.4%,12,"$1,198","$123,141",8,Neon,False,False
38,38,Hotel Transylvania 3: Summer Vacation,"$10,395",+69.8%,-46.3%,104,$99,"$167,354,875",113,Sony Pictures Entertainment (SPE),False,False
39,34,What They Had,"$10,343",+19.2%,-44.1%,37,$279,"$132,034",15,Bleecker Street Media,False,False
40,54,Viper Club,"$8,602","+1,054.6%",+48.1%,70,$122,"$26,917",8,Roadside Attractions,False,False
41,30,Hell Fest,"$7,554",-30.2%,-85.8%,92,$82,"$11,081,710",36,Lionsgate,False,False
42,40,The Predator,"$7,370",+61.2%,-36.7%,72,$102,"$50,946,926",50,Twentieth Century Fox,False,False
43,49,Searching,"$7,294",+486.8%,+294.3%,52,$140,"$25,969,344",71,Screen Gems,False,False
44,43,Alpha,"$6,904",+122.1%,-16.3%,41,$168,"$35,778,118",78,Studio 8,False,False
45,41,Jane and Emma,"$5,274",+21.4%,-62.2%,14,$376,"$287,937",22,Excel Entertainment,False,False
46,42,White Boy Rick,"$3,598",-1.5%,-55.7%,38,$94,"$23,996,100",50,Studio 8,False,False
47,-,Mandy,"$2,919",-,-,5,$583,"$1,210,152",51,RLJE Films,False,False
48,58,Little Women,"$2,466",+430.3%,+25.4%,36,$68,"$1,362,458",36,-,False,False
49,52,Unbroken: Path to Redemption,"$1,576",+80.7%,+11%,11,$143,"$6,201,440",50,Pure Flix Entertainment,False,False
50,31,Silencio,"$1,353",-86.6%,-94.4%,33,$41,"$150,993",8,Tulip Pictures,False,False
51,45,The Fog2018 Re-release,"$1,151",-57.3%,-94.4%,6,$191,"$61,434",8,Rialto Pictures,False,False
52,48,Senso,"$1,044",-32.6%,-4.1%,1,"$1,044","$9,280",8,Rialto Pictures,False,False
53,51,The Fireflies Are Gone,"$1,023",+7.7%,+0.8%,4,$255,"$239,697",43,Entertainment One,False,False
54,53,Blaze,$922,+12.4%,+154%,6,$153,"$687,382",78,IFC Films,False,False
55,26,London Fields,$704,-95.4%,-98.8%,32,$22,"$248,356",8,GVN Releasing,False,False
56,-,1991,$672,-,-,4,$168,"$2,342,264",99,Entertainment One,False,False
57,60,All About Nina,$391,-0.8%,-30.2%,5,$78,"$99,684",36,The Orchard,False,False
58,63,God Bless the Broken Road,$378,+64.3%,-42.6%,5,$75,"$2,843,382",57,Freestyle Releasing,False,False
59,65,Shine,$368,+104.4%,-87%,4,$92,"$331,294",29,GVN Releasing,False,False
60,-,Little Italy,$316,-,-,1,$316,"$989,066",71,Entertainment One,False,False
61,55,MFKZ,$254,-64.1%,-73.1%,1,$254,"$228,630",23,GKIDS,False,False
62,67,Beautifully Broken,$245,+410.4%,-22.5%,2,$122,"$1,208,368",71,ArtAffects Entertainment,False,False
63,62,Pick of the Litter,$169,-31.6%,-81.7%,4,$42,"$519,976",64,IFC Films,False,False
64,57,Operation Finale,$156,-72.5%,+92.6%,3,$52,"$17,610,380",66,Metro-Goldwyn-Mayer (MGM),False,False
65,56,Bullitt County,$91,-86%,-96.6%,1,$91,"$10,251",8,Mr. Pictures,False,False
66,59,Black '47,$45,-88.8%,-74.6%,1,$45,"$47,735",36,IFC Films,False,False
