TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The House with a Clock in Its Walls,"$1,027,320",-9.7%,-,3592,$286,"$32,253,225",7,Universal Pictures,False,False
2,2,A Simple Favor,"$767,059",-26.1%,-38.4%,3102,$247,"$36,466,808",14,Lionsgate,False,False
3,3,My Hero Academia: Two Heroes,"$719,876",-21%,-,535,"$1,345","$2,578,774",3,FUNimation Entertainment,False,False
4,-,The Transformers,"$619,597",-,-,742,$835,"$619,597",1,Fathom Events,True,False
5,5,The Nun,"$582,070",-10.1%,-45%,3707,$157,"$103,583,048",21,Warner Bros.,False,False
6,4,The Predator,"$514,922",-23.3%,-58.3%,4070,$126,"$43,934,251",14,Twentieth Century Fox,False,False
7,7,Crazy Rich Asians,"$426,792",-15.4%,-38.3%,2802,$152,"$161,531,775",44,Warner Bros.,False,False
8,6,White Boy Rick,"$328,193",-36.4%,-50.7%,2504,$131,"$19,329,781",14,Studio 8,False,False
9,8,Peppermint,"$223,058",-29.2%,-50.7%,2680,$83,"$31,756,908",21,STX Entertainment,False,False
10,9,Fahrenheit 11/9,"$194,566",-18.5%,-,1719,$113,"$4,069,293",7,-,False,False
11,-,National Theatre Live: King Lear,"$185,305",-,-,514,$360,"$185,305",1,Fathom Events,True,False
12,10,Life Itself,"$148,002",-26.9%,-,2609,$56,"$2,982,521",7,Amazon Studios,False,False
13,11,Searching,"$133,216",-26.9%,-44.2%,1787,$74,"$23,883,582",35,Screen Gems,False,False
14,12,Unbroken: Path to Redemption,"$92,184",-25.9%,-58.1%,1484,$62,"$5,108,119",14,Pure Flix Entertainment,False,False
15,15,Mission: Impossible - Fallout,"$80,835",-18.9%,-53.4%,871,$92,"$218,568,933",63,Paramount Pictures,False,False
16,13,The Meg,"$77,745",-33.2%,-53%,2003,$38,"$140,948,105",49,Warner Bros.,False,False
17,14,Assassination Nation,"$60,363",-44%,-,1403,$43,"$1,525,747",7,Neon,False,False
18,17,Christopher Robin,"$46,811",-35.6%,-58.8%,1252,$37,"$97,201,497",56,-,False,False
19,18,BlacKkKlansman,"$46,430",-23.5%,-54%,454,$102,"$47,384,180",49,Focus Features,False,False
20,19,Operation Finale,"$27,093",-29.9%,-72.5%,525,$51,"$17,324,732",30,Metro-Goldwyn-Mayer (MGM),False,False
21,22,The Incredibles 2,"$23,727",-25.9%,-34.2%,500,$47,"$606,491,582",105,-,False,False
22,21,Lizzie,"$22,286",-31.7%,+462.8%,240,$92,"$456,224",14,Roadside Attractions,False,False
23,20,Alpha,"$21,577",-37.2%,-71.6%,544,$39,"$35,338,746",42,Studio 8,False,False
24,24,Mamma Mia! Here We Go Again,"$19,175",-16.8%,-54.7%,292,$65,"$120,346,890",70,Universal Pictures,False,False
25,23,Hotel Transylvania 3: Summer Vacation,"$17,847",-28.2%,-43%,518,$34,"$166,164,621",77,Sony Pictures Entertainment (SPE),False,False
26,25,Ant-Man and the Wasp,"$14,305",-27.2%,-45.1%,260,$55,"$215,890,872",84,-,False,False
27,26,Colette,"$11,585",-23.8%,-,4,"$2,896","$220,430",7,Bleecker Street Media,False,False
28,29,Jurassic World: Fallen Kingdom,"$10,620",-11.4%,-37.6%,229,$46,"$416,622,145",98,Universal Pictures,False,False
29,28,The Children Act,"$9,203",-29.1%,-11.7%,59,$155,"$269,241",14,A24,False,False
30,27,"Juliet, Naked","$9,016",-36.9%,-68.8%,111,$81,"$3,295,793",42,Roadside Attractions,False,False
31,30,The Sisters Brothers,"$8,665",-15.6%,-,4,"$2,166","$160,723",7,Annapurna Pictures,False,False
32,33,God Bless the Broken Road,"$7,297",-11%,-83.5%,224,$32,"$2,747,714",21,Freestyle Releasing,False,False
33,37,Three Identical Strangers,"$6,846",+2%,-31.4%,55,$124,"$12,222,555",91,Neon,False,False
34,34,Blaze,"$6,558",-19%,+36.3%,43,$152,"$481,958",42,IFC Films,False,False
35,35,Mile 22,"$6,192",-22%,-67.8%,159,$38,"$36,063,996",42,STX Entertainment,False,False
