TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Paul Blart: Mall Cop,"$7,401,602",-15.9%,-,3144,"$2,354","$39,234,238",4,Sony Pictures Releasing,False,False
2,4,Hotel for Dogs,"$5,853,300",+9.9%,-,3271,"$1,789","$22,865,512",4,DreamWorks,False,False
3,2,Gran Torino,"$3,627,330",-36.2%,+29.3%,2972,"$1,220","$76,603,810",39,Warner Bros.,False,False
4,5,Notorious,"$2,895,876",-38%,-,1638,"$1,767","$23,393,472",4,Fox Searchlight Pictures,False,False
5,3,My Bloody Valentine,"$2,862,506",-46.6%,-,2534,"$1,129","$24,103,962",4,Lionsgate,False,False
6,6,Bride Wars,"$2,227,174",-30.4%,+95.7%,3228,$689,"$39,705,852",11,Twentieth Century Fox,False,False
7,7,Defiance,"$1,598,255",-32.8%,"+20,713.3%",1789,$893,"$10,850,710",20,Paramount Vantage,False,False
8,12,Bedtime Stories,"$1,441,989",+6.3%,+328.6%,2619,$550,"$105,073,339",26,Walt Disney Studios Motion Pictures,False,False
9,10,Marley & Me,"$1,375,793",-20.7%,+113%,2952,$466,"$133,923,935",26,Twentieth Century Fox,False,False
10,8,The Unborn,"$1,203,090",-46.9%,+18.7%,2359,$510,"$33,784,230",11,Universal Pictures,False,False
11,9,Slumdog Millionaire,"$1,172,570",-33.1%,+77.2%,582,"$2,014","$43,858,932",69,Fox Searchlight Pictures,False,False
12,11,The Curious Case of Benjamin Button,"$1,008,434",-34.7%,+37.7%,2223,$453,"$103,610,033",26,Paramount Pictures,False,False
13,14,Valkyrie,"$753,700",-22.8%,+35.4%,2007,$375,"$78,276,485",26,United Artists,False,False
14,13,Last Chance Harvey,"$711,791",-37.5%,"+5,695.4%",1054,$675,"$5,602,513",26,Overture Films,False,False
15,15,Yes Man,"$490,841",-29%,+19.1%,1704,$288,"$94,043,254",32,Warner Bros.,False,False
16,18,Not Easily Broken,"$424,991",-13.9%,+57.8%,725,$586,"$8,514,052",11,Screen Gems,False,False
17,17,Twilight,"$376,862",-29.7%,+63%,904,$416,"$184,585,393",60,Summit Entertainment,False,False
18,16,Revolutionary Road,"$375,886",-31.7%,+104.5%,171,"$2,198","$6,109,157",25,Paramount Vantage,False,False
19,19,The Wrestler,"$341,551",-28.7%,+166%,144,"$2,371","$5,356,214",34,Fox Searchlight Pictures,False,False
