TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,-,Earth,"$4,023,788",-,-,1804,"$2,230","$4,023,788",1,Walt Disney Studios Motion Pictures,True,False
2,1,17 Again,"$1,037,415",-19.5%,-,3255,$318,"$27,190,471",6,Warner Bros.,False,False
3,2,State of Play,"$966,775",-19.8%,-,2803,$344,"$17,351,320",6,Universal Pictures,False,False
4,3,Monsters vs. Aliens,"$733,781",-16.2%,-64.2%,3662,$200,"$165,553,958",27,DreamWorks,False,False
5,4,Fast & Furious,"$679,690",-17.8%,-59.2%,3674,$185,"$138,520,415",20,Universal Pictures,False,False
6,5,Hannah Montana: The Movie,"$535,809",-19.6%,-74.3%,3118,$171,"$58,683,301",13,Walt Disney Studios Motion Pictures,False,False
7,6,Crank: High Voltage,"$479,054",-24%,-,2223,$215,"$8,674,539",6,Lionsgate,False,False
8,7,Observe and Report,"$381,372",-13%,-51.6%,2727,$139,"$20,078,239",13,Warner Bros.,False,False
9,8,"I Love You, Man","$304,548",-8.5%,-43.7%,2202,$138,"$65,565,493",34,DreamWorks,False,False
10,9,Knowing,"$243,904",-16.6%,-55.4%,2405,$101,"$74,597,249",34,Summit Entertainment,False,False
11,10,The Haunting in Connecticut2009 Re-release,"$198,399",-9.7%,-60.9%,2255,$87,"$52,518,499",27,Lionsgate,False,False
12,11,Adventureland,"$122,585",-15.5%,-60%,1412,$86,"$14,472,018",20,Miramax,False,False
13,12,Dragonball Evolution,"$109,882",-22.6%,-64.3%,2181,$50,"$8,329,173",13,Twentieth Century Fox,False,False
14,13,Sunshine Cleaning,"$95,074",-10.9%,-41.2%,642,$148,"$9,087,880",41,Overture Films,False,False
15,14,Duplicity,"$94,005",-6.2%,-64.6%,1252,$75,"$39,340,410",34,Universal Pictures,False,False
16,15,Under the Sea 3D,"$60,580",+21.9%,-22.4%,43,"$1,408","$6,027,916",69,Warner Bros.,False,False
17,16,Taken,"$38,050",-17.1%,-59%,609,$62,"$142,213,406",83,Twentieth Century Fox,False,False
18,17,Sin Nombre,"$25,661",-4.8%,-14.9%,80,$320,"$1,263,399",34,Focus Features,False,False
19,20,He's Just Not That Into You,"$21,892",-1.7%,+49.1%,308,$71,"$93,471,848",76,Warner Bros.,False,False
20,18,Watchmen,"$21,043",-13%,-59.9%,236,$89,"$106,916,585",48,Warner Bros.,False,False
21,21,The Last House on the Left,"$20,280",-7.8%,-59.4%,338,$60,"$32,300,425",41,Universal Pictures,False,False
22,19,Slumdog Millionaire,"$19,620",-17.6%,-28.4%,212,$92,"$141,080,260",162,Fox Searchlight Pictures,False,False
23,22,12 Rounds,"$13,432",-30%,-81.3%,409,$32,"$11,378,489",27,Twentieth Century Fox,False,False
24,23,Hotel for Dogs,"$11,688",-14.6%,-62.8%,335,$34,"$72,391,997",97,DreamWorks,False,False
25,25,Gran Torino,"$11,235",-7.5%,-45.2%,185,$60,"$146,810,818",132,Warner Bros.,False,False
26,24,Coraline,"$11,013",-15.3%,-52.1%,197,$55,"$74,835,217",76,Focus Features,False,False
27,26,Push,"$6,615",-7.9%,-40.2%,141,$46,"$31,660,298",76,Summit Entertainment,False,False
28,28,The Reader,"$6,156",-8.9%,-55.6%,105,$58,"$34,130,865",134,The Weinstein Company,False,False
29,27,Madea Goes to Jail,"$5,173",-25.4%,-74.7%,169,$30,"$90,502,752",62,Lionsgate,False,False
30,29,The Curious Case of Benjamin Button,"$4,577",-9.3%,-51.4%,111,$41,"$127,504,672",119,Paramount Pictures,False,False
31,31,Goodbye Solo,"$4,283",+10.3%,-30.1%,13,$329,"$236,792",27,Roadside Attractions,False,False
32,30,Is Anybody There?,"$3,734",-4.2%,-,6,$622,"$58,286",6,-,False,False
33,32,The Wrestler,"$3,009",-14.5%,-47.6%,56,$53,"$26,197,350",127,Fox Searchlight Pictures,False,False
34,33,The Golden Boys,"$2,675",-21.8%,-,20,$133,"$26,843",6,Roadside Attractions,False,False
35,34,Last Chance Harvey,"$2,648",+6.3%,-33.4%,31,$85,"$14,886,858",119,Overture Films,False,False
36,36,"Léon Morin, Priest","$2,454",+9%,-,1,"$2,454","$15,618",6,Rialto Pictures,False,False
37,35,Bride Wars,"$2,061",-12.2%,-58.8%,42,$49,"$58,688,330",104,Twentieth Century Fox,False,False
38,37,Defiance,"$1,463",-13.7%,-42.6%,30,$48,"$28,580,791",113,Paramount Vantage,False,False
39,39,Friday the 13th,"$1,193",+0.4%,-71.9%,52,$22,"$65,000,874",69,Warner Bros.,False,False
40,41,Marley & Me,$742,+18.9%,-72%,21,$35,"$143,145,620",119,Twentieth Century Fox,False,False
41,38,Enlighten Up!,$664,-57.1%,-41.7%,3,$221,"$90,515",223,Balcony Releasing,False,False
42,40,Fanboys,$610,-18.4%,-71.3%,12,$50,"$687,609",76,The Weinstein Company,False,False
43,43,Alien Trespass,$336,+6.3%,-71.9%,5,$67,"$78,842",20,Roadside Attractions,False,False
44,42,Crossing Over,$305,-21.6%,-67%,13,$23,"$455,234",55,The Weinstein Company,False,False
45,45,Royal Kill,$213,+63.8%,-87%,3,$71,"$47,249",13,21st Century Film Production,False,False
46,44,Coyote County Loser,$108,-31.2%,-,1,$108,"$16,098",34,Roebuck Media,False,False
47,46,Between Love & Goodbye,$51,-15%,-79.3%,1,$51,"$18,440",83,Embrem Entertainment,False,False
