TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,District 9,"$12,613,008",-10.9%,-,3049,"$4,136","$26,776,910",2,TriStar Pictures,False,False
2,3,G.I. Joe: The Rise of Cobra,"$8,877,365",+26.4%,-51.1%,4007,"$2,215","$92,153,750",9,Paramount Pictures,False,False
3,2,The Time Traveler's Wife,"$6,374,563",-17.4%,-,2988,"$2,133","$14,094,666",2,Warner Bros.,False,False
4,4,Julie & Julia,"$4,851,323",+32.9%,-35.6%,2354,"$2,060","$39,785,080",9,Sony Pictures Releasing,False,False
5,5,G-Force,"$2,847,156",+37%,-26.2%,3065,$928,"$97,066,202",23,Walt Disney Studios Motion Pictures,False,False
6,8,Harry Potter and the Half-Blood Prince,"$2,045,072",+40.6%,-41.2%,2771,$738,"$282,238,071",32,Warner Bros.,False,False
7,6,"The Goods: Live Hard, Sell Hard","$1,892,727",-8.6%,-,1838,"$1,029","$3,962,920",2,Paramount Vantage,False,False
8,7,The Ugly Truth,"$1,764,866",+19.3%,-30.8%,2733,$645,"$76,246,240",23,Sony Pictures Releasing,False,False
9,9,Ponyo,"$1,320,192",+12.4%,-,927,"$1,424","$2,494,731",2,Walt Disney Studios Motion Pictures,False,False
10,10,Funny People,"$1,175,720",+24.6%,-59.9%,2584,$455,"$47,019,140",16,Universal Pictures,False,False
11,11,500 Days of Summer,"$1,148,757",+21.9%,-17%,1048,"$1,096","$17,020,922",30,Fox Searchlight Pictures,False,False
12,12,A Perfect Getaway,"$1,122,335",+23.8%,-48.8%,2159,$519,"$10,729,350",9,Universal Pictures,False,False
13,14,The Hangover,"$855,257",+37.8%,-39.2%,1185,$721,"$265,277,504",72,Warner Bros.,False,False
14,13,Bandslam,"$796,274",-11.2%,-,2121,$375,"$1,692,628",2,Summit Entertainment,False,False
15,15,Transformers: Revenge of the Fallen,"$700,649",+33.6%,-42.8%,1007,$695,"$396,379,240",53,DreamWorks,False,False
16,16,Orphan,"$635,298",+24.6%,-54.7%,1261,$503,"$37,914,318",23,Warner Bros.,False,False
17,17,Aliens in the Attic,"$587,683",+36.3%,-61.2%,1535,$382,"$20,137,832",16,Twentieth Century Fox,False,False
18,18,The Proposal,"$558,085",+31.3%,-51.8%,1084,$514,"$157,374,597",58,Walt Disney Studios Motion Pictures,False,False
19,19,Ice Age: Dawn of the Dinosaurs,"$513,270",+42.7%,-50.2%,858,$598,"$190,459,768",46,Twentieth Century Fox,False,False
20,20,Scoundrel,"$301,244",+30.3%,-,85,"$3,544","$532,411",2,UTV Motion Pictures,False,False
21,21,The Hurt Locker,"$268,883",+56%,-46.4%,478,$562,"$10,162,858",51,Summit Entertainment,False,False
22,23,Public Enemies,"$154,140",+44.8%,-61.8%,367,$420,"$96,245,585",46,Universal Pictures,False,False
23,22,Night at the Museum: Battle of the Smithsonian,"$151,929",+35.5%,-18.2%,278,$546,"$175,436,503",86,Twentieth Century Fox,False,False
24,24,Star Trek,"$134,443",+35.3%,-26.2%,303,$443,"$255,846,203",100,Paramount Pictures,False,False
25,25,Under the Sea 3D,"$91,694",+11.6%,-12.8%,40,"$2,292","$15,539,410",184,Warner Bros.,False,False
26,26,The Collector,"$87,795",+18.7%,-80.9%,262,$335,"$7,213,725",16,Freestyle Releasing,False,False
27,27,Adam,"$85,863",+59%,+111.9%,66,"$1,300","$451,149",18,Fox Searchlight Pictures,False,False
28,29,The Taking of Pelham 123,"$64,860",+30.4%,-29%,202,$321,"$65,204,284",65,Sony Pictures Releasing,False,False
29,28,Paper Heart,"$63,155",+19.4%,-21.7%,68,$928,"$461,933",9,Overture Films,False,False
30,30,Year One,"$54,888",+14.3%,+3.4%,150,$365,"$43,309,292",58,Sony Pictures Releasing,False,False
31,31,My Sister's Keeper,"$50,458",+23%,-51.9%,202,$249,"$47,810,892",51,Warner Bros.,False,False
32,33,Terminator Salvation,"$45,157",+41%,-36.4%,203,$222,"$125,060,756",87,Warner Bros.,False,False
33,32,Spread,"$44,156",+7.9%,-,103,$428,"$85,096",2,Anchor Bay Films,False,False
34,36,The Cove,"$34,407",+32.3%,-41%,53,$649,"$397,668",16,Roadside Attractions,False,False
35,34,Brüno,"$31,240",+18.6%,-55.8%,142,$220,"$59,966,555",37,Universal Pictures,False,False
36,35,"I Love You, Beth Cooper","$29,891",+13.6%,-2%,140,$213,"$14,533,438",37,Twentieth Century Fox,False,False
37,37,Imagine That,"$25,322",+29.1%,-36.2%,107,$236,"$16,073,083",65,Paramount Pictures,False,False
38,38,Monsters vs. Aliens,"$23,104",+40.4%,-32%,116,$199,"$198,239,680",142,DreamWorks,False,False
39,41,Life Partner,"$19,273",+74.9%,-,26,$741,"$30,290",2,Studio 18,False,False
40,39,Thirst,"$17,610",+9.1%,-6.6%,15,"$1,174","$210,898",16,Focus Features,False,False
41,40,X-Men Origins: Wolverine,"$14,683",+32.7%,-18.6%,64,$229,"$179,792,365",107,Twentieth Century Fox,False,False
42,42,Away We Go,"$10,577",+32.8%,-64.2%,54,$195,"$9,422,173",72,Focus Features,False,False
43,44,Tetro,"$7,160",+82%,-,10,$716,"$411,635",66,American Zoetrope,False,False
44,43,Chéri,"$6,598",+40.1%,-55%,30,$219,"$2,678,571",51,Miramax,False,False
45,46,"War Eagle, Arkansas","$3,656",+23.6%,-40.7%,3,"$1,218","$116,702",65,Hannover House,False,False
46,48,Shrink,"$3,485",+74.7%,-57.1%,7,$497,"$162,843",23,Roadside Attractions,False,False
47,47,"Léon Morin, Priest","$2,977",+13.8%,-,1,"$2,977","$24,466",121,Rialto Pictures,False,False
48,49,The Stoning of Soraya M.,"$1,997",+71.1%,-61.3%,8,$249,"$608,398",51,Roadside Attractions,False,False
49,45,Grace,"$1,390",-61.9%,-,2,$695,"$5,038",2,Anchor Bay Films,False,False
50,52,Z,$935,+108.2%,-,1,$935,"$76,817",156,Rialto Pictures,False,False
51,50,Goodbye Solo,$887,-4.1%,+2.7%,4,$221,"$862,982",142,Roadside Attractions,False,False
52,51,American Casino,$576,-7.8%,-,1,$576,"$1,201",2,Argot Pictures,False,False
53,53,Made in U.S.A,$543,+72.9%,-,1,$543,"$92,538",219,Rialto Pictures,False,False
54,55,Gotta Dance,$121,+195.1%,-89.8%,1,$121,"$17,711",16,Mitropoulos Films,False,False
55,54,Alien Trespass,$95,-39.1%,-,1,$95,"$102,635",135,Roadside Attractions,False,False
