TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,A Christmas Carol,"$2,412,171",+49.7%,-,3683,$654,"$34,074,706",5,Walt Disney Studios Motion Pictures,False,False
2,2,This Is It,"$1,357,554",+38.9%,-49.2%,3481,$389,"$59,348,197",14,Sony Pictures Releasing,False,False
3,3,The Men Who Stare at Goats,"$1,217,459",+33%,-,2443,$498,"$14,839,341",5,Overture Films,False,False
4,4,The Fourth Kind,"$1,085,950",+40.9%,-,2527,$429,"$14,087,845",5,Universal Pictures,False,False
5,5,Paranormal Activity,"$745,720",+43.3%,-34%,2558,$291,"$98,374,447",47,Paramount Pictures,False,False
6,6,Law Abiding Citizen,"$705,245",+40.8%,-21.9%,2474,$285,"$61,910,587",26,Overture Films,False,False
7,7,The Box,"$702,370",+46.9%,-,2635,$266,"$8,752,018",5,Warner Bros.,False,False
8,8,Couples Retreat,"$600,450",+55.7%,-11.8%,2857,$210,"$96,666,700",33,Universal Pictures,False,False
9,9,Where the Wild Things Are,"$368,132",+43.2%,-48.4%,2756,$133,"$69,845,792",26,Warner Bros.,False,False
10,12,Amelia,"$228,872",+49.5%,-33.2%,1030,$222,"$11,728,255",19,Fox Searchlight Pictures,False,False
11,10,Precious,"$227,698",-2.1%,-,18,"$12,649","$2,332,792",5,Lionsgate,False,False
12,11,Saw VI,"$212,310",+34%,-55.9%,2091,$101,"$26,623,137",19,Lionsgate,False,False
13,15,The Stepfather,"$168,193",+84.3%,-43.9%,1424,$118,"$27,674,669",26,Screen Gems,False,False
14,13,Astro Boy,"$157,503",+27.3%,-61.2%,1918,$82,"$15,392,012",19,Summit Entertainment,False,False
15,14,Zombieland,"$145,194",+32%,-46.8%,1100,$131,"$73,761,260",40,Sony Pictures Releasing,False,False
16,16,Cirque du Freak: The Vampire's Assistant,"$93,070",+31%,-69.3%,1421,$65,"$13,152,200",19,Universal Pictures,False,False
17,17,Cloudy with a Chance of Meatballs,"$90,757",+30%,-77.2%,1126,$80,"$121,188,221",54,Sony Pictures Releasing,False,False
18,18,A Serious Man,"$87,809",+39.1%,-19.5%,262,$335,"$5,984,011",40,Focus Features,False,False
19,19,The Boondock Saints II: All Saints Day,"$58,435",+23.5%,-28.6%,244,$239,"$1,350,214",12,Apparition,False,False
20,20,Inglourious Basterds,"$34,476",+34.9%,+79.2%,284,$121,"$119,933,473",82,The Weinstein Company,False,False
21,29,Under the Sea 3D,"$22,337",+170.2%,+58.8%,30,$744,"$18,525,230",271,Warner Bros.,False,False
22,21,Capitalism: A Love Story,"$21,426",+23.1%,-59.7%,217,$98,"$14,063,436",49,Overture Films,False,False
23,23,The Invention of Lying,"$21,142",+63.8%,-52.5%,235,$89,"$17,980,163",40,Warner Bros.,False,False
24,22,Good Hair,"$18,279",+11%,-59.3%,137,$133,"$3,863,043",33,Roadside Attractions,False,False
25,24,"New York, I Love You","$16,928",+40%,-31.6%,61,$277,"$1,262,800",26,Vivendi Entertainment,False,False
26,27,All About Steve,"$14,613",+62.5%,+47.5%,142,$102,"$33,624,645",68,Twentieth Century Fox,False,False
27,28,The Hangover,"$13,151",+47%,-17.3%,152,$86,"$276,964,638",159,Warner Bros.,False,False
28,30,Whip It,"$12,996",+59.8%,-49.7%,138,$94,"$12,827,013",40,Fox Searchlight Pictures,False,False
29,25,The Time Traveler's Wife,"$12,596",+33.9%,-22.7%,171,$73,"$63,236,467",89,Warner Bros.,False,False
30,31,The Informant!,"$12,126",+66%,-47.8%,138,$87,"$32,942,280",54,Warner Bros.,False,False
31,26,9,"$10,847",+18.5%,+149.9%,126,$86,"$31,526,420",63,Focus Features,False,False
32,33,Shorts,"$9,365",+30.8%,"+3,834.9%",222,$42,"$20,602,236",82,Warner Bros.,False,False
33,32,Harry Potter and the Half-Blood Prince,"$9,162",+26.2%,-20.7%,135,$67,"$301,723,865",119,Warner Bros.,False,False
34,34,Bright Star,"$8,731",+26.4%,-45.5%,72,$121,"$4,267,696",56,Apparition,False,False
35,35,The Final Destination,"$6,879",+9%,-47%,132,$52,"$66,385,812",75,Warner Bros.,False,False
36,36,The September Issue,"$6,558",+23.8%,-32.8%,30,$218,"$3,682,135",75,Roadside Attractions,False,False
37,37,Ice Age: Dawn of the Dinosaurs,"$6,081",+55%,-11.3%,80,$76,"$196,452,961",133,Twentieth Century Fox,False,False
38,39,The Maid,"$3,895",+40.6%,-44.6%,10,$389,"$207,158",26,Elephant Eye Films,False,False
39,38,More Than a Game,"$3,085",+6.2%,-60.3%,74,$41,"$893,020",40,Lionsgate,False,False
40,40,Gentlemen Broncos,"$2,770",+0.3%,+66.3%,12,$230,"$53,802",12,Fox Searchlight Pictures,False,False
41,46,Fame,"$2,506",+140.3%,-64.1%,61,$41,"$22,347,199",47,Metro-Goldwyn-Mayer (MGM),False,False
42,42,Pandorum,"$2,438",+34.5%,-69.8%,68,$35,"$10,310,343",47,Overture Films,False,False
43,45,My One and Only,"$2,343",+85.1%,-16.8%,24,$97,"$2,462,245",82,Freestyle Releasing,False,False
44,41,Jennifer's Body,"$2,250",+10%,-54.1%,44,$51,"$16,182,285",54,Twentieth Century Fox,False,False
45,44,Bicycle Thieves2008 Re-release,"$2,114",+53.6%,-,2,"$1,057","$14,789",11,Corinth Films,False,False
46,43,Halloween II,"$1,802",+21.5%,-95.4%,55,$32,"$33,271,848",75,-,False,False
47,48,Aliens in the Attic,"$1,563",+86.7%,-34%,44,$35,"$25,165,199",103,Twentieth Century Fox,False,False
48,47,Motherhood,"$1,072",+26%,+2.6%,19,$56,"$89,569",19,Freestyle Releasing,False,False
49,49,I Hope They Serve Beer in Hell,$735,-10%,-42.8%,8,$91,"$1,427,545",47,Freestyle Releasing,False,False
50,50,That Evening Sun,$499,-4.4%,-,1,$499,"$8,351",5,Freestyle Releasing,False,False
51,52,The Polar Express2009 IMAX Release,$428,+237%,-,1,$428,"$3,512",5,Warner Bros.,False,False
52,53,The Cove,$389,+229.7%,+9.3%,7,$55,"$841,295",103,Roadside Attractions,False,False
53,54,From Mexico with Love,$101,-6.5%,-64.3%,1,$101,"$548,206",33,Roadside Attractions,False,False
54,55,Goodbye Solo,$76,-19.1%,-,1,$76,"$870,781",229,Roadside Attractions,False,False
55,51,The Stoning of Soraya M.,$38,-81.7%,-66.4%,4,$9,"$636,966",138,Roadside Attractions,False,False
