TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Paranormal Activity,"$1,853,291",-62.1%,-5.8%,1945,$952,"$63,433,879",32,Paramount Pictures,False,False
2,3,Law Abiding Citizen,"$1,062,551",-64.7%,-37.7%,2890,$367,"$41,071,254",11,Overture Films,False,False
3,4,Saw VI,"$892,446",-63.6%,-,3036,$293,"$15,010,890",4,Lionsgate,False,False
4,2,Where the Wild Things Are,"$832,457",-76.5%,-57.8%,3735,$222,"$54,391,438",11,Warner Bros.,False,False
5,5,Couples Retreat,"$691,650",-67.9%,-36.2%,3074,$225,"$78,428,535",18,Universal Pictures,False,False
6,7,Cirque du Freak: The Vampire's Assistant,"$385,775",-74.5%,-,2754,$140,"$6,678,980",4,Universal Pictures,False,False
7,10,Zombieland,"$350,070",-65.4%,-41%,2447,$143,"$67,563,454",25,Sony Pictures Releasing,False,False
8,11,Amelia,"$333,045",-64.5%,-,820,$406,"$4,237,092",4,Fox Searchlight Pictures,False,False
9,9,The Stepfather,"$323,314",-73%,-43.5%,2734,$118,"$20,405,966",11,Screen Gems,False,False
10,6,Astro Boy,"$307,859",-83.5%,-,3014,$102,"$7,010,782",4,Summit Entertainment,False,False
11,8,Cloudy with a Chance of Meatballs,"$263,046",-79.7%,-26.4%,2741,$95,"$115,117,923",39,Sony Pictures Releasing,False,False
12,13,A Serious Man,"$85,192",-67%,+44.6%,176,$484,"$3,281,688",25,Focus Features,False,False
13,15,Capitalism: A Love Story,"$76,421",-62.3%,-45.4%,636,$120,"$13,036,776",34,Overture Films,False,False
14,14,Good Hair,"$70,107",-69%,+130.8%,466,$150,"$2,874,170",18,Roadside Attractions,False,False
15,12,Toy Story2009 Re-release,"$64,511",-76.3%,-57.5%,778,$82,"$30,209,414",25,Walt Disney Studios Motion Pictures,False,False
16,16,The Invention of Lying,"$63,679",-64%,-53.6%,802,$79,"$17,020,054",25,Warner Bros.,False,False
17,17,Whip It,"$36,035",-67.9%,-67.4%,435,$82,"$12,329,928",25,Fox Searchlight Pictures,False,False
18,18,The Informant!,"$29,131",-60%,-58%,411,$70,"$32,463,259",39,Warner Bros.,False,False
19,19,"New York, I Love You","$21,697",-65.1%,-33.1%,110,$197,"$768,793",11,Vivendi Entertainment,False,False
20,21,Bright Star,"$21,341",-59.9%,-37.2%,209,$102,"$3,922,555",41,Apparition,False,False
21,22,The Time Traveler's Wife,"$20,615",-59%,+304.7%,284,$72,"$62,867,345",74,Warner Bros.,False,False
22,25,Inglourious Basterds,"$19,190",-55.5%,-43%,206,$93,"$119,415,265",67,The Weinstein Company,False,False
23,20,G.I. Joe: The Rise of Cobra,"$16,665",-72.2%,-46.1%,407,$40,"$150,026,874",81,Paramount Pictures,False,False
24,26,The Hangover,"$16,571",-61.3%,-25.2%,291,$56,"$276,599,791",144,Warner Bros.,False,False
25,29,Love Happens,"$14,715",-60.9%,-64.4%,327,$45,"$22,798,675",39,Universal Pictures,False,False
26,24,Fame,"$13,053",-73.5%,-75.3%,445,$29,"$22,219,109",32,Metro-Goldwyn-Mayer (MGM),False,False
27,23,Harry Potter and the Half-Blood Prince,"$12,958",-74%,-39.3%,285,$45,"$301,433,060",104,Warner Bros.,False,False
28,27,I Can Do Bad All by Myself,"$12,844",-68.1%,-66.3%,273,$47,"$51,710,293",46,Lionsgate,False,False
29,35,Under the Sea 3D,"$12,245",-41.6%,-10.5%,30,$408,"$18,267,316",256,Warner Bros.,False,False
30,32,The September Issue,"$10,420",-63.6%,+10.3%,59,$176,"$3,497,444",60,Roadside Attractions,False,False
31,33,All About Steve,"$8,844",-65.8%,-46.9%,215,$41,"$33,373,018",53,Twentieth Century Fox,False,False
32,31,Ice Age: Dawn of the Dinosaurs,"$8,841",-73.9%,+2%,142,$62,"$196,277,557",118,Twentieth Century Fox,False,False
33,34,More Than a Game,"$7,585",-64.4%,-47.1%,107,$70,"$756,590",25,Lionsgate,False,False
34,36,The Boys Are Back,"$7,054",-63.9%,-46.6%,108,$65,"$701,409",32,Miramax,False,False
35,38,Pandorum,"$6,674",-47.6%,-59.7%,112,$59,"$10,188,593",32,Overture Films,False,False
36,44,Black Dynamite,"$5,939",-38%,-54.6%,27,$219,"$234,416",11,Apparition,False,False
37,37,9,"$4,442",-69.5%,-75.4%,134,$33,"$31,344,379",48,Focus Features,False,False
38,42,Sorority Row,"$4,324",-60.7%,-49.8%,90,$48,"$11,920,180",46,Summit Entertainment,False,False
39,40,Motherhood,"$4,055",-65.8%,-,48,$84,"$54,136",4,Freestyle Releasing,False,False
