TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Ice Age: Dawn of the Dinosaurs,"$5,506,751",-10.4%,-51.1%,4099,"$1,343","$92,072,696",9,Twentieth Century Fox,False,False
2,2,Transformers: Revenge of the Fallen,"$4,581,352",-6.6%,-60.7%,4234,"$1,082","$315,007,925",16,DreamWorks,False,False
3,3,Public Enemies,"$2,517,170",-11.7%,-62.5%,3334,$755,"$52,426,870",9,Universal Pictures,False,False
4,4,The Proposal,"$2,123,397",-3.7%,-38.4%,3099,$685,"$103,257,192",21,Walt Disney Studios Motion Pictures,False,False
5,5,The Hangover,"$1,720,356",-5.7%,-42.5%,3070,$560,"$212,511,668",35,Warner Bros.,False,False
6,6,My Sister's Keeper,"$1,148,378",-9.9%,-42.9%,2606,$440,"$31,621,400",14,Warner Bros.,False,False
7,7,Up,"$1,001,631",-7.7%,-42.5%,2656,$377,"$269,119,015",42,Walt Disney Studios Motion Pictures,False,False
8,8,Year One,"$417,185",-9.9%,-39.7%,2240,$186,"$40,191,900",21,Sony Pictures Releasing,False,False
9,10,Night at the Museum: Battle of the Smithsonian,"$331,969",<0.1%,-34.4%,1419,$233,"$169,032,522",49,Twentieth Century Fox,False,False
10,9,The Taking of Pelham 123,"$319,747",-4.9%,-41.1%,1908,$167,"$59,894,439",28,Sony Pictures Releasing,False,False
11,11,Star Trek,"$236,235",+0.8%,-46.6%,1148,$205,"$250,806,379",63,Paramount Pictures,False,False
12,12,Away We Go,"$141,329",-11.8%,-43%,506,$279,"$6,691,802",35,Focus Features,False,False
13,13,Monsters vs. Aliens,"$91,901",-5.8%,+3.3%,281,$327,"$196,866,513",105,DreamWorks,False,False
14,14,Under the Sea 3D,"$91,491",+1.3%,-4.4%,38,"$2,407","$11,973,760",147,Warner Bros.,False,False
15,16,Land of the Lost,"$53,885",+7.8%,-2%,385,$139,"$47,832,225",35,Universal Pictures,False,False
16,17,X-Men Origins: Wolverine,"$49,743",+3%,-12.9%,303,$164,"$178,545,552",70,Twentieth Century Fox,False,False
17,15,Chéri,"$49,661",-7.1%,-27.4%,140,$354,"$1,224,740",14,Miramax,False,False
18,19,Terminator Salvation,"$46,279",+6%,-30.9%,311,$148,"$122,866,673",50,Warner Bros.,False,False
19,18,Ghosts of Girlfriends Past,"$44,756",-1%,+7%,303,$147,"$54,185,843",70,Warner Bros.,False,False
20,21,Drag Me to Hell,"$43,120",-0.1%,-20%,298,$144,"$41,228,650",42,Universal Pictures,False,False
21,20,Imagine That,"$41,561",-3.8%,-35.1%,409,$101,"$14,948,544",28,Paramount Pictures,False,False
22,22,17 Again,"$29,045",+5.6%,-22.7%,206,$140,"$63,497,005",84,Warner Bros.,False,False
23,23,The Hurt Locker,"$22,367",-5.5%,-26.6%,9,"$2,485","$460,666",14,Summit Entertainment,False,False
24,24,The Brothers Bloom,"$12,854",-9.3%,-36.1%,153,$84,"$3,321,290",56,Summit Entertainment,False,False
25,26,The Soloist,"$12,530",+0.4%,-37.3%,156,$80,"$31,720,158",77,DreamWorks,False,False
26,25,My Life in Ruins,"$10,625",-16.2%,-39.2%,89,$119,"$8,336,384",35,Fox Searchlight Pictures,False,False
27,27,The Stoning of Soraya M.,"$10,046",-0.4%,-46.6%,25,$401,"$286,527",14,Roadside Attractions,False,False
28,28,Dance Flick,"$9,730",+4.8%,-48.6%,85,$114,"$25,314,427",49,Paramount Pictures,False,False
29,29,Tetro,"$4,286",-11.4%,-31.4%,11,$389,"$251,690",29,American Zoetrope,False,False
30,32,Sunshine Cleaning,"$2,187",+34.5%,-42%,27,$81,"$12,062,558",119,Overture Films,False,False
31,30,Knowing,"$2,002",-6.6%,-62.6%,24,$83,"$79,957,634",112,Summit Entertainment,False,False
32,31,Goodbye Solo,"$1,796",+1.8%,-32.1%,19,$94,"$815,829",105,Roadside Attractions,False,False
33,33,Sin Nombre,"$1,163",+9.2%,-31.1%,12,$96,"$2,531,294",112,Focus Features,False,False
34,34,Is Anybody There?,$566,-38.5%,-31.1%,7,$80,"$2,018,742",84,-,False,False
35,35,Tony Manero,$523,+8.5%,-,1,$523,"$5,422",7,Lorber Films,False,False
36,36,Made in U.S.A,$147,-31.9%,-,1,$147,"$86,229",182,Rialto Pictures,False,False
37,-,Battle for Terra,$88,-,-31.2%,2,$44,"$1,620,914",70,Lionsgate,False,False
38,37,"War Eagle, Arkansas",$42,-40%,-52.3%,1,$42,"$45,961",28,Hannover House,False,False
