TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Hunger Games: Mockingjay - Part 1,"$24,199,442",+118.4%,-56.1%,4151,"$5,829","$192,907,747",8,Lionsgate,False,False
2,2,Penguins of Madagascar,"$10,353,640",+168.7%,-,3764,"$2,750","$20,345,043",3,Twentieth Century Fox,False,False
3,5,Big Hero 6,"$7,738,087",+155.2%,+73.9%,3365,"$2,299","$156,140,847",22,-,False,False
4,4,Interstellar,"$6,604,574",+117.3%,+56.5%,3066,"$2,154","$137,897,051",24,Paramount Pictures,False,False
5,3,Horrible Bosses 2,"$6,191,042",+102.2%,-,3375,"$1,834","$13,504,867",3,Warner Bros.,False,False
6,6,Dumb and Dumber To,"$3,381,550",+130.4%,-22%,3130,"$1,080","$67,260,540",15,Universal Pictures,False,False
7,7,The Theory of Everything,"$1,942,911",+168.1%,+381.4%,802,"$2,422","$6,461,974",22,Focus Features,False,False
8,8,Gone Girl,"$1,001,202",+145.9%,+25.1%,1174,$852,"$159,281,113",57,Twentieth Century Fox,False,False
9,11,Birdman or (The Unexpected Virtue of Ignorance),"$741,757",+176.3%,+46.7%,710,"$1,044","$16,087,814",43,Fox Searchlight Pictures,False,False
10,9,St. Vincent,"$718,493",+119.3%,+12.3%,1256,$572,"$38,273,879",50,The Weinstein Company,False,False
11,10,Fury,"$658,005",+115.1%,+21.3%,1059,$621,"$81,009,047",43,-,False,False
12,12,Beyond the Lights,"$586,388",+156.6%,-26.2%,1187,$494,"$11,747,122",15,Relativity Media,False,False
13,13,Nightcrawler,"$333,450",+100.4%,-4.8%,570,$585,"$28,165,396",29,Open Road Films (II),False,False
14,14,John Wick,"$211,545",+102.4%,-12.3%,488,$433,"$41,255,815",36,Lionsgate,False,False
15,15,The Equalizer,"$186,718",+105.6%,+143.6%,436,$428,"$99,715,938",64,-,False,False
16,-,The Imitation Game,"$181,130",-,-,4,"$45,282","$181,130",1,The Weinstein Company,True,False
17,16,The Judge,"$176,169",+125.5%,+16.7%,415,$424,"$45,791,462",50,Warner Bros.,False,False
18,17,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","$173,776",+155.8%,-,376,$462,"$63,908,612",50,-,False,False
19,19,Ouija,"$148,400",+176%,-50.9%,455,$326,"$50,087,995",36,Universal Pictures,False,False
20,21,The Maze Runner,"$133,152",+181.1%,+61.4%,275,$484,"$100,839,455",71,Twentieth Century Fox,False,False
