TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Guardians of the Galaxy,"$4,902,775",-34.5%,-37.3%,3371,"$1,454","$251,456,069",24,-,False,False
2,2,Teenage Mutant Ninja Turtles,"$4,896,153",-32.8%,-45%,3864,"$1,267","$145,535,253",17,Paramount Pictures,False,False
3,3,If I Stay,"$3,233,977",-42.4%,-,2907,"$1,112","$15,679,190",3,Warner Bros.,False,False
4,4,Let's Be Cops,"$2,971,425",-34.5%,-43.6%,3140,$946,"$45,056,701",12,Twentieth Century Fox,False,False
5,5,When the Game Stands Tall,"$2,053,771",-39.2%,-,2673,$768,"$8,381,509",3,TriStar Pictures,False,False
6,7,The Expendables 3,"$1,863,620",-32.1%,-55.6%,3221,$578,"$27,403,562",10,Lionsgate,False,False
7,6,The Giver,"$1,628,165",-40.7%,-47.6%,3003,$542,"$23,804,778",10,The Weinstein Company,False,False
8,9,Frank Miller's Sin City: A Dame to Kill For,"$1,555,441",-27.4%,-,2894,$537,"$6,317,683",3,-,False,False
9,8,The Hundred-Foot Journey,"$1,412,884",-39.5%,-33.3%,1944,$726,"$32,527,210",17,-,False,False
10,10,Into the Storm,"$1,005,631",-41.6%,-54.6%,2375,$423,"$38,304,693",17,Warner Bros.,False,False
11,11,Lucy,"$945,880",-37%,-41.4%,1768,$535,"$113,698,860",31,Universal Pictures,False,False
12,12,Dawn of the Planet of the Apes,"$284,738",-41.3%,-53.8%,733,$388,"$203,937,551",45,Twentieth Century Fox,False,False
13,13,Get on Up,"$257,920",-39%,-54.9%,579,$445,"$28,697,585",24,Universal Pictures,False,False
14,15,Hercules,"$225,544",-40.3%,-60.7%,622,$362,"$69,936,092",31,Paramount Pictures,False,False
15,16,Step Up All In,"$211,808",-32.1%,-72.2%,948,$223,"$13,688,122",17,Lionsgate,False,False
16,14,A Most Wanted Man,"$209,934",-48.3%,-43.7%,433,$484,"$14,043,499",31,Roadside Attractions,False,False
17,17,What If,"$172,958",-40%,-30.2%,680,$254,"$2,221,309",17,CBS Films,False,False
18,19,Calvary,"$143,075",-36%,+9.1%,240,$596,"$1,599,007",24,Fox Searchlight Pictures,False,False
19,18,How to Train Your Dragon 2,"$136,122",-39.3%,-22.6%,353,$385,"$172,107,286",73,Twentieth Century Fox,False,False
20,20,Transformers: Age of Extinction,"$116,413",-30.9%,+83.9%,283,$411,"$243,822,062",59,Paramount Pictures,False,False
21,22,Earth to Echo,"$86,696",-33.9%,+216.8%,781,$111,"$38,034,570",54,Relativity Media,False,False
22,23,Island of Lemurs: Madagascar,"$85,428",-21.8%,+84.9%,302,$282,"$6,526,223",143,Warner Bros.,False,False
