TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Amazing Spider-Man 2,"$6,239,731",+20.7%,-,4324,"$1,443","$103,016,349",5,-,False,False
2,2,The Other Woman,"$1,535,441",+47.5%,-41%,3238,$474,"$50,128,993",12,Twentieth Century Fox,False,False
3,3,Heaven Is for Real,"$848,155",+41.3%,-39%,2930,$289,"$66,952,352",21,TriStar Pictures,False,False
4,4,Captain America: The Winter Soldier,"$664,005",+29.9%,-50.5%,3179,$208,"$238,330,585",33,-,False,False
5,5,Rio 2,"$441,537",+30.6%,-40.4%,3314,$133,"$107,361,821",26,Twentieth Century Fox,False,False
6,6,Brick Mansions,"$392,878",+33.4%,-50.9%,2647,$148,"$16,316,480",12,Relativity Media,False,False
7,7,The Grand Budapest Hotel,"$203,749",+29.7%,-25.8%,884,$230,"$51,909,825",61,Fox Searchlight Pictures,False,False
8,8,God's Not Dead,"$199,395",+29.6%,-36.8%,1330,$149,"$55,914,602",47,Freestyle Releasing,False,False
9,9,Divergent,"$194,272",+33.3%,-35.6%,1639,$118,"$143,008,971",47,Lionsgate,False,False
10,11,Bears,"$183,089",+54.9%,-50.4%,1790,$102,"$14,667,529",19,-,False,False
11,10,The Quiet Ones,"$161,248",+22.9%,-38.7%,2027,$79,"$7,048,121",12,Lionsgate,False,False
12,12,Transcendence,"$150,973",+30%,-70.2%,1775,$85,"$21,633,334",19,Warner Bros.,False,False
13,13,Draft Day,"$133,736",+24.9%,-50%,1354,$98,"$26,666,876",26,Lionsgate,False,False
14,14,A Haunted House 2,"$106,133",+7.8%,-57.1%,1328,$79,"$16,329,020",19,Open Road Films (II),False,False
15,15,Noah,"$100,033",+20.9%,-60%,929,$107,"$99,208,092",40,Paramount Pictures,False,False
16,16,Oculus,"$83,580",+20.5%,-61%,884,$94,"$26,855,316",26,Relativity Media,False,False
17,17,The Railway Man,"$52,517",+22.8%,-17.7%,164,$320,"$1,724,638",26,The Weinstein Company,False,False
18,19,Island of Lemurs: Madagascar,"$22,123",+23.1%,+2.5%,37,$597,"$1,366,628",33,Warner Bros.,False,False
19,20,The Lego Movie,"$21,698",+47.9%,+2.7%,220,$98,"$253,143,246",89,Warner Bros.,False,False
20,18,Mr. Peabody & Sherman,"$18,709",+3.7%,-26.2%,410,$45,"$108,584,820",61,Twentieth Century Fox,False,False
21,21,Non-Stop,"$17,540",+35.2%,-22.3%,218,$80,"$90,746,715",68,Universal Pictures,False,False
22,26,2 States,"$16,499",+102.6%,-53.8%,96,$171,"$2,048,029",19,UTV Motion Pictures,False,False
23,22,300: Rise of an Empire,"$14,851",+14.6%,-44.9%,235,$63,"$106,063,989",61,Warner Bros.,False,False
24,24,Belle,"$10,496",+10.6%,-,4,"$2,624","$126,567",5,Fox Searchlight Pictures,False,False
25,25,Blue Ruin,"$8,497",+3%,+134.3%,60,$141,"$138,230",12,RADiUS-TWC,False,False
26,28,Walk of Shame,"$5,997",+36.5%,-,51,$117,"$50,141",5,Focus World,False,False
27,27,Cesar Chavez2014 Re-release,"$5,096",+2.3%,-4%,97,$52,"$5,560,942",40,Lionsgate,False,False
28,29,Son of God,"$3,958",+11.2%,-55.4%,126,$31,"$59,639,091",68,Twentieth Century Fox,False,False
29,32,Dom Hemingway,"$3,820",+30.9%,-61.4%,47,$81,"$503,040",35,Fox Searchlight Pictures,False,False
30,34,Joe,"$3,785",+50.5%,-12.7%,39,$97,"$348,100",26,Roadside Attractions,False,False
31,33,The Nut Job,"$3,591",+27%,-41.3%,101,$35,"$64,245,189",110,Open Road Films (II),False,False
32,31,Sabotage,"$3,363",+11%,-21.8%,60,$56,"$10,478,081",40,Open Road Films (II),False,False
33,30,Water & Power,"$3,277",-0.9%,-,16,$204,"$46,013",5,-,False,False
34,38,Bad Words,"$3,067",+87.1%,-51.4%,40,$76,"$7,723,863",54,Focus Features,False,False
35,43,Gloria,"$2,978",+967.4%,+329.1%,9,$330,"$2,102,949",103,Roadside Attractions,False,False
36,35,3 Days to Kill,"$2,790",+29.6%,-43.8%,64,$43,"$30,660,481",75,Relativity Media,False,False
37,36,Godzilla2014 Re-release,"$2,120",+14.2%,"+2,423.8%",6,$353,"$44,864",19,Rialto Pictures,False,False
38,37,Gravity,"$2,063",+24%,-45.2%,65,$31,"$274,088,678",215,Warner Bros.,False,False
39,39,50 to 1,"$1,638",+21.5%,-37.5%,16,$102,"$667,575",47,Ten Furlongs,False,False
40,40,Philomena,"$1,344",+46.2%,-2.8%,22,$61,"$37,694,276",166,The Weinstein Company,False,False
41,23,Decoding Annie Parker,"$1,184",-87.7%,-,13,$91,"$27,556",5,Entertainment One,False,False
42,41,The Unknown Known,$880,+35.2%,-43.3%,15,$58,"$264,144",33,RADiUS-TWC,False,False
43,42,Watermark,$721,+14.6%,-33.4%,11,$65,"$78,148",33,Entertainment One,False,False
44,44,Alphaville,$258,+7.5%,-65.5%,1,$258,"$41,002",89,Rialto Pictures,False,False
45,45,August: Osage County,$122,+18.4%,-89%,3,$40,"$37,738,625",131,The Weinstein Company,False,False
46,46,Next Goal Wins,$38,-37.7%,-96.6%,3,$12,"$5,381",12,Ketchup Entertainment,False,False
