TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Guardians of the Galaxy,"$1,507,039",-28.6%,-42.5%,3371,$447,"$256,734,812",27,-,False,False
2,2,Teenage Mutant Ninja Turtles,"$1,086,355",-34.6%,-54.9%,3864,$281,"$149,576,365",20,Paramount Pictures,False,False
3,3,If I Stay,"$1,042,368",-32.2%,-,2907,$358,"$19,526,521",6,Warner Bros.,False,False
4,4,Let's Be Cops,"$883,284",-32.1%,-50%,3032,$291,"$48,269,407",15,Twentieth Century Fox,False,False
5,-,The November Man,"$861,238",-,-,2776,$310,"$861,238",1,Relativity Media,True,False
6,5,The Giver,"$545,073",-29.5%,-51.4%,3003,$181,"$25,717,742",13,The Weinstein Company,False,False
7,8,The Hundred-Foot Journey,"$538,479",-22.6%,-36.7%,1944,$276,"$34,247,372",20,-,False,False
8,9,When the Game Stands Tall,"$511,739",-26.1%,-,2673,$191,"$10,147,412",6,TriStar Pictures,False,False
9,7,The Expendables 3,"$476,918",-37%,-56%,3221,$148,"$29,202,472",13,Lionsgate,False,False
10,6,Frank Miller's Sin City: A Dame to Kill For,"$471,652",-38.3%,-,2894,$162,"$8,169,886",6,-,False,False
11,10,Lucy,"$304,505",-31.2%,-50.8%,1559,$195,"$114,790,130",34,Universal Pictures,False,False
12,11,Into the Storm,"$242,052",-36.7%,-64.7%,2375,$101,"$39,218,370",20,Warner Bros.,False,False
13,12,Boyhood,"$165,149",-13.6%,-32.2%,734,$224,"$16,838,790",48,IFC Films,False,False
14,13,Dawn of the Planet of the Apes,"$107,614",-31.4%,-52.3%,626,$171,"$204,316,955",48,Twentieth Century Fox,False,False
15,14,What If,"$80,184",-40.6%,-34.6%,680,$117,"$2,519,654",20,CBS Films,False,False
16,15,Hercules,"$72,008",-29.7%,-65.8%,622,$115,"$70,186,241",34,Paramount Pictures,False,False
17,16,Get on Up,"$71,070",-23.5%,-58.2%,509,$139,"$28,939,730",27,Universal Pictures,False,False
18,18,A Most Wanted Man,"$68,658",-20.8%,-50%,433,$158,"$14,266,283",34,Roadside Attractions,False,False
19,20,Calvary,"$50,803",-8.9%,+5.4%,240,$211,"$1,755,312",27,Fox Searchlight Pictures,False,False
20,19,How to Train Your Dragon 2,"$50,543",-17.9%,-41.7%,353,$143,"$172,269,482",76,Twentieth Century Fox,False,False
21,17,Step Up All In,"$50,426",-43.1%,-80.6%,948,$53,"$13,882,474",20,Lionsgate,False,False
22,22,Island of Lemurs: Madagascar,"$40,434",-6%,+9%,302,$133,"$6,649,497",146,Warner Bros.,False,False
23,23,Transformers: Age of Extinction,"$29,448",-18.7%,+23.3%,283,$104,"$243,919,647",62,Paramount Pictures,False,False
24,21,Earth to Echo,"$28,698",-38.7%,+72.2%,781,$36,"$38,145,194",57,Relativity Media,False,False
25,24,The Purge: Anarchy,"$21,905",-21.4%,-68.1%,258,$84,"$70,787,580",41,Universal Pictures,False,False
26,25,And So It Goes,"$19,387",-15.2%,-59%,156,$124,"$14,727,257",34,Clarius Entertainment,False,False
27,26,X-Men: Days of Future Past,"$15,836",-6.5%,-46.9%,188,$84,"$232,798,366",97,Twentieth Century Fox,False,False
28,27,Chef,"$15,436",-4%,-15.9%,105,$147,"$29,562,190",111,Open Road Films (II),False,False
29,29,The Fault in Our Stars,"$15,298",-2.3%,-43.2%,185,$82,"$124,476,566",83,Twentieth Century Fox,False,False
30,30,Edge of Tomorrow,"$13,303",-8%,-59.1%,192,$69,"$99,992,247",83,Warner Bros.,False,False
31,31,Tammy,"$11,380",-18.5%,-45%,157,$72,"$83,405,334",57,Warner Bros.,False,False
32,28,Yves Saint Laurent,"$10,169",-36.1%,-14.4%,21,$484,"$525,749",64,The Weinstein Company,False,False
33,32,Jersey Boys,"$7,295",-11.8%,-8.8%,64,$113,"$46,724,861",69,Warner Bros.,False,False
34,34,The One I Love,"$4,859",-16.1%,-,8,$607,"$62,995",6,RADiUS-TWC,False,False
35,33,Snowpiercer,"$4,762",-18.3%,-34.3%,28,$170,"$4,442,518",62,RADiUS-TWC,False,False
36,37,Godzilla,"$3,786",+5.1%,-61%,70,$54,"$200,672,193",104,Warner Bros.,False,False
37,38,The Grand Seduction,"$3,708",+12%,-52.8%,19,$195,"$3,376,859",97,Entertainment One,False,False
38,35,Begin Again,"$3,654",-32.3%,-49.8%,39,$93,"$14,534,387",62,The Weinstein Company,False,False
39,39,America: Imagine the World Without Her,"$3,395",+3.9%,+10.7%,72,$47,"$14,426,368",62,Lionsgate,False,False
40,36,Blended,"$3,146",-17%,-60.2%,66,$47,"$46,290,741",97,Warner Bros.,False,False
41,40,Rio 2,"$2,601",+3.2%,-71.4%,72,$36,"$131,489,885",139,Twentieth Century Fox,False,False
42,43,Wish I Was Here,"$1,527",+25.8%,-41%,19,$80,"$3,564,548",41,Focus Features,False,False
43,42,The Fluffy Movie: Unity Through Laughter,"$1,484",-18%,-69%,30,$49,"$2,825,924",34,Open Road Films (II),False,False
44,-,Penton: The John Penton Story,$990,-,-,2,$495,"$76,482",66,GathrFilms,False,False
45,45,50 to 1,$589,-2.8%,-14.8%,2,$294,"$884,192",160,Ten Furlongs,False,False
46,46,The Lego Movie,$364,+8.3%,-73.3%,7,$52,"$257,750,402",202,Warner Bros.,False,False
47,47,Level Five,$340,+128.2%,-86.4%,2,$170,"$18,403",13,Icarus Films,False,False
48,48,A Letter to Momo,$121,-6.2%,+132.7%,3,$40,"$17,193",36,GKIDS,False,False
