TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Captain America: The Winter Soldier,"$10,336,793",+8.8%,-41.7%,3825,"$2,702","$194,754,995",16,-,False,False
2,3,Heaven Is for Real,"$8,274,041",+5.4%,-,2417,"$3,423","$23,159,119",4,TriStar Pictures,False,False
3,2,Rio 2,"$8,182,762",-11.9%,-47.1%,3975,"$2,058","$70,351,672",9,Twentieth Century Fox,False,False
4,4,Transcendence,"$3,820,074",-20.6%,-,3455,"$1,105","$8,633,443",2,Warner Bros.,False,False
5,5,A Haunted House 2,"$3,033,293",-25%,-,2310,"$1,313","$7,078,530",2,Open Road Films (II),False,False
6,8,Draft Day,"$2,348,327",+8.9%,-38.5%,2781,$844,"$18,152,965",9,Lionsgate,False,False
7,7,Divergent,"$2,236,751",+0.5%,-30.2%,2486,$899,"$132,628,265",30,Lionsgate,False,False
8,9,Oculus,"$2,030,664",+0.5%,-53.6%,2648,$766,"$20,041,158",9,Relativity Media,False,False
9,11,Noah,"$1,929,283",+16.2%,-39.6%,2537,$760,"$91,863,155",23,Paramount Pictures,False,False
10,10,God's Not Dead,"$1,724,895",+1.6%,-19.6%,1796,$960,"$46,947,203",30,Freestyle Releasing,False,False
11,6,Bears,"$1,556,637",-32.7%,-,1720,$905,"$3,868,325",2,-,False,False
12,12,The Grand Budapest Hotel,"$1,476,584",+26.6%,-18.9%,1280,"$1,153","$44,192,040",44,Fox Searchlight Pictures,False,False
13,15,2 States,"$424,074",+17.4%,-,135,"$3,141","$785,410",2,UTV Motion Pictures,False,False
14,13,Muppets Most Wanted,"$374,036",-20.7%,-62.3%,929,$402,"$48,096,295",30,-,False,False
15,14,Mr. Peabody & Sherman,"$282,837",-21.9%,-66.1%,780,$362,"$107,021,532",44,Twentieth Century Fox,False,False
16,16,The Lego Movie,"$155,353",-3.8%,-28.1%,340,$456,"$252,176,396",72,Warner Bros.,False,False
