TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Fury,"$2,357,185",-59.1%,-,3173,$742,"$26,059,606",4,-,False,False
2,3,Gone Girl,"$1,449,792",-65.3%,-63.3%,3249,$446,"$108,230,612",18,Twentieth Century Fox,False,False
3,2,The Book of Life,"$840,366",-83.5%,-,3071,$273,"$17,845,584",4,Twentieth Century Fox,False,False
4,5,Dracula Untold,"$826,500",-68.7%,-68.9%,2900,$285,"$41,661,120",11,Universal Pictures,False,False
5,7,The Judge,"$686,422",-64.4%,-62.6%,3003,$228,"$27,506,183",11,Warner Bros.,False,False
6,6,The Best of Me,"$677,313",-67.4%,-,2936,$230,"$10,681,140",4,Relativity Media,False,False
7,4,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","$596,608",-79.9%,-83.8%,3088,$193,"$36,885,227",11,-,False,False
8,8,Annabelle,"$544,378",-69.4%,-65.5%,2878,$189,"$74,624,388",18,Warner Bros.,False,False
9,9,The Equalizer,"$471,978",-65%,-66.8%,2262,$208,"$89,573,265",25,-,False,False
10,10,The Maze Runner,"$271,088",-73.5%,-75.9%,2155,$125,"$90,995,816",32,Twentieth Century Fox,False,False
11,11,Addicted,"$267,550",-67.4%,-60.3%,1037,$258,"$13,110,427",11,Lionsgate,False,False
12,36,Meet the Mormons,"$218,775",+884.1%,-68.4%,333,$656,"$4,739,419",11,Purdie Distribution,False,False
13,12,The Boxtrolls,"$160,717",-78.9%,-88%,2251,$71,"$46,246,483",25,Focus Features,False,False
14,13,Left Behind,"$86,758",-66%,-75.4%,923,$93,"$12,936,593",18,Freestyle Releasing,False,False
15,14,Guardians of the Galaxy,"$79,077",-65.2%,-74.5%,730,$108,"$327,871,720",81,-,False,False
16,15,St. Vincent,"$74,764",-59.8%,+385.5%,68,"$1,099","$892,330",11,The Weinstein Company,False,False
17,18,Kill the Messenger,"$55,003",-56.1%,-60.1%,427,$128,"$1,901,420",11,Focus Features,False,False
18,17,Birdman or (The Unexpected Virtue of Ignorance),"$54,344",-58.4%,-,4,"$13,586","$478,741",4,Fox Searchlight Pictures,False,False
19,19,This Is Where I Leave You,"$43,442",-62.2%,-81.2%,502,$86,"$33,266,498",32,Warner Bros.,False,False
20,16,Teenage Mutant Ninja Turtles,"$39,466",-74.5%,-30.9%,372,$106,"$189,628,211",74,Paramount Pictures,False,False
21,22,"Men, Women & Children","$36,543",-54.6%,+385.9%,608,$60,"$497,705",20,Paramount Pictures,False,False
22,20,Dear White People,"$27,548",-70.6%,-,11,"$2,504","$375,507",4,Roadside Attractions,False,False
23,21,Dolphin Tale 2,"$26,255",-71%,-92.4%,502,$52,"$40,842,898",39,Warner Bros.,False,False
24,23,The Skeleton Twins,"$23,080",-64.9%,-65.5%,159,$145,"$4,725,103",39,Roadside Attractions,False,False
25,-,My Old Lady,"$22,992",-,-60.1%,128,$179,"$3,207,624",41,Cohen Media Group,False,False
26,25,Pride,"$21,490",-63.9%,-38%,115,$186,"$881,496",25,CBS Films,False,False
27,24,No Good Deed,"$21,153",-66.9%,-81.4%,296,$71,"$52,326,233",39,Screen Gems,False,False
