TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Amazing Spider-Man 2,"$4,123,636",-33.9%,-,4324,$953,"$107,139,985",6,-,False,False
2,2,The Other Woman,"$1,245,200",-18.9%,-37.8%,3238,$384,"$51,374,193",13,Twentieth Century Fox,False,False
3,3,Heaven Is for Real,"$656,299",-22.6%,-38.1%,2930,$223,"$67,608,651",22,TriStar Pictures,False,False
4,4,Captain America: The Winter Soldier,"$538,107",-19%,-49.4%,3179,$169,"$238,868,692",34,-,False,False
5,5,Rio 2,"$337,163",-23.6%,-47.5%,3314,$101,"$107,698,984",27,Twentieth Century Fox,False,False
6,6,Brick Mansions,"$299,892",-23.7%,-44.6%,2647,$113,"$16,616,372",13,Relativity Media,False,False
7,7,The Grand Budapest Hotel,"$186,732",-8.4%,-25.8%,884,$211,"$52,096,557",62,Fox Searchlight Pictures,False,False
8,8,God's Not Dead,"$179,522",-10%,-34.3%,1330,$134,"$56,094,124",48,Freestyle Releasing,False,False
9,9,Divergent,"$171,202",-11.9%,-28.6%,1639,$104,"$143,180,173",48,Lionsgate,False,False
10,10,Bears,"$156,893",-14.3%,-56.4%,1790,$87,"$14,824,422",20,-,False,False
11,13,Draft Day,"$137,659",+2.9%,-38.5%,1354,$101,"$26,804,535",27,Lionsgate,False,False
12,11,The Quiet Ones,"$130,187",-19.3%,-36.2%,2027,$64,"$7,178,308",13,Lionsgate,False,False
13,12,Transcendence,"$124,582",-17.5%,-67.8%,1775,$70,"$21,757,916",20,Warner Bros.,False,False
14,14,A Haunted House 2,"$95,333",-10.2%,-54%,1328,$71,"$16,424,353",20,Open Road Films (II),False,False
15,15,Noah,"$87,446",-12.6%,-57.1%,929,$94,"$99,295,538",41,Paramount Pictures,False,False
16,16,Oculus,"$73,614",-11.9%,-57.6%,884,$83,"$26,928,930",27,Relativity Media,False,False
17,17,The Railway Man,"$51,384",-2.2%,-16.2%,164,$313,"$1,776,022",27,The Weinstein Company,False,False
18,18,Island of Lemurs: Madagascar,"$25,148",+13.7%,+5.3%,37,$679,"$1,391,776",34,Warner Bros.,False,False
19,20,Mr. Peabody & Sherman,"$18,115",-3.2%,-28.7%,410,$44,"$108,602,935",62,Twentieth Century Fox,False,False
20,19,The Lego Movie,"$17,311",-20.2%,-7.9%,220,$78,"$253,160,557",90,Warner Bros.,False,False
21,21,Non-Stop,"$15,155",-13.6%,-14.1%,218,$69,"$90,761,870",69,Universal Pictures,False,False
22,23,300: Rise of an Empire,"$14,405",-3%,-40%,235,$61,"$106,078,394",62,Warner Bros.,False,False
23,22,2 States,"$11,830",-28.3%,-52.9%,96,$123,"$2,059,859",20,UTV Motion Pictures,False,False
24,24,Belle,"$9,521",-9.3%,-,4,"$2,380","$136,088",6,Fox Searchlight Pictures,False,False
25,25,Blue Ruin,"$8,596",+1.2%,+118.3%,60,$143,"$146,826",13,RADiUS-TWC,False,False
26,27,Cesar Chavez2014 Re-release,"$5,930",+16.4%,-7.3%,97,$61,"$5,566,872",41,Lionsgate,False,False
27,26,Walk of Shame,"$5,587",-6.8%,-,51,$109,"$55,728",6,Focus World,False,False
28,41,Decoding Annie Parker,"$4,100",+246.3%,-,13,$315,"$31,656",6,Entertainment One,False,False
29,28,Son of God,"$3,558",-10.1%,-45.8%,126,$28,"$59,642,649",69,Twentieth Century Fox,False,False
30,29,Dom Hemingway,"$3,280",-14.1%,-63.8%,47,$69,"$506,320",36,Fox Searchlight Pictures,False,False
31,30,Joe,"$3,155",-16.6%,-26.5%,39,$80,"$351,255",27,Roadside Attractions,False,False
32,33,Water & Power,"$2,990",-8.8%,-,16,$186,"$49,003",6,-,False,False
33,31,The Nut Job,"$2,914",-18.9%,-58.2%,101,$28,"$64,248,103",111,Open Road Films (II),False,False
34,32,Sabotage,"$2,858",-15%,-25.3%,60,$47,"$10,480,939",41,Open Road Films (II),False,False
35,36,3 Days to Kill,"$2,568",-8%,-39.1%,64,$40,"$30,663,049",76,Relativity Media,False,False
36,34,Bad Words,"$2,558",-16.6%,-54%,40,$63,"$7,726,421",55,Focus Features,False,False
37,38,Gravity,"$1,918",-7%,-42.1%,65,$29,"$274,090,596",216,Warner Bros.,False,False
38,40,Philomena,"$1,642",+22.2%,+3.3%,22,$74,"$37,695,918",167,The Weinstein Company,False,False
39,39,50 to 1,"$1,331",-18.7%,-43.3%,16,$83,"$668,906",48,Ten Furlongs,False,False
40,37,Godzilla2014 Re-release,"$1,093",-48.4%,+387.9%,5,$218,"$45,957",20,Rialto Pictures,False,False
41,43,Watermark,$771,+6.9%,-63.6%,11,$70,"$78,919",34,Entertainment One,False,False
42,-,Sol LeWitt,$520,-,-,1,$520,$520,1,Icarus Films,True,False
43,44,Alphaville,$425,+64.7%,-54.5%,1,$425,"$41,427",90,Rialto Pictures,False,False
44,35,Gloria,$342,-88.5%,-47.5%,9,$38,"$2,103,291",104,Roadside Attractions,False,False
45,42,The Unknown Known,$321,-63.5%,-86.3%,15,$21,"$264,465",34,RADiUS-TWC,False,False
46,45,August: Osage County,$108,-11.5%,-86.9%,3,$36,"$37,738,733",132,The Weinstein Company,False,False
47,46,Next Goal Wins,$64,+68.4%,-72.6%,3,$21,"$5,445",13,Ketchup Entertainment,False,False
