TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Ride Along,"$702,415",-16.8%,-33.9%,2867,$245,"$95,020,670",20,Universal Pictures,False,False
2,3,Lone Survivor,"$589,880",-14.3%,-33.4%,3285,$179,"$106,693,771",43,Universal Pictures,False,False
3,6,Frozen,"$576,407",+8.8%,-3.1%,2754,$209,"$361,228,411",76,-,False,False
4,2,That Awkward Moment,"$567,360",-27%,-,2809,$201,"$10,697,257",6,Focus Features,False,False
5,4,Jack Ryan: Shadow Recruit,"$476,452",-18.7%,-34.5%,2907,$163,"$40,402,147",20,Paramount Pictures,False,False
6,5,Labor Day,"$389,525",-31.7%,-,2584,$150,"$6,535,231",6,Paramount Pictures,False,False
7,11,The Nut Job,"$376,189",+8.4%,-27.7%,3472,$108,"$50,946,976",20,Open Road Films (II),False,False
8,7,American Hustle,"$368,584",-16.1%,-36.3%,2216,$166,"$134,635,219",55,-,False,False
9,9,The Wolf of Wall Street,"$334,739",-14.9%,-29.5%,1607,$208,"$104,978,182",43,Paramount Pictures,False,False
10,8,"I, Frankenstein","$292,302",-26.3%,-41.1%,2753,$106,"$15,736,776",13,Lionsgate,False,False
11,10,August: Osage County,"$282,416",-23.7%,-48.3%,2319,$121,"$32,498,980",41,The Weinstein Company,False,False
12,12,Gravity,"$202,023",-2.9%,+15.1%,1132,$178,"$264,581,641",125,Warner Bros.,False,False
13,13,12 Years a Slave,"$156,871",-22.8%,-25.7%,1172,$133,"$46,363,600",111,Fox Searchlight Pictures,False,False
14,14,Nebraska,"$137,710",-18.6%,-34.4%,875,$157,"$14,090,210",83,Paramount Pictures,False,False
15,15,Dallas Buyers Club,"$122,847",-20.2%,-40.6%,1052,$116,"$22,949,462",97,Focus Features,False,False
16,17,Her,"$122,118",-6.9%,-41.7%,803,$152,"$21,608,491",50,Warner Bros.,False,False
17,16,Philomena,"$120,573",-12.1%,-26.5%,567,$212,"$27,739,217",76,The Weinstein Company,False,False
18,18,The Hobbit: The Desolation of Smaug,"$102,396",-17.7%,-35.9%,933,$109,"$254,599,912",55,Warner Bros.,False,False
19,19,Saving Mr. Banks,"$100,349",-10.5%,-50.9%,1075,$93,"$81,347,198",55,-,False,False
20,20,The Hunger Games: Catching Fire,"$77,796",-23%,-24.3%,822,$94,"$421,669,861",76,Lionsgate,False,False
21,21,Devil's Due,"$68,628",-20%,-62.1%,1290,$53,"$15,021,533",20,Twentieth Century Fox,False,False
22,22,The Legend of Hercules,"$45,020",-16.4%,-48.9%,598,$75,"$18,112,277",27,Lionsgate,False,False
23,25,Anchorman 2: The Legend Continues,"$30,678",-2.2%,-53.2%,420,$73,"$124,504,682",50,Paramount Pictures,False,False
24,24,The Secret Life of Walter Mitty,"$28,945",-8.9%,-32.3%,410,$70,"$56,976,561",43,Twentieth Century Fox,False,False
25,23,Inside Llewyn Davis,"$27,991",-23.9%,-39.4%,214,$130,"$12,566,213",62,CBS Films,False,False
26,29,The Book Thief,"$20,202",+4%,-17.8%,178,$113,"$20,821,109",90,Twentieth Century Fox,False,False
27,26,Gimme Shelter,"$20,170",-8.1%,-53.8%,347,$58,"$1,256,314",13,Roadside Attractions,False,False
28,27,Captain Phillips,"$18,838",-13.9%,-40.3%,245,$76,"$106,604,896",118,-,False,False
29,30,Walking with Dinosaurs 3D,"$15,872",+3.2%,+31.3%,323,$49,"$35,013,773",48,Twentieth Century Fox,False,False
30,31,Gloria,"$15,400",+0.9%,+189.7%,29,$531,"$289,570",13,Roadside Attractions,False,False
31,28,47 Ronin,"$14,705",-29.6%,-35.2%,174,$84,"$38,348,470",43,Universal Pictures,False,False
32,33,Cloudy With a Chance of Meatballs 2,"$9,978",+13.2%,-33.2%,220,$45,"$119,141,573",132,-,False,False
33,32,Grudge Match,"$8,487",-9.4%,-12.2%,241,$35,"$29,368,213",43,Warner Bros.,False,False
34,35,Paranormal Activity: The Marked Ones,"$6,834",-18.7%,-72.2%,150,$45,"$32,310,289",34,Paramount Pictures,False,False
35,37,Last Vegas,"$6,034",+12.6%,-52.2%,104,$58,"$63,850,407",97,CBS Films,False,False
36,36,Tyler Perry's A Madea Christmas,"$5,557",-19.1%,+158.3%,163,$34,"$52,452,473",55,Lionsgate,False,False
37,34,Mandela: Long Walk to Freedom,"$4,504",-47.5%,-14.3%,77,$58,"$8,158,086",69,The Weinstein Company,False,False
38,38,At Middleton,"$3,505",+3.6%,-,20,$175,"$43,909",6,Anchor Bay Films,False,False
39,39,Free Birds,"$3,477",+19.2%,-41.3%,135,$25,"$55,529,488",97,Relativity Media,False,False
40,40,Knights of Badassdom,"$3,013",+64.1%,+36.8%,11,$273,"$73,868",16,Entertainment One,False,False
41,41,Lee Daniels' The Butler,"$1,325",+3.4%,-61.7%,52,$25,"$116,628,209",174,The Weinstein Company,False,False
42,42,All Is Lost,"$1,247",+7.1%,-36.7%,25,$49,"$6,248,614",111,Roadside Attractions,False,False
43,43,Out of the Furnace,$910,-19%,-62.1%,36,$25,"$11,329,871",64,Relativity Media,False,False
44,44,Love is in the Air2013 Re-release,$361,-7.9%,-,6,$60,"$6,070",6,Focus World,False,False
45,45,The Great Flood,$68,+74.4%,+151.9%,1,$68,"$9,337",29,Icarus Films,False,False
