TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Teenage Mutant Ninja Turtles,"$6,670,138",-62.6%,-,3845,"$1,734","$72,245,243",4,Paramount Pictures,False,False
2,2,Guardians of the Galaxy,"$5,343,905",-58.5%,-54.4%,4088,"$1,307","$181,859,666",11,-,False,False
3,3,Into the Storm,"$1,701,177",-61.1%,-,3434,$495,"$19,047,604",4,Warner Bros.,False,False
4,4,The Hundred-Foot Journey,"$1,269,585",-57.9%,-,2023,$627,"$12,248,875",4,-,False,False
5,5,Lucy,"$1,227,330",-56.2%,-47.1%,3147,$390,"$98,738,940",18,Universal Pictures,False,False
6,7,Step Up All In,"$679,861",-55.2%,-,2072,$328,"$7,149,718",4,Lionsgate,False,False
7,6,Hercules,"$662,040",-59.1%,-53.4%,2896,$228,"$64,170,178",18,Paramount Pictures,False,False
8,9,Dawn of the Planet of the Apes,"$550,886",-57.7%,-51.8%,2306,$238,"$198,319,042",32,Twentieth Century Fox,False,False
9,8,Get on Up,"$541,965",-63.7%,-56.5%,2469,$219,"$23,651,725",11,Universal Pictures,False,False
10,10,Planes: Fire & Rescue,"$392,989",-46%,-52%,2280,$172,"$53,375,843",25,-,False,False
11,11,The Purge: Anarchy,"$328,980",-48.7%,-61.3%,1602,$205,"$68,862,340",25,Universal Pictures,False,False
12,-,Boyhood,"$262,046",-,-7.6%,506,$517,"$10,799,168",32,IFC Films,False,False
13,12,A Most Wanted Man,"$239,948",-61.4%,-27.3%,801,$299,"$10,650,738",18,Roadside Attractions,False,False
14,14,Sex Tape,"$163,602",-44.6%,-69.6%,944,$173,"$37,070,792",25,-,False,False
15,13,And So It Goes,"$157,056",-53.3%,-59.1%,1111,$141,"$13,400,271",18,Clarius Entertainment,False,False
16,15,How to Train Your Dragon 2,"$125,970",-38.9%,-44.9%,526,$239,"$170,247,122",60,Twentieth Century Fox,False,False
17,17,Maleficent,"$90,898",-36.6%,-57.1%,370,$245,"$236,144,566",74,-,False,False
18,16,Transformers: Age of Extinction,"$70,135",-57.1%,-78.1%,580,$120,"$242,950,166",46,Paramount Pictures,False,False
19,18,Tammy,"$64,372",-47.7%,-66.7%,550,$117,"$82,801,540",41,Warner Bros.,False,False
20,19,22 Jump Street,"$61,279",-38.6%,-70.2%,313,$195,"$189,539,103",60,-,False,False
21,20,Edge of Tomorrow,"$49,338",-50%,-40.8%,265,$186,"$99,330,016",67,Warner Bros.,False,False
