TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Neighbors,"$11,655,475",-34.5%,-,3279,"$3,554","$49,033,915",3,Universal Pictures,False,False
2,2,The Amazing Spider-Man 2,"$10,020,417",-35.2%,-57%,4324,"$2,317","$146,201,934",10,-,False,False
3,4,Heaven Is for Real,"$3,135,162",+15.9%,+22.7%,3048,"$1,028","$75,702,657",26,TriStar Pictures,False,False
4,3,The Other Woman,"$3,107,650",-15.5%,-11.8%,3306,$940,"$62,085,824",17,Twentieth Century Fox,False,False
5,5,Captain America: The Winter Soldier,"$1,712,046",-32.9%,-20.4%,2701,$633,"$245,128,338",38,-,False,False
6,8,Moms' Night Out,"$1,669,905",+19.8%,-,1044,"$1,599","$4,311,083",3,TriStar Pictures,False,False
7,6,Rio 2,"$1,664,380",-24.9%,-31.5%,2973,$559,"$113,069,082",31,Twentieth Century Fox,False,False
8,7,Legends of Oz: Dorothy's Return,"$1,124,334",-30.4%,-,2658,$423,"$3,747,780",3,Clarius Entertainment,False,False
9,12,God's Not Dead,"$586,195",+16.2%,+9.4%,1000,$586,"$57,684,935",52,Freestyle Releasing,False,False
10,9,Divergent,"$542,106",-24.9%,-3%,1233,$439,"$145,067,595",52,Lionsgate,False,False
11,10,Brick Mansions,"$500,481",-23.7%,-52.9%,1954,$256,"$18,491,392",17,Relativity Media,False,False
12,11,The Grand Budapest Hotel,"$494,718",-24.2%,+1.7%,770,$642,"$53,826,874",66,Fox Searchlight Pictures,False,False
13,13,Bears,"$462,211",+31.8%,-17.7%,1243,$371,"$16,052,768",24,-,False,False
14,14,Draft Day,"$282,395",-17.4%,-22.7%,820,$344,"$27,764,730",31,Lionsgate,False,False
15,19,Noah,"$200,761",+5.5%,-28.5%,477,$420,"$99,877,650",45,Paramount Pictures,False,False
16,17,Belle,"$169,034",-13.9%,+395.9%,45,"$3,756","$634,210",10,Fox Searchlight Pictures,False,False
17,16,The Lego Movie,"$155,056",-27.6%,+121.9%,401,$386,"$253,666,490",94,Warner Bros.,False,False
18,15,The Quiet Ones,"$152,460",-52.1%,-64.9%,1133,$134,"$7,995,603",17,Lionsgate,False,False
19,18,The Railway Man,"$120,481",-38.5%,-12.7%,181,$665,"$2,260,440",31,The Weinstein Company,False,False
20,22,Transcendence,"$111,534",-21.1%,-66.2%,515,$216,"$22,209,337",24,Warner Bros.,False,False
21,21,A Haunted House 2,"$101,430",-31%,-66.5%,526,$192,"$16,846,216",24,Open Road Films (II),False,False
22,23,Mr. Peabody & Sherman,"$100,463",-25.1%,-14.9%,357,$281,"$108,923,914",66,Twentieth Century Fox,False,False
23,24,Oculus,"$70,451",-32.3%,-61.7%,410,$171,"$27,238,640",31,Relativity Media,False,False
24,25,Chef,"$70,239",-13.8%,-,6,"$11,706","$204,961",3,Open Road Films (II),False,False
25,20,Non-Stop,"$67,370",-57.1%,+71.9%,236,$285,"$91,104,080",73,Universal Pictures,False,False
26,27,Island of Lemurs: Madagascar,"$37,389",-10.1%,-20.9%,36,"$1,038","$1,556,328",38,Warner Bros.,False,False
27,28,2 States,"$32,089",-11.1%,-33.7%,59,$543,"$2,161,767",24,UTV Motion Pictures,False,False
28,29,300: Rise of an Empire,"$25,036",-24.4%,-33.8%,191,$131,"$106,170,469",66,Warner Bros.,False,False
29,26,RoboCop,"$21,864",-68%,-57.9%,146,$149,"$58,486,409",89,-,False,False
30,30,The Monuments Men,"$19,496",-40.2%,-10.7%,122,$159,"$77,951,843",94,-,False,False
31,31,Blue Ruin,"$12,441",-37.9%,-42%,61,$203,"$202,928",17,RADiUS-TWC,False,False
32,32,Godzilla2014 Re-release,"$7,877",-43.8%,+34.9%,18,$437,"$78,597",24,Rialto Pictures,False,False
33,35,Son of God,"$6,931",-9.9%,-31.3%,68,$101,"$59,666,589",73,Twentieth Century Fox,False,False
34,34,3 Days to Kill,"$6,807",-25.6%,-1.2%,42,$162,"$30,688,364",80,Relativity Media,False,False
35,33,The Hornet's Nest,"$6,479",-48.9%,-,4,"$1,619","$26,550",3,Freestyle Releasing,False,False
36,36,Sabotage,"$6,166",+7%,-23.7%,51,$120,"$10,499,968",45,Open Road Films (II),False,False
37,39,50 to 1,"$3,368",+5.8%,-15.2%,11,$306,"$679,832",52,Ten Furlongs,False,False
38,37,Joe,"$2,756",-41.2%,-65%,23,$119,"$364,573",31,Roadside Attractions,False,False
39,38,Bad Words,"$2,390",-30.1%,-52.3%,29,$82,"$7,738,136",59,Focus Features,False,False
40,44,Gloria,"$1,589",+108.8%,+8.7%,7,$227,"$2,106,556",108,Roadside Attractions,False,False
41,40,Philomena,"$1,527",-24.7%,-54.5%,13,$117,"$37,701,989",171,The Weinstein Company,False,False
42,41,Sol LeWitt,"$1,248",-11.7%,-,1,"$1,248","$5,579",5,Icarus Films,False,False
43,43,Watermark,$495,-37.4%,-80.6%,5,$99,"$82,837",38,Entertainment One,False,False
44,42,Alphaville,$375,-57.1%,-52%,1,$375,"$43,729",94,Rialto Pictures,False,False
45,46,The Unknown Known,$289,+29.6%,-65.1%,6,$48,"$265,457",38,RADiUS-TWC,False,False
46,45,Next Goal Wins,$92,-74.7%,-42.1%,2,$46,"$5,955",17,Ketchup Entertainment,False,False
47,47,Decoding Annie Parker,$34,-60%,-99.4%,2,$17,"$39,850",10,Entertainment One,False,False
