TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Noah,"$2,610,467",-27.6%,-,3567,$731,"$53,040,776",6,Paramount Pictures,False,False
2,2,Divergent,"$1,560,425",-19.6%,-52.8%,3936,$396,"$99,544,682",13,Lionsgate,False,False
3,3,God's Not Dead,"$771,172",-5%,-21.3%,1178,$654,"$24,063,799",13,Freestyle Releasing,False,False
4,4,The Grand Budapest Hotel,"$711,709",-11.7%,+4%,977,$728,"$26,385,327",27,Fox Searchlight Pictures,False,False
5,5,Muppets Most Wanted,"$651,948",-15.8%,-43.1%,3194,$204,"$35,215,549",13,-,False,False
6,6,Mr. Peabody & Sherman,"$576,658",-15.3%,-45.9%,3299,$174,"$96,342,327",27,Twentieth Century Fox,False,False
7,7,Sabotage,"$365,442",-22.7%,-,2486,$147,"$6,547,960",6,Open Road Films (II),False,False
8,8,300: Rise of an Empire,"$363,259",-21.1%,-53.2%,2601,$139,"$102,272,245",27,Warner Bros.,False,False
9,9,Need for Speed,"$318,740",-26.6%,-53.2%,2705,$117,"$38,736,279",20,-,False,False
10,10,Non-Stop,"$301,755",-17.3%,-48.8%,2515,$119,"$86,059,290",34,Universal Pictures,False,False
11,11,The Lego Movie,"$232,465",-17.9%,-47.2%,2001,$116,"$248,981,712",55,Warner Bros.,False,False
12,12,Bad Words,"$206,315",-18%,+221.6%,842,$245,"$4,144,687",20,Focus Features,False,False
13,13,Cesar Chavez2014 Re-release,"$136,285",-33.1%,-,664,$205,"$3,502,853",6,Lionsgate,False,False
14,14,Son of God,"$95,753",-12.8%,-65.4%,1277,$74,"$58,154,596",34,Twentieth Century Fox,False,False
15,15,The Single Moms Club,"$83,175",-17.5%,-64.6%,1139,$73,"$15,267,369",20,Lionsgate,False,False
16,16,The Monuments Men,"$43,363",-5.6%,-63.8%,501,$86,"$76,715,267",55,-,False,False
17,17,Frozen,"$35,843",-6.8%,-52.4%,387,$92,"$398,500,962",132,-,False,False
18,18,The Nut Job,"$31,248",-13%,-39.3%,294,$106,"$63,200,635",76,Open Road Films (II),False,False
19,20,Ride Along,"$25,350",+0.2%,-56.4%,360,$70,"$133,735,110",76,Universal Pictures,False,False
20,19,3 Days to Kill,"$21,481",-22.2%,-70.7%,340,$63,"$30,301,501",41,Relativity Media,False,False
21,21,Veronica Mars: The Movie,"$16,643",-4.6%,-65.2%,210,$79,"$3,232,373",20,Warner Bros.,False,False
22,23,Philomena,"$15,038",-9.4%,-52.6%,202,$74,"$37,368,023",132,The Weinstein Company,False,False
23,22,12 Years a Slave,"$14,767",-14.7%,-72.8%,228,$64,"$56,422,558",167,Fox Searchlight Pictures,False,False
24,25,American Hustle,"$12,558",-2.4%,-51.1%,188,$66,"$150,053,750",111,-,False,False
25,24,Gravity,"$12,106",-13%,-51.1%,135,$89,"$273,351,709",181,Warner Bros.,False,False
26,26,The Hobbit: The Desolation of Smaug,"$9,964",-0.6%,-37.1%,185,$53,"$258,236,387",111,Warner Bros.,False,False
27,28,The Wolf of Wall Street,"$9,172",-0.5%,-59.8%,134,$68,"$116,892,676",99,Paramount Pictures,False,False
28,27,Lone Survivor,"$9,055",-9.2%,-46.4%,165,$54,"$124,993,476",99,Universal Pictures,False,False
29,29,Her,"$7,472",-2.9%,-8.4%,110,$67,"$25,481,216",106,Warner Bros.,False,False
30,30,Jack Ryan: Shadow Recruit,"$7,158",-2.5%,-36.6%,107,$66,"$50,569,833",76,Paramount Pictures,False,False
31,-,Dom Hemingway,"$5,499",-,-,4,"$1,374","$5,499",1,Fox Searchlight Pictures,True,False
32,32,The Hunger Games: Catching Fire,"$5,382",-10.9%,-57.3%,158,$34,"$424,662,174",132,Lionsgate,False,False
33,31,Dallas Buyers Club,"$5,277",-17.7%,-66.8%,99,$53,"$27,207,918",153,Focus Features,False,False
34,33,That Awkward Moment,"$4,673",-19.7%,-42.3%,68,$68,"$26,063,478",62,Focus Features,False,False
35,35,50 to 1,"$4,203",+7.4%,-41%,18,$233,"$158,355",13,Ten Furlongs,False,False
36,34,August: Osage County,"$3,986",-22.2%,-60%,81,$49,"$37,684,098",97,The Weinstein Company,False,False
37,38,Ernest & Celestine,"$3,032",+43.8%,+176.1%,12,$252,"$136,907",34,GKIDS,False,False
38,36,Gloria,"$3,010",-11.9%,-38%,36,$83,"$2,034,537",69,Roadside Attractions,False,False
39,40,Winter's Tale,"$2,371",+29.6%,-61.8%,85,$27,"$12,597,433",48,Warner Bros.,False,False
40,39,Walking with Dinosaurs 3D,"$2,238",+10.8%,-28.4%,42,$53,"$36,057,765",104,Twentieth Century Fox,False,False
41,37,Stalingrad,"$1,988",-7.5%,+69.8%,66,$30,"$1,010,316",34,-,False,False
42,41,Vampire Academy,$662,+2.6%,-56.5%,24,$27,"$7,787,830",55,The Weinstein Company,False,False
43,42,Blood Ties,$415,+17.6%,-87.8%,5,$83,"$42,227",13,Roadside Attractions,False,False
44,-,Alphaville,$214,-,-48.6%,1,$214,"$26,645",55,Rialto Pictures,False,False
