TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Are We There Yet?,"$5,210,744",-33.9%,-,2709,"$1,923","$18,575,214",3,Revolution Studios,False,False
2,2,Coach Carter,"$2,210,151",-51.7%,-67.4%,2552,$866,"$42,790,414",10,Paramount Pictures,False,False
3,3,Meet the Fockers,"$2,188,210",-48.6%,-60%,3446,$635,"$247,243,985",33,Universal Pictures,False,False
4,5,Racing Stripes,"$2,142,042",-29.6%,-55.3%,3185,$672,"$27,088,410",10,Warner Bros.,False,False
5,4,In Good Company,"$1,747,070",-48.1%,-56.8%,1963,$890,"$27,429,867",26,Universal Pictures,False,False
6,6,Assault on Precinct 13,"$1,657,000",-37.1%,-,2297,$721,"$8,040,854",5,Rogue Pictures,False,True
7,9,The Phantom of the Opera,"$1,188,754",-34.7%,+1.1%,1511,$786,"$33,118,458",33,Warner Bros.,False,False
8,7,The Aviator,"$1,185,000",-44.6%,-19.2%,2261,$524,"$58,024,146",38,Miramax,False,True
9,8,White Noise,"$1,156,225",-43.8%,-66.9%,2247,$514,"$49,379,130",17,Universal Pictures,False,False
10,10,Elektra,"$1,060,945",-35.4%,-69.7%,3203,$331,"$20,372,235",10,Twentieth Century Fox,False,False
11,11,Sideways,"$703,398",-43.2%,+5.2%,699,"$1,006","$32,131,621",94,Fox Searchlight Pictures,False,False
12,12,Lemony Snicket's A Series of Unfortunate Events,"$468,371",-33.5%,-65.2%,1524,$307,"$114,592,758",38,Paramount Pictures,False,False
13,13,Million Dollar Baby,"$438,439",-37.1%,-23.1%,147,"$2,982","$8,312,424",40,Warner Bros.,False,False
14,16,Hotel Rwanda,"$345,877",-36.5%,-24.1%,319,"$1,084","$5,620,900",33,United Artists,False,False
15,17,Finding Neverland,"$324,000",-38.5%,-40.6%,869,$372,"$32,538,331",73,Miramax,False,True
16,14,Ocean's Twelve,"$301,154",-52%,-63.8%,1275,$236,"$122,389,114",45,Warner Bros.,False,False
17,15,National Treasure,"$281,653",-53.5%,-62.7%,1071,$262,"$166,525,706",66,Walt Disney Studios Motion Pictures,False,False
18,18,Fat Albert,"$172,901",-38.8%,-80.8%,1252,$138,"$46,464,433",30,Twentieth Century Fox,False,False
19,22,The Polar Express,"$136,021",-20.2%,-67.9%,201,$676,"$161,169,517",75,Warner Bros.,False,False
20,21,Closer,"$130,148",-39.8%,-40.9%,504,$258,"$32,818,696",52,Sony Pictures Releasing,False,False
21,20,Spanglish,"$129,469",-42.5%,-73.8%,680,$190,"$41,655,309",38,Sony Pictures Releasing,False,False
22,19,The Life Aquatic with Steve Zissou,"$125,841",-45.4%,-68.7%,425,$296,"$22,968,168",45,Walt Disney Studios Motion Pictures,False,False
23,23,Beyond the Sea,"$110,255",-31.9%,-45.2%,303,$363,"$5,159,723",38,Lionsgate,False,False
24,24,A Very Long Engagement,"$94,014",-33.9%,-40.3%,201,$467,"$4,931,578",59,Warner Independent Pictures (WIP),False,False
25,25,Ray,"$64,460",-49.4%,-28.4%,293,$220,"$73,047,990",87,Universal Pictures,False,False
26,27,The SpongeBob SquarePants Movie,"$55,775",-19.5%,-54.6%,310,$179,"$83,889,892",66,Paramount Pictures,False,False
27,26,Kinsey,"$50,118",-42.1%,-58.6%,154,$325,"$8,959,569",73,Fox Searchlight Pictures,False,False
28,28,Flight of the Phoenix,"$31,373",-47.6%,-69.2%,257,$122,"$20,479,056",38,Twentieth Century Fox,False,False
29,29,Alexander,"$9,828",-30.8%,-65.4%,102,$96,"$34,264,081",61,Warner Bros.,False,False
30,30,NASCAR: The IMAX Experience,"$9,301",-30%,-42.4%,17,$547,"$19,695,851",318,Warner Bros.,False,False
31,31,I Heart Huckabees,"$5,738",-30.3%,-33.4%,32,$179,"$12,740,948",115,Fox Searchlight Pictures,False,False
32,32,The Machinist,"$1,975",+8.5%,-26.1%,11,$179,"$1,053,934",94,Paramount Classics,False,False
33,33,A Love Song for Bobby Long,$514,-37.5%,-59.7%,1,$514,"$85,010",26,Lionsgate,False,False
34,34,Enduring Love,$210,-46.7%,+101.9%,2,$105,"$354,254",87,Paramount Classics,False,False
