TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The 40-Year-Old Virgin,"$1,635,555",-14.2%,-37.2%,2868,$570,"$53,946,530",13,Universal Pictures,False,False
2,2,The Brothers Grimm,"$1,039,000",-20%,-,3087,$336,"$18,824,000",6,Dimension Films,False,True
3,-,The Constant Gardener,"$929,829",-,-,1324,$702,"$929,829",1,Focus Features,True,False
4,3,Red Eye,"$826,237",-15.1%,-42.8%,3091,$267,"$35,336,805",13,DreamWorks Distribution,False,False
5,5,Wedding Crashers,"$610,000",-12.5%,-35.2%,2737,$222,"$189,457,000",48,New Line Cinema,False,True
6,4,Four Brothers,"$601,692",-18.1%,-40.6%,2649,$227,"$57,459,491",20,Paramount Pictures,False,False
7,6,March of the Penguins,"$541,958",-13.3%,-19%,2394,$226,"$57,586,618",69,Warner Independent Pictures (WIP),False,False
8,7,The Cave,"$424,665",-17.1%,-,2195,$193,"$7,634,382",6,Screen Gems,False,False
9,8,The Skeleton Key,"$389,760",-17.6%,-47%,2784,$140,"$39,402,025",20,Universal Pictures,False,False
10,10,Charlie and the Chocolate Factory,"$382,952",-8.5%,-30.3%,2005,$190,"$198,724,283",48,Warner Bros.,False,False
11,9,Valiant,"$379,750",-9.8%,-32.4%,2016,$188,"$12,856,858",13,Walt Disney Studios Motion Pictures,False,False
12,11,Sky High,"$333,330",-10.1%,-21.1%,1818,$183,"$56,406,404",34,Walt Disney Studios Motion Pictures,False,False
13,12,The Dukes of Hazzard,"$255,098",-15.8%,-52.8%,2891,$88,"$75,310,334",27,Warner Bros.,False,False
14,13,Deuce Bigalow: European Gigolo,"$119,300",-22.6%,-68.5%,1673,$71,"$20,821,827",20,Sony Pictures Releasing,False,False
15,14,Must Love Dogs,"$117,006",-15%,-50.9%,1232,$94,"$41,618,555",34,Warner Bros.,False,False
16,17,Fantastic Four,"$60,297",-12.4%,-39.8%,667,$90,"$151,969,230",55,Twentieth Century Fox,False,False
17,15,Undiscovered,"$58,739",-18.2%,-,1304,$45,"$883,867",6,Lionsgate,False,False
18,16,War of the Worlds,"$57,184",-18.2%,-44.9%,579,$98,"$232,002,113",64,Paramount Pictures,False,False
19,18,Madagascar,"$49,373",-6.6%,+49.5%,483,$102,"$190,976,819",97,DreamWorks Distribution,False,False
20,20,Batman Begins,"$46,056",-8.2%,-34.3%,296,$155,"$203,162,209",78,Warner Bros.,False,False
21,19,Mr. & Mrs. Smith,"$40,728",-18.9%,-24.6%,355,$114,"$184,111,169",83,Twentieth Century Fox,False,False
22,21,Grizzly Man,"$35,800",-12.8%,-5.1%,86,$416,"$1,321,770",20,Lionsgate,False,False
23,23,Star Wars: Episode III - Revenge of the Sith,"$25,734",-12.1%,-36.9%,268,$96,"$379,474,503",105,Twentieth Century Fox,False,False
24,22,Supercross,"$20,403",-39.3%,-80.6%,1621,$12,"$2,923,721",15,Twentieth Century Fox,False,False
25,24,The Island,"$19,727",-21%,-60.5%,255,$77,"$35,690,849",41,DreamWorks Distribution,False,False
26,25,Crash,"$16,176",-17%,+41.7%,199,$81,"$53,168,896",118,Lionsgate,False,False
27,26,Hustle & Flow,"$14,581",-14.8%,-58.4%,266,$54,"$21,803,287",41,Paramount Classics,False,False
28,28,The Longest Yard,"$12,745",-15.6%,-31%,218,$58,"$157,631,307",97,Paramount Pictures,False,False
29,27,Mad Hot Ballroom,"$12,440",-17.8%,-16.7%,82,$151,"$7,485,782",111,Paramount Classics,False,False
30,29,Bad News Bears,"$7,688",-32.5%,-59%,214,$35,"$32,495,706",41,Paramount Pictures,False,False
31,30,Cinderella Man,"$7,095",-8.3%,-55.5%,129,$55,"$61,494,255",90,Universal Pictures,False,False
32,31,The Sisterhood of the Traveling Pants,"$5,672",-2.2%,-62.8%,104,$54,"$38,954,144",92,Warner Bros.,False,False
33,32,Asylum,"$4,268",-18.5%,-58.2%,35,$121,"$237,593",20,Paramount Classics,False,False
34,33,Happy Endings,"$1,764",-29.7%,-56%,27,$65,"$1,291,227",48,Lionsgate,False,False
35,35,Après Vous,"$1,600",-17.4%,+83.7%,22,$72,"$789,418",90,Paramount Classics,False,False
36,34,Rebound,"$1,595",-20.4%,-62.1%,72,$22,"$16,760,711",62,Twentieth Century Fox,False,False
37,36,Robots,$865,+55.6%,-35.4%,11,$78,"$128,197,839",174,Twentieth Century Fox,False,False
