TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Charlie and the Chocolate Factory,"$9,066,151",+40.8%,-56.2%,3790,"$2,392","$94,871,705",8,Warner Bros.,False,False
2,2,Wedding Crashers,"$7,570,000",+62.4%,-27.5%,2925,"$2,588","$62,271,000",8,New Line Cinema,False,True
3,-,The Island,"$4,202,195",-,-,3122,"$1,345","$4,202,195",1,DreamWorks Distribution,True,False
4,-,Bad News Bears,"$4,150,091",-,-,3183,"$1,303","$4,150,091",1,Paramount Pictures,True,False
5,3,Fantastic Four,"$3,691,324",+57.7%,-45.3%,3449,"$1,070","$113,976,233",15,Twentieth Century Fox,False,False
6,-,The Devil's Rejects,"$2,981,362",-,-,1757,"$1,696","$2,981,362",1,Lionsgate,True,False
7,-,Hustle & Flow,"$2,859,181",-,-,1013,"$2,822","$2,859,181",1,Paramount Classics,True,False
8,4,War of the Worlds,"$2,619,985",+55.3%,-40.5%,3265,$802,"$202,116,023",24,Paramount Pictures,False,False
9,5,Batman Begins,"$1,224,147",+54.1%,-29.9%,2275,$538,"$187,601,872",38,Warner Bros.,False,False
10,6,Mr. & Mrs. Smith,"$1,126,709",+68.2%,-28.5%,1916,$588,"$172,069,212",43,Twentieth Century Fox,False,False
11,11,March of the Penguins,"$1,080,283",+345.1%,+225.2%,695,"$1,554","$6,004,632",29,Warner Independent Pictures (WIP),False,False
12,8,Dark Water2005 Re-release,"$612,790",+11.8%,-59.4%,1772,$345,"$21,824,208",15,Walt Disney Studios Motion Pictures,False,False
13,7,Herbie Fully Loaded,"$609,527",+2.7%,-43.9%,1953,$312,"$58,916,760",31,Walt Disney Studios Motion Pictures,False,False
14,9,Bewitched,"$325,885",-18.8%,-59.8%,1026,$317,"$58,926,422",29,Sony Pictures Releasing,False,False
15,10,Madagascar,"$325,030",-9.9%,-47%,1101,$295,"$185,856,061",57,DreamWorks Distribution,False,False
16,12,Star Wars: Episode III - Revenge of the Sith,"$289,937",+25.8%,-36.2%,667,$434,"$375,119,603",65,Twentieth Century Fox,False,False
17,15,Cinderella Man,"$148,390",+28.1%,-44.8%,418,$355,"$59,524,680",50,Universal Pictures,False,False
18,13,Rebound,"$141,804",-10.5%,-64%,450,$315,"$15,311,755",22,Twentieth Century Fox,False,False
19,14,The Longest Yard,"$135,684",-1.8%,-55.9%,393,$345,"$155,084,247",57,Paramount Pictures,False,False
20,-,Me and You and Everyone We Know,"$97,000",-,+7.8%,136,$713,"$1,681,000",36,IFC Films,False,True
21,17,Mad Hot Ballroom,"$87,523",+44%,-14.5%,165,$530,"$5,681,447",71,Paramount Classics,False,False
22,18,Crash,"$80,311",+37.6%,-30.2%,208,$386,"$51,692,858",78,Lionsgate,False,False
23,19,The Perfect Man,"$67,080",+35.7%,-26.4%,258,$260,"$15,571,215",36,Universal Pictures,False,False
24,23,Happy Endings,"$50,310",+76.5%,-13.1%,61,$824,"$406,969",8,Lionsgate,False,False
25,20,Land of the Dead,"$49,235",+33%,-40.5%,229,$215,"$20,160,230",29,Universal Pictures,False,False
26,21,Kicking & Screaming,"$43,185",+41.6%,-24.7%,216,$199,"$52,278,330",71,Universal Pictures,False,False
27,16,The Sisterhood of the Traveling Pants,"$38,982",-36.3%,-57.6%,158,$246,"$37,756,278",52,Warner Bros.,False,False
28,25,The Interpreter,"$22,595",+68.7%,-31.1%,113,$199,"$72,466,205",92,Universal Pictures,False,False
29,26,The Honeymooners,"$19,928",+101.2%,-3.4%,69,$288,"$12,676,863",43,Paramount Pictures,False,False
30,27,Sahara,"$14,901",+69.6%,-5.3%,88,$169,"$68,543,802",106,Paramount Pictures,False,False
31,28,Robots,"$12,151",+51.2%,+2.5%,98,$123,"$127,999,884",134,Twentieth Century Fox,False,False
32,29,Kingdom of Heaven,"$8,164",+31.9%,-27.1%,57,$143,"$47,292,009",78,Twentieth Century Fox,False,False
33,31,Après Vous,"$7,990",+37.3%,-32%,33,$242,"$621,059",50,Paramount Classics,False,False
34,30,House of Wax,"$7,713",+28.3%,-25.7%,67,$115,"$32,030,551",78,Warner Bros.,False,False
35,32,Millions,"$2,247",-34.7%,-53.1%,23,$97,"$6,536,907",134,Fox Searchlight Pictures,False,False
