TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Hide and Seek,"$5,356,517",-38.9%,-,3005,"$1,782","$21,959,233",3,Twentieth Century Fox,False,False
2,2,Are We There Yet?,"$4,892,840",-35%,-6.1%,2710,"$1,805","$38,458,267",10,Revolution Studios,False,False
3,3,Million Dollar Baby,"$3,472,966",-35.9%,+692.1%,2010,"$1,727","$21,579,631",47,Warner Bros.,False,False
4,7,Racing Stripes,"$2,188,108",-28.1%,+2.2%,3185,$687,"$35,063,608",17,Warner Bros.,False,False
5,6,The Aviator,"$2,135,000",-37%,+80.2%,2503,$852,"$68,233,031",45,Miramax,False,True
6,5,Coach Carter,"$2,029,080",-44.2%,-8.2%,2574,$788,"$53,570,689",17,Paramount Pictures,False,False
7,4,Meet the Fockers,"$2,029,050",-46%,-7.3%,3006,$675,"$258,372,305",40,Universal Pictures,False,False
8,8,Sideways,"$1,793,976",-37.3%,+155%,1694,"$1,059","$40,054,672",101,Fox Searchlight Pictures,False,False
9,9,In Good Company,"$1,509,200",-46.9%,-13.6%,1960,$770,"$35,998,497",33,Universal Pictures,False,False
10,10,Assault on Precinct 13,"$1,255,000",-32.1%,-24.3%,2297,$546,"$14,757,794",12,Rogue Pictures,False,True
11,11,The Phantom of the Opera,"$1,095,877",-38%,-7.8%,1511,$725,"$38,919,263",40,Warner Bros.,False,False
12,14,Alone in the Dark,"$793,237",-29.5%,-,2124,$373,"$2,834,421",3,Lionsgate,False,False
13,13,Finding Neverland,"$769,000",-38%,+137.3%,1258,$611,"$35,942,714",80,Miramax,False,True
14,12,White Noise,"$626,875",-50.4%,-45.8%,2125,$295,"$53,654,685",24,Universal Pictures,False,False
15,15,Hotel Rwanda,"$556,545",-31.3%,+60.9%,417,"$1,334","$8,184,175",40,United Artists,False,False
16,16,Elektra,"$409,407",-33.9%,-61.4%,1530,$267,"$23,009,001",17,Twentieth Century Fox,False,False
17,17,Lemony Snicket's A Series of Unfortunate Events,"$319,464",-27.5%,-31.8%,793,$402,"$116,022,076",45,Paramount Pictures,False,False
18,18,National Treasure,"$191,509",-48.8%,-32%,644,$297,"$167,681,143",73,Walt Disney Studios Motion Pictures,False,False
19,20,Ray,"$181,465",-36.7%,+181.5%,526,$344,"$73,806,940",94,Universal Pictures,False,False
20,21,Aliens of the Deep,"$173,501",-18.5%,-,27,"$6,425","$479,368",3,Walt Disney Studios Motion Pictures,False,False
21,19,Ocean's Twelve,"$161,317",-50.2%,-46.4%,702,$229,"$123,608,293",52,Warner Bros.,False,False
22,22,Fat Albert,"$129,694",-24.7%,-25%,863,$150,"$47,000,392",37,Twentieth Century Fox,False,False
23,23,Closer,"$102,851",-37.4%,-21%,348,$295,"$33,450,206",59,Sony Pictures Releasing,False,False
24,24,The Polar Express,"$93,969",-25.9%,-30.9%,112,$839,"$161,628,521",82,Warner Bros.,False,False
25,25,The SpongeBob SquarePants Movie,"$90,267",-26.5%,+61.8%,310,$291,"$84,187,826",73,Paramount Pictures,False,False
26,26,A Very Long Engagement,"$70,202",-30.7%,-25.3%,159,$441,"$5,324,523",66,Warner Independent Pictures (WIP),False,False
27,27,Beyond the Sea,"$65,700",-35%,-40.4%,203,$323,"$5,597,722",45,Lionsgate,False,False
28,28,Spanglish,"$55,257",-40.1%,-57.3%,259,$213,"$42,044,321",45,Sony Pictures Releasing,False,False
29,29,Kinsey,"$42,212",-39.7%,-15.8%,118,$357,"$9,206,691",80,Fox Searchlight Pictures,False,False
30,30,Flight of the Phoenix,"$31,818",-35.2%,+1.4%,217,$146,"$20,642,206",45,Twentieth Century Fox,False,False
31,31,NASCAR: The IMAX Experience,"$12,121",-38.1%,+30.3%,20,$606,"$19,745,578",325,Warner Bros.,False,False
32,32,A Love Song for Bobby Long,"$10,690",-25.7%,"+1,979.8%",24,$445,"$121,476",33,Lionsgate,False,False
33,34,Raging Bull25th Anniversary,"$4,613",-16.8%,-,1,"$4,613","$13,568",3,Metro-Goldwyn-Mayer (MGM),False,False
34,33,Alexander,"$4,203",-27.9%,-57.2%,39,$107,"$34,293,771",68,Warner Bros.,False,False
35,35,Fascination,"$2,884",-22.1%,-,10,$288,"$9,018",3,Metro-Goldwyn-Mayer (MGM),False,False
36,36,The Machinist,"$1,017",+42.8%,-48.5%,9,$113,"$1,059,125",101,Paramount Classics,False,False
37,37,Enduring Love,$78,-51.9%,-62.9%,3,$26,"$355,284",94,Paramount Classics,False,False
