TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Saw II,"$2,148,163",-4.4%,-,2949,$728,"$43,267,842",7,Lionsgate,False,False
2,2,The Legend of Zorro,"$882,444",+1.2%,-,3520,$250,"$20,287,644",7,Sony Pictures Releasing,False,False
3,3,Prime,"$502,425",-1.6%,-,1827,$275,"$8,193,200",7,Universal Pictures,False,False
4,4,Dreamer: Inspired by a True Story,"$391,911",+3.6%,-27.6%,2491,$157,"$19,026,978",14,DreamWorks Distribution,False,False
5,5,The Weather Man,"$376,658",+0.4%,-,1510,$249,"$5,768,776",7,Paramount Pictures,False,False
6,7,Doom,"$334,620",+4.8%,-50%,3042,$110,"$24,435,025",14,Universal Pictures,False,False
7,6,North Country,"$332,358",-4.3%,-34.7%,2555,$130,"$13,493,943",14,Warner Bros.,False,False
8,8,Wallace & Gromit: The Curse of the Were-Rabbit,"$247,144",+10.9%,-33.8%,2935,$84,"$50,725,112",30,DreamWorks Distribution,False,False
9,9,Elizabethtown,"$226,106",+4.7%,-39.2%,2137,$105,"$23,532,362",21,Paramount Pictures,False,False
10,10,Flightplan,"$216,470",+12.1%,-35.7%,1766,$122,"$82,122,541",42,Walt Disney Studios Motion Pictures,False,False
11,11,In Her Shoes,"$197,173",+2.5%,-43.2%,1402,$140,"$29,948,682",28,Twentieth Century Fox,False,False
12,12,"Good Night, and Good Luck.","$172,406",+2.3%,-2%,272,$633,"$7,906,856",28,Warner Independent Pictures (WIP),False,False
13,13,The Fog,"$158,784",+10.3%,-51.6%,2587,$61,"$26,030,875",21,Revolution Studios,False,False
14,14,Two for the Money,"$66,125",+0.2%,-66.1%,629,$105,"$22,406,150",28,Universal Pictures,False,False
15,15,Waiting...,"$62,548",-1.6%,-58.6%,455,$137,"$15,839,477",28,Lionsgate,False,False
16,16,Stay,"$60,348",+2.6%,-60.8%,1684,$35,"$3,583,543",14,Twentieth Century Fox,False,False
17,18,Corpse Bride,"$54,228",+5.9%,-49.4%,1176,$46,"$52,181,425",49,Warner Bros.,False,False
18,17,Shopgirl,"$53,482",+4.3%,+178.7%,42,"$1,273","$961,855",14,Walt Disney Studios Motion Pictures,False,False
19,20,Serenity,"$38,505",+13.7%,-56.7%,311,$123,"$24,979,470",35,Universal Pictures,False,False
20,19,Kiss Kiss Bang Bang,"$38,444",-8.7%,+100.3%,52,$739,"$746,692",14,Warner Bros.,False,False
21,21,The 40-Year-Old Virgin,"$35,420",+4.8%,-33.3%,328,$107,"$107,638,903",77,Universal Pictures,False,False
22,22,The Greatest Game Ever Played,"$32,399",+20.3%,-60.6%,423,$76,"$14,841,629",35,Walt Disney Studios Motion Pictures,False,False
23,23,March of the Penguins,"$25,921",+13.3%,+20%,313,$82,"$76,583,459",133,Warner Independent Pictures (WIP),False,False
24,24,Just Like Heaven,"$19,924",+25.6%,-49.8%,313,$63,"$47,701,642",49,DreamWorks Distribution,False,False
25,25,Charlie and the Chocolate Factory,"$17,997",+25.9%,-4.1%,318,$56,"$205,954,127",112,Warner Bros.,False,False
26,26,Four Brothers,"$13,456",+0.8%,-7.4%,166,$81,"$74,213,551",84,Paramount Pictures,False,False
27,28,Separate Lies,"$11,990",+3.1%,+35.7%,127,$94,"$798,613",49,Fox Searchlight Pictures,False,False
28,27,El vacilón: The Movie,"$11,193",-12.1%,-10.2%,27,$414,"$621,219",14,Televisa Cine,False,False
29,29,Everything Is Illuminated,"$11,103",-2%,-39%,99,$112,"$1,506,352",49,Warner Independent Pictures (WIP),False,False
30,32,Paradise Now,"$6,551",+7.7%,-,4,"$1,637","$71,499",7,Warner Independent Pictures (WIP),False,False
31,33,Roll Bounce,"$6,177",+11.1%,-48.7%,152,$40,"$17,073,303",42,Fox Searchlight Pictures,False,False
32,30,War of the Worlds,"$6,136",-8.5%,-37%,119,$51,"$234,167,095",128,Paramount Pictures,False,False
33,31,Grizzly Man,"$5,954",-4.2%,-12.4%,46,$129,"$3,065,649",84,Lionsgate,False,False
34,34,Lord of War,"$5,633",+7.4%,-47.8%,45,$125,"$24,149,632",49,Lionsgate,False,False
35,35,Three... Extremes2005 Re-release,"$5,013",-,-,19,$263,"$57,692",7,Lionsgate,False,False
36,36,Transporter 2,"$4,662",+6.4%,-31.9%,93,$50,"$42,878,620",63,Twentieth Century Fox,False,False
37,37,Mr. & Mrs. Smith,"$4,506",+16.2%,-28.9%,60,$75,"$186,234,664",147,Twentieth Century Fox,False,False
38,38,Fantastic Four,"$4,257",+13.3%,+3.1%,84,$50,"$154,561,817",119,Twentieth Century Fox,False,False
39,39,"The Prize Winner of Defiance, Ohio","$2,421",-19.7%,-50.2%,25,$96,"$560,358",35,DreamWorks Distribution,False,False
40,40,Little Manhattan,"$1,632",-10.2%,-53.9%,35,$46,"$257,872",35,Twentieth Century Fox,False,False
41,41,Mad Hot Ballroom,$548,+24.8%,+12.3%,17,$32,"$8,038,141",175,Paramount Classics,False,False
42,43,Duma,$146,+102.8%,-17%,1,$146,"$860,437",196,Warner Bros.,False,False
43,42,Hustle & Flow,$111,-11.9%,+27.6%,5,$22,"$22,199,822",105,Paramount Classics,False,False
44,44,Cinderella Man,$25,-62.7%,-,1,$25,"$61,614,508",154,Universal Pictures,False,False
