TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,-,The Exorcism of Emily Rose,"$11,278,643",-,-,2981,"$3,783","$11,278,643",1,Screen Gems,True,False
2,2,The 40-Year-Old Virgin,"$2,453,550",+225.3%,-28.9%,2974,$825,"$76,862,580",22,Universal Pictures,False,False
3,1,Transporter 2,"$2,268,553",+188.2%,-59.3%,3320,$683,"$25,200,554",8,Twentieth Century Fox,False,False
4,5,Red Eye,"$1,444,358",+300.3%,-29.9%,3076,$469,"$48,147,772",22,DreamWorks Distribution,False,False
5,3,The Constant Gardener,"$1,400,000",+175.6%,-37.8%,1381,"$1,013","$15,691,000",10,Focus Features,False,True
6,-,The Man,"$1,283,000",-,-,2040,$628,"$1,283,000",1,New Line Cinema,True,True
7,6,Wedding Crashers,"$984,000",+224.8%,-15.3%,2181,$451,"$197,754,000",57,New Line Cinema,False,True
8,4,The Brothers Grimm,"$953,000",+154.1%,-47.4%,2750,$346,"$30,904,000",15,Dimension Films,False,True
9,7,Four Brothers,"$864,058",+196.8%,-28.6%,2093,$412,"$66,189,398",29,Paramount Pictures,False,False
10,8,March of the Penguins,"$647,645",+157.9%,-27.3%,2403,$269,"$64,987,477",78,Warner Independent Pictures (WIP),False,False
11,10,The Skeleton Key,"$506,520",+199.3%,-40%,1876,$270,"$44,818,155",29,Universal Pictures,False,False
12,9,The Cave,"$406,294",+136%,-46.8%,1871,$217,"$12,753,303",15,Screen Gems,False,False
13,12,Underclassman,"$342,000",+302.4%,-54.9%,1132,$302,"$3,736,000",8,Miramax,False,True
14,-,An Unfinished Life,"$316,000",-,-,139,"$2,273","$316,000",1,Miramax,True,False
15,16,Sky High,"$231,044",+256%,-47.8%,1206,$191,"$59,810,761",43,Walt Disney Studios Motion Pictures,False,False
16,13,The Dukes of Hazzard,"$229,965",+175.8%,-43.6%,1245,$184,"$78,020,537",36,Warner Bros.,False,False
17,-,Broken Flowers,"$217,000",-,-18.4%,425,$510,"$11,015,000",36,Focus Features,False,True
18,11,Charlie and the Chocolate Factory,"$211,382",+145.7%,-47.3%,1013,$208,"$201,815,008",57,Warner Bros.,False,False
19,14,Valiant,"$199,915",+155.4%,-56.6%,1633,$122,"$16,525,792",22,Walt Disney Studios Motion Pictures,False,False
20,17,Must Love Dogs,"$129,146",+177.4%,-27.9%,566,$228,"$42,869,623",43,Warner Bros.,False,False
21,23,Batman Begins,"$116,800",+465.3%,+39.5%,541,$215,"$203,822,210",87,Warner Bros.,False,False
22,-,The Aristocrats,"$109,000",-,-25.3%,222,$490,"$4,972,000",43,THINKFilm,False,True
23,18,Mr. & Mrs. Smith,"$94,297",+213.6%,-4.8%,383,$246,"$184,818,101",92,Twentieth Century Fox,False,False
24,15,A Sound of Thunder,"$85,392",+10.3%,-69.2%,806,$105,"$1,518,473",8,Warner Bros.,False,False
25,20,Fantastic Four,"$83,477",+220%,-37.3%,376,$222,"$152,900,756",64,Twentieth Century Fox,False,False
26,22,Madagascar,"$66,379",+212.3%,-34.9%,373,$177,"$191,723,414",106,DreamWorks Distribution,False,False
27,19,Grizzly Man,"$62,967",+125.5%,-14.6%,105,$599,"$1,877,836",29,Lionsgate,False,False
28,21,War of the Worlds,"$61,930",+176.8%,-40%,307,$201,"$232,736,555",73,Paramount Pictures,False,False
29,-,Deuce Bigalow: European Gigolo,"$60,654",-,-53.5%,302,$200,"$21,742,196",29,Sony Pictures Releasing,False,False
30,24,Star Wars: Episode III - Revenge of the Sith,"$31,802",+107%,-44.3%,213,$149,"$379,885,313",114,Twentieth Century Fox,False,False
31,29,Hustle & Flow,"$21,404",+175.5%,-15.9%,157,$136,"$21,986,767",50,Paramount Classics,False,False
32,25,Mad Hot Ballroom,"$21,267",+59.4%,-32.2%,119,$178,"$7,743,338",120,Paramount Classics,False,False
33,28,The Longest Yard,"$19,938",+155.4%,-31.8%,130,$153,"$157,838,872",106,Paramount Pictures,False,False
34,27,Bad News Bears,"$17,780",+119.5%,-41.8%,201,$88,"$32,728,398",50,Paramount Pictures,False,False
35,26,Crash,"$15,416",+55.3%,-32.3%,90,$171,"$53,349,834",127,Lionsgate,False,False
36,33,Cinderella Man,"$7,080",+221.1%,+2.1%,59,$120,"$61,562,300",99,Universal Pictures,False,False
37,34,The Sisterhood of the Traveling Pants,"$4,682",+143.3%,-7.7%,34,$137,"$38,996,641",101,Warner Bros.,False,False
38,32,Asylum,"$4,169",-15.7%,-61.4%,30,$138,"$313,136",29,Paramount Classics,False,False
39,36,Happy Endings,"$1,926",+79.2%,+6.1%,20,$96,"$1,307,229",57,Lionsgate,False,False
40,35,Après Vous,"$1,771",+62.6%,-8.3%,12,$147,"$804,927",99,Paramount Classics,False,False
