TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Madagascar,"$2,548,529",-69.7%,-81.5%,4142,$615,"$102,926,320",11,DreamWorks Distribution,False,False
2,2,Star Wars: Episode III - Revenge of the Sith,"$2,421,791",-67.9%,-83.7%,3650,$663,"$310,314,752",19,Twentieth Century Fox,False,False
3,3,The Longest Yard,"$2,277,492",-66.7%,-79.3%,3634,$626,"$98,059,902",11,Paramount Pictures,False,False
4,4,Cinderella Man,"$1,687,175",-66.3%,-,2812,$599,"$20,007,380",4,Universal Pictures,False,False
5,5,The Sisterhood of the Traveling Pants,"$1,048,374",-56.8%,-,2583,$405,"$14,623,523",6,Warner Bros.,False,False
6,6,Monster-in-Law,"$653,000",-59.9%,-74.4%,3025,$215,"$71,760,000",25,New Line Cinema,False,True
7,7,Lords of Dogtown,"$550,202",-56.3%,-,1865,$295,"$6,173,575",4,Sony Pictures Releasing,False,False
8,8,Crash,"$347,127",-63.7%,-75.2%,1319,$263,"$41,279,631",32,Lionsgate,False,False
9,9,Kicking & Screaming,"$228,375",-60.9%,-83.4%,1827,$125,"$47,948,920",25,Universal Pictures,False,False
10,10,Unleashed,"$98,000",-64%,-83.8%,575,$170,"$23,654,000",25,Rogue Pictures,False,True
11,11,The Interpreter,"$85,750",-55.4%,-83.9%,686,$125,"$70,491,530",46,Universal Pictures,False,False
12,12,Kingdom of Heaven,"$70,487",-62.7%,-86.3%,571,$123,"$46,187,886",32,Twentieth Century Fox,False,False
13,13,House of Wax,"$46,244",-61.8%,-85.7%,538,$85,"$30,741,776",32,Warner Bros.,False,False
14,15,Mad Hot Ballroom,"$32,529",-68.1%,-68.5%,96,$338,"$1,186,577",25,Paramount Classics,False,False
15,17,Sahara,"$28,948",-55.7%,-67.6%,272,$106,"$66,953,304",60,Paramount Pictures,False,False
16,19,Miss Congeniality 2: Armed & Fabulous,"$22,662",-53.6%,-62.4%,284,$79,"$47,915,038",75,Warner Bros.,False,False
17,18,Robots,"$20,107",-64.8%,-74.4%,354,$56,"$127,025,323",88,Twentieth Century Fox,False,False
18,20,Millions,"$9,516",-51.8%,-78.4%,94,$101,"$6,232,107",88,Fox Searchlight Pictures,False,False
19,21,Fever Pitch,"$8,671",-55.5%,-74.3%,183,$47,"$41,560,033",60,Twentieth Century Fox,False,False
20,22,Million Dollar Baby,"$2,949",-61.5%,-73.8%,59,$49,"$100,425,735",174,Warner Bros.,False,False
21,23,Après Vous,"$2,307",-69.7%,-,3,$769,"$27,811",4,Paramount Classics,False,False
22,24,Schultze Gets the Blues,$504,-68.6%,-53.9%,8,$63,"$573,357",109,Paramount Classics,False,False
23,25,Winter Solstice,$492,-52.6%,-86%,9,$54,"$304,200",60,Paramount Classics,False,False
24,26,Eros,$141,-47%,-83.3%,3,$47,"$175,490",60,Warner Independent Pictures (WIP),False,False
