TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Madagascar,"$8,411,057",-27.5%,-45.4%,4142,"$2,030","$100,377,791",10,DreamWorks Distribution,False,False
2,3,Star Wars: Episode III - Revenge of the Sith,"$7,555,982",-27.7%,-59.6%,3650,"$2,070","$307,892,961",18,Twentieth Century Fox,False,False
3,2,The Longest Yard,"$6,839,986",-34.8%,-51.6%,3634,"$1,882","$95,782,410",10,Paramount Pictures,False,False
4,4,Cinderella Man,"$5,005,360",-32.4%,-,2812,"$1,780","$18,320,205",3,Universal Pictures,False,False
5,5,The Sisterhood of the Traveling Pants,"$2,427,303",-35.7%,-,2583,$939,"$13,575,149",5,Warner Bros.,False,False
6,6,Monster-in-Law,"$1,630,000",-34.7%,-52.5%,3025,$538,"$71,107,390",24,New Line Cinema,False,True
7,7,Lords of Dogtown,"$1,260,201",-29.9%,-,1865,$675,"$5,623,373",3,Sony Pictures Releasing,False,False
8,8,Crash,"$956,662",-29.5%,-40.4%,1319,$725,"$40,932,504",31,Lionsgate,False,False
9,9,Kicking & Screaming,"$584,640",-40.2%,-68.7%,1827,$320,"$47,720,545",24,Universal Pictures,False,False
10,11,Unleashed,"$272,000",-16.6%,-60.8%,575,$473,"$23,556,488",24,Rogue Pictures,False,True
11,10,The Interpreter,"$192,065",-47.2%,-76.7%,686,$279,"$70,405,780",45,Universal Pictures,False,False
12,12,Kingdom of Heaven,"$188,826",-24.1%,-69.3%,571,$330,"$46,117,399",31,Twentieth Century Fox,False,False
13,13,House of Wax,"$121,093",-33.2%,-71.8%,538,$225,"$30,695,532",31,Warner Bros.,False,False
14,16,Layer Cake,"$105,000",-26.1%,-5.4%,200,$525,"$1,166,704",24,Sony Pictures Classics,False,True
15,15,Mad Hot Ballroom,"$102,038",-33.7%,-16.9%,96,"$1,062","$1,154,048",24,Paramount Classics,False,False
16,17,Ladies in Lavender,"$93,000",-33.1%,-38.4%,96,$968,"$2,055,667",38,IDP Distribution,False,True
17,14,Sahara,"$65,339",-60.4%,-53.7%,272,$240,"$66,924,356",59,Paramount Pictures,False,False
18,18,Robots,"$57,048",-34.2%,-53.7%,354,$161,"$127,005,216",87,Twentieth Century Fox,False,False
19,19,Miss Congeniality 2: Armed & Fabulous,"$48,837",-34%,-31.4%,284,$171,"$47,892,376",74,Warner Bros.,False,False
20,21,Millions,"$19,723",-33.1%,-60.2%,94,$209,"$6,222,591",87,Fox Searchlight Pictures,False,False
21,20,Fever Pitch,"$19,477",-51.4%,-74%,183,$106,"$41,551,362",59,Twentieth Century Fox,False,False
22,22,Million Dollar Baby,"$7,657",-34.3%,-52.4%,59,$129,"$100,422,786",173,Warner Bros.,False,False
23,23,Après Vous,"$7,604",-32.2%,-,3,"$2,534","$25,504",3,Paramount Classics,False,False
24,25,Schultze Gets the Blues,"$1,606",-20.2%,+16%,8,$200,"$572,853",108,Paramount Classics,False,False
25,24,Winter Solstice,"$1,039",-51.7%,-75.6%,9,$115,"$303,708",59,Paramount Classics,False,False
26,26,Eros,$266,-41.8%,-69.3%,3,$88,"$175,349",59,Warner Independent Pictures (WIP),False,False
