TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Dukes of Hazzard,"$8,059,592",-19.2%,-,3785,"$2,129","$30,675,314",3,Warner Bros.,False,False
2,2,Wedding Crashers,"$4,836,000",-24%,-25.2%,3106,"$1,556","$143,634,354",24,New Line Cinema,False,True
3,3,Charlie and the Chocolate Factory,"$3,314,827",-20.6%,-34.3%,3702,$895,"$169,426,750",24,Warner Bros.,False,False
4,4,Sky High,"$2,605,942",-24.8%,-38.1%,2912,$894,"$32,009,202",10,Walt Disney Studios Motion Pictures,False,False
5,6,March of the Penguins,"$2,354,875",-15.3%,+72%,1867,"$1,261","$26,414,009",45,Warner Independent Pictures (WIP),False,False
6,5,Must Love Dogs,"$2,013,419",-31.4%,-40.4%,2505,$803,"$26,220,397",10,Warner Bros.,False,False
7,7,Stealth,"$1,791,319",-22.6%,-51.4%,3495,$512,"$24,581,921",10,Sony Pictures Releasing,False,False
8,8,Fantastic Four,"$1,291,210",-26%,-38.6%,2339,$552,"$143,990,723",31,Twentieth Century Fox,False,False
9,9,War of the Worlds,"$1,049,185",-28.2%,-36.4%,1940,$540,"$224,615,038",40,Paramount Pictures,False,False
10,10,The Island,"$1,019,376",-13%,-47.7%,2138,$476,"$30,944,371",17,DreamWorks Distribution,False,False
11,11,Bad News Bears,"$802,831",-24.9%,-52.6%,2618,$306,"$28,910,153",17,Paramount Pictures,False,False
12,12,Hustle & Flow,"$750,495",-26.4%,-37.6%,1016,$738,"$18,676,961",17,Paramount Classics,False,False
13,13,Batman Begins,"$539,744",-27.5%,-29%,1192,$452,"$199,088,386",54,Warner Bros.,False,False
14,15,The Devil's Rejects,"$417,425",-17.7%,-53.3%,1157,$360,"$15,410,827",17,Lionsgate,False,False
15,14,Mr. & Mrs. Smith,"$359,610",-34.1%,-30.9%,833,$431,"$180,959,870",59,Twentieth Century Fox,False,False
16,16,Broken Flowers,"$262,000",-14.9%,-,27,"$9,703","$780,408",3,Focus Features,False,False
17,19,Madagascar,"$133,882",-14.7%,-33.3%,489,$273,"$189,114,004",73,DreamWorks Distribution,False,False
18,17,Star Wars: Episode III - Revenge of the Sith,"$128,657",-26.4%,-29%,359,$358,"$377,864,535",81,Twentieth Century Fox,False,False
19,18,The Longest Yard,"$122,220",-27.7%,+103.1%,365,$334,"$156,353,112",73,Paramount Pictures,False,False
20,21,Cinderella Man,"$76,860",-32.3%,+48%,366,$210,"$60,695,500",66,Universal Pictures,False,False
21,20,Bewitched,"$75,180",-42.2%,-32%,316,$237,"$61,322,811",45,Sony Pictures Releasing,False,False
22,22,The Aristocrats,"$68,000",-28.4%,-8.1%,9,"$7,555","$624,238",10,THINKFilm,False,False
23,23,Mad Hot Ballroom,"$67,508",-23.1%,-12.4%,129,$523,"$6,740,333",87,Paramount Classics,False,False
24,24,The Sisterhood of the Traveling Pants,"$58,220",-25.6%,+307.6%,291,$200,"$38,265,280",68,Warner Bros.,False,False
25,25,Crash,"$54,776",-28.4%,+2.8%,136,$402,"$52,526,089",94,Lionsgate,False,False
26,26,Rebound,"$45,129",-36.1%,-34.2%,210,$214,"$16,410,306",38,Twentieth Century Fox,False,False
27,27,Happy Endings,"$43,147",-28.3%,-16.2%,74,$583,"$1,024,802",24,Lionsgate,False,False
28,28,The Perfect Man,"$23,345",-27.5%,-42.3%,161,$145,"$16,247,775",52,Universal Pictures,False,False
29,29,Après Vous,"$7,849",-25.1%,-6.4%,23,$341,"$723,099",66,Paramount Classics,False,False
30,30,The Honeymooners,"$4,387",-29.9%,-69.1%,42,$104,"$12,834,101",59,Paramount Pictures,False,False
31,32,Robots,"$4,281",-20.3%,-63.5%,40,$107,"$128,148,797",150,Twentieth Century Fox,False,False
32,31,Kingdom of Heaven,"$3,984",-31.7%,-10.8%,32,$124,"$47,364,765",94,Twentieth Century Fox,False,False
33,33,Millions,"$1,736",-17.7%,+3.5%,9,$192,"$6,565,582",150,Fox Searchlight Pictures,False,False
