TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Flightplan,"$1,024,542",+7.1%,-30.7%,3424,$299,"$50,152,209",14,Walt Disney Studios Motion Pictures,False,False
2,2,A History of Violence,"$630,000",+5%,-,1340,$470,"$11,571,684",14,New Line Cinema,False,True
3,3,Serenity,"$589,995",+5.7%,-,2188,$269,"$12,668,785",7,Universal Pictures,False,False
4,4,Corpse Bride,"$543,794",<0.1%,-30.5%,3204,$169,"$35,604,692",21,Warner Bros.,False,False
5,5,Into the Blue,"$477,586",+10.1%,-,2789,$171,"$9,072,745",7,Sony Pictures Releasing,False,False
6,6,Just Like Heaven,"$440,495",+8.9%,-25.5%,3543,$124,"$40,168,168",21,DreamWorks Distribution,False,False
7,7,The Exorcism of Emily Rose,"$286,373",+8.7%,-31.5%,3004,$95,"$69,688,783",28,Screen Gems,False,False
8,9,The 40-Year-Old Virgin,"$279,760",+8%,-16.8%,2152,$130,"$102,482,663",49,Universal Pictures,False,False
9,8,The Greatest Game Ever Played,"$260,002",-1.1%,-,1014,$256,"$4,775,262",7,Walt Disney Studios Motion Pictures,False,False
10,10,Lord of War,"$235,955",+4.4%,-45.8%,2125,$111,"$22,595,977",21,Lionsgate,False,False
11,11,Roll Bounce,"$140,304",-12.9%,-33.3%,1661,$84,"$13,397,481",14,Fox Searchlight Pictures,False,False
12,12,March of the Penguins,"$103,094",-1.2%,-31.7%,1078,$95,"$74,919,438",105,Warner Independent Pictures (WIP),False,False
13,13,Oliver Twist,"$77,087",+2.3%,"+1,026%",779,$98,"$1,303,608",14,Sony Pictures Releasing,False,False
14,14,Transporter 2,"$75,576",+5.9%,-55.6%,1056,$71,"$42,071,578",35,Twentieth Century Fox,False,False
15,15,Four Brothers,"$43,874",+17.6%,-37.3%,455,$96,"$73,471,013",56,Paramount Pictures,False,False
16,17,Red Eye,"$26,864",+25.5%,-67.8%,567,$47,"$57,742,175",49,DreamWorks Distribution,False,False
17,16,The Dukes of Hazzard,"$26,688",+4.9%,+93.1%,467,$57,"$80,004,089",63,Warner Bros.,False,False
18,19,Charlie and the Chocolate Factory,"$22,762",+30.2%,+13.4%,290,$78,"$204,559,285",84,Warner Bros.,False,False
19,21,Madagascar,"$19,391",+31.6%,+1.3%,292,$66,"$193,000,036",133,DreamWorks Distribution,False,False
20,18,Everything Is Illuminated,"$17,623",-7.8%,+36.7%,60,$293,"$526,457",21,Warner Independent Pictures (WIP),False,False
21,23,The Skeleton Key,"$15,005",+23.1%,-12.3%,272,$55,"$47,519,375",56,Universal Pictures,False,False
22,22,Fantastic Four,"$14,993",+9.8%,+0.3%,258,$58,"$154,102,646",91,Twentieth Century Fox,False,False
23,20,"The Prize Winner of Defiance, Ohio","$13,688",-17.2%,-,41,$333,"$221,530",7,DreamWorks Distribution,False,False
24,26,Mr. & Mrs. Smith,"$13,390",+23%,-7.6%,188,$71,"$185,824,148",119,Twentieth Century Fox,False,False
25,25,Grizzly Man,"$12,308",+4.3%,-26.4%,81,$151,"$2,706,093",56,Lionsgate,False,False
26,28,Batman Begins,"$11,507",+25.8%,-28.4%,244,$47,"$205,126,806",114,Warner Bros.,False,False
27,24,Wallace & Gromit: The Curse of the Were-Rabbit,"$9,021",-25.9%,-,2,"$4,510","$21,187",2,DreamWorks Distribution,False,False
28,27,Duma,"$8,252",-12.4%,-,42,$196,"$764,590",168,Warner Bros.,False,False
29,29,Separate Lies,"$6,975",-0.6%,+240.9%,25,$279,"$155,978",21,Fox Searchlight Pictures,False,False
30,30,War of the Worlds,"$5,216",-4.1%,+18.2%,73,$71,"$233,353,848",100,Paramount Pictures,False,False
31,33,Must Love Dogs,"$3,795",+38.1%,-14.6%,77,$49,"$43,679,368",70,Warner Bros.,False,False
32,34,Star Wars: Episode III - Revenge of the Sith,"$2,394",+20.8%,-25.8%,49,$48,"$380,217,829",141,Twentieth Century Fox,False,False
33,32,Mad Hot Ballroom,"$2,200",-34.2%,-57.8%,31,$70,"$7,997,021",147,Paramount Classics,False,False
34,31,Little Manhattan,"$1,752",-60%,-,2,$876,"$50,591",7,Twentieth Century Fox,False,False
35,36,The Longest Yard,"$1,102",-3.1%,-61.6%,38,$29,"$158,119,460",133,Paramount Pictures,False,False
36,35,Hustle & Flow,"$1,021",-20.2%,-54.8%,22,$46,"$22,187,333",77,Paramount Classics,False,False
37,37,A Sound of Thunder,$480,-1.6%,-16.7%,8,$60,"$1,897,575",35,Warner Bros.,False,False
38,39,Asylum,$466,+53.8%,-61.2%,13,$35,"$371,889",56,Paramount Classics,False,False
39,40,Cinderella Man,$345,+15%,-28.1%,10,$34,"$61,608,720",126,Universal Pictures,False,False
40,38,Après Vous,$245,-42.5%,+75%,6,$40,"$824,462",126,Paramount Classics,False,False
