TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Meet the Fockers,"$1,763,450",-13.9%,-37.1%,3527,$499,"$209,959,990",22,Universal Pictures,False,False
2,2,White Noise,"$1,073,975",-20.2%,-,2261,$475,"$27,957,265",6,Universal Pictures,False,False
3,3,The Aviator,"$579,000",-9.2%,-29.6%,1867,$310,"$44,585,000",27,Miramax,False,True
4,4,Ocean's Twelve,"$403,402",-4.2%,-35.2%,3010,$134,"$116,524,802",34,Warner Bros.,False,False
5,5,Lemony Snicket's A Series of Unfortunate Events,"$367,180",-6.4%,-42.3%,3343,$109,"$106,696,751",27,Paramount Pictures,False,False
6,7,The Phantom of the Opera,"$324,789",-0.8%,-21.8%,622,$522,"$22,509,285",22,Warner Bros.,False,False
7,6,Spanglish,"$312,583",-6.7%,-35.2%,2587,$120,"$38,458,587",27,Sony Pictures Releasing,False,False
8,8,The Life Aquatic with Steve Zissou,"$248,939",-15%,-41.1%,1105,$225,"$20,259,418",34,Walt Disney Studios Motion Pictures,False,False
9,9,National Treasure,"$248,274",-11.6%,-25.4%,2177,$114,"$161,298,459",55,Walt Disney Studios Motion Pictures,False,False
10,13,Sideways,"$203,882",+8.1%,+10.2%,365,$558,"$25,666,780",83,Fox Searchlight Pictures,False,False
11,10,Finding Neverland,"$196,000",-5.8%,-,1077,$181,"$28,477,000",62,Miramax,False,True
12,11,Fat Albert,"$191,509",-4.7%,-40.8%,2675,$71,"$41,612,893",19,Twentieth Century Fox,False,False
13,12,Million Dollar Baby,"$189,480",-3.5%,+482.4%,109,"$1,738","$3,682,719",29,Warner Bros.,False,False
14,14,Closer,"$175,863",-3.5%,-30.1%,1098,$160,"$30,822,598",41,Sony Pictures Releasing,False,False
15,15,Flight of the Phoenix,"$133,976",-8.6%,-41.9%,1643,$81,"$19,753,842",27,Twentieth Century Fox,False,False
16,16,The Polar Express,"$132,106",+1.5%,-48.4%,2007,$65,"$159,049,797",64,Warner Bros.,False,False
17,17,Hotel Rwanda,"$114,327",-5.6%,+611.2%,105,"$1,088","$2,013,911",22,United Artists,False,False
18,18,The Incredibles,"$109,055",-4.2%,-39.1%,1619,$67,"$255,071,355",69,Walt Disney Studios Motion Pictures,False,False
19,19,Beyond the Sea,"$98,552",-2.7%,-11.3%,383,$257,"$3,717,778",27,Lionsgate,False,False
20,20,Kinsey,"$80,456",-10.7%,+40.1%,588,$136,"$8,081,128",62,Fox Searchlight Pictures,False,False
21,21,A Very Long Engagement,"$54,718",-8.3%,-36.4%,164,$333,"$3,781,036",48,Warner Independent Pictures (WIP),False,False
22,22,Ray,"$37,430",-5.4%,+9.1%,394,$95,"$72,255,645",76,Universal Pictures,False,False
23,23,The SpongeBob SquarePants Movie,"$31,474",-5%,-49.9%,842,$37,"$83,225,709",55,Paramount Pictures,False,False
24,24,In Good Company,"$13,908",-22.8%,-0.6%,3,"$4,636","$483,723",15,Universal Pictures,False,False
25,25,Bridget Jones: The Edge of Reason,"$13,260",-25%,-12.3%,221,$60,"$40,112,785",62,Universal Pictures,False,False
26,27,Alexander,"$5,594",+4.8%,-9.2%,73,$76,"$34,087,779",50,Warner Bros.,False,False
27,26,I Heart Huckabees,"$5,193",-26.3%,+41.5%,45,$115,"$12,671,954",104,Fox Searchlight Pictures,False,False
28,28,Napoleon Dynamite,"$4,034",-14.8%,-34.9%,80,$50,"$44,490,468",216,Fox Searchlight Pictures,False,False
29,29,Without a Paddle,"$3,085",-15.8%,+31.7%,25,$123,"$58,165,905",146,Paramount Pictures,False,False
30,31,Team America: World Police,"$2,616",-9.3%,+14.4%,26,$100,"$32,782,961",90,Paramount Pictures,False,False
31,30,NASCAR: The IMAX Experience,"$2,058",-35.3%,+24.8%,13,$158,"$19,597,773",307,Warner Bros.,False,False
32,32,The Machinist,"$2,038",+11.5%,-21.3%,26,$78,"$1,033,050",83,Paramount Classics,False,False
33,33,A Love Song for Bobby Long,"$1,728",-4.1%,-43.4%,6,$288,"$74,334",15,Lionsgate,False,False
34,34,Alfie,$967,-25.8%,+5.3%,14,$69,"$13,399,007",69,Paramount Pictures,False,False
35,35,Garden State,$933,-3%,-38.3%,17,$54,"$26,773,583",169,Fox Searchlight Pictures,False,False
36,36,Enduring Love,$489,+177.8%,"+1,381.8%",5,$97,"$351,734",76,Paramount Classics,False,False
