TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Harry Potter and the Goblet of Fire,"$1,122,444",-2.8%,-42.4%,3858,$290,"$232,682,657",20,Warner Bros.,False,False
2,2,Walk the Line,"$719,339",-9.6%,-37.3%,3160,$227,"$70,534,542",20,Twentieth Century Fox,False,False
3,3,Æon Flux,"$678,637",-13.8%,-,2608,$260,"$15,013,103",6,Paramount Pictures,False,False
4,4,Pride & Prejudice,"$369,000",-5.1%,-25.5%,1327,$278,"$23,510,000",27,Focus Features,False,True
5,5,Just Friends,"$360,000",-5.3%,-31.9%,2505,$143,"$22,204,000",15,New Line Cinema,False,True
6,6,"Yours, Mine & Ours","$323,308",-3.4%,-22.4%,3210,$100,"$35,398,774",15,Paramount Pictures,False,False
7,7,Rent,"$293,387",-6.6%,-42.3%,2437,$120,"$24,628,610",15,Revolution Studios,False,False
8,8,Chicken Little,"$207,947",-3.8%,-29.5%,3021,$68,"$124,733,624",34,Walt Disney Studios Motion Pictures,False,False
9,9,Derailed,"$189,319",-3.1%,-29.8%,1702,$111,"$33,266,897",27,The Weinstein Company,False,False
10,10,The Ice Harvest,"$157,000",-6%,-32.9%,1555,$100,"$8,162,000",15,Focus Features,False,True
11,11,Jarhead,"$99,180",-5.8%,-38.5%,1246,$79,"$61,426,070",34,Universal Pictures,False,False
12,13,The Polar Express2005 IMAX Release,"$94,191",+8.2%,+46.2%,66,"$1,427","$2,773,900",15,Warner Bros.,False,False
13,12,In the Mix,"$86,878",-11.2%,-37.1%,1608,$54,"$8,905,903",15,Lionsgate,False,False
14,14,"Good Night, and Good Luck.","$84,857",+3.4%,-20%,631,$134,"$21,273,287",62,Warner Independent Pictures (WIP),False,False
15,15,Saw II,"$68,907",-5.5%,-36.2%,926,$74,"$85,960,316",41,Lionsgate,False,False
16,18,Zathura: A Space Adventure,"$64,799",+3.2%,-34.4%,1791,$36,"$27,666,018",27,Sony Pictures Releasing,False,False
17,16,Syriana,"$57,677",-11%,+31.8%,9,"$6,408","$1,444,152",15,Warner Bros.,False,False
18,17,Get Rich or Die Tryin',"$52,773",-18.1%,-53.2%,906,$58,"$30,003,972",29,Paramount Pictures,False,False
19,19,Shopgirl,"$34,848",-6.1%,-26.2%,307,$113,"$9,540,506",48,Walt Disney Studios Motion Pictures,False,False
20,20,First Descent,"$29,050",-0.8%,-,243,$119,"$529,815",6,Universal Pictures,False,False
21,21,Kiss Kiss Bang Bang,"$24,708",-2.9%,-9.1%,154,$160,"$3,862,831",48,Warner Bros.,False,False
22,22,Prime,"$16,510",-7.6%,-42.2%,253,$65,"$22,613,830",41,Universal Pictures,False,False
23,23,The 40-Year-Old Virgin,"$15,680",+6.7%,+21.2%,197,$79,"$109,131,348",111,Universal Pictures,False,False
24,24,Bee Season,"$12,181",-0.2%,-48.5%,192,$63,"$1,063,166",27,Fox Searchlight Pictures,False,False
25,25,Dreamer: Inspired by a True Story,"$11,895",+0.4%,-33%,461,$25,"$32,056,555",48,DreamWorks Distribution,False,False
26,26,Paradise Now,"$10,026",-4.8%,+4.6%,54,$185,"$842,242",41,Warner Independent Pictures (WIP),False,False
27,27,Corpse Bride,"$6,672",-3.1%,-35.9%,296,$22,"$53,225,494",83,Warner Bros.,False,False
28,28,In Her Shoes,"$4,975",-18.9%,-30.5%,128,$38,"$32,720,937",62,Twentieth Century Fox,False,False
29,29,Wallace & Gromit: The Curse of the Were-Rabbit,"$4,908",+0.9%,-42%,225,$21,"$55,325,316",64,DreamWorks Distribution,False,False
30,31,Little Manhattan,"$4,344",+5.6%,-,26,$167,"$347,418",69,Twentieth Century Fox,False,False
31,30,Transamerica,"$4,168",-4.4%,-,2,"$2,084","$59,979",6,The Weinstein Company,False,False
32,32,North Country,"$3,146",-8%,-30.1%,62,$50,"$18,075,889",48,Warner Bros.,False,False
33,33,The Weather Man,"$2,605",+29.5%,-41.1%,40,$65,"$12,419,649",41,Paramount Pictures,False,False
34,34,Elizabethtown,"$1,457",-1.2%,+5.1%,50,$29,"$26,706,593",55,Paramount Pictures,False,False
35,35,Charlie and the Chocolate Factory,$757,+27.2%,-48.3%,55,$13,"$206,458,281",146,Warner Bros.,False,False
36,36,Cinderella Man,$75,-71.8%,-89.8%,4,$18,"$61,649,752",188,Universal Pictures,False,False
