TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,-,Oz the Great and Powerful,"$24,096,622",-,-,3912,"$6,159","$24,096,622",1,Walt Disney Studios Motion Pictures,True,False
2,1,Jack the Giant Slayer,"$2,526,501",+95.8%,-67.2%,3525,$716,"$36,317,870",8,Warner Bros.,False,False
3,-,Dead Man Down,"$1,832,509",-,-,2188,$837,"$1,832,509",1,FilmDistrict,True,False
4,3,Identity Thief,"$1,801,200",+172%,-34%,3002,$600,"$112,012,085",29,Universal Pictures,False,False
5,2,21 & Over,"$1,683,900",+146.5%,-49.7%,2771,$607,"$13,467,875",8,Relativity Media,False,False
6,4,Snitch,"$1,403,815",+171.6%,-33.8%,2340,$599,"$28,158,942",15,Lionsgate,False,False
7,5,Safe Haven,"$1,251,287",+149.9%,-38.3%,2541,$492,"$60,335,384",23,Relativity Media,False,False
8,9,The Last Exorcism 2,"$1,065,954",+301.6%,-67.2%,2700,$394,"$10,028,553",8,CBS Films,False,False
9,6,Silver Linings Playbook,"$1,041,854",+157.5%,-33.6%,1727,$603,"$118,046,196",113,The Weinstein Company,False,False
10,7,Escape from Planet Earth,"$702,254",+94.6%,-45.8%,2549,$275,"$45,327,436",22,The Weinstein Company,False,False
11,8,A Good Day to Die Hard,"$568,993",+62.5%,-52.3%,1725,$329,"$61,815,394",23,Twentieth Century Fox,False,False
12,12,Life of Pi,"$397,221",+127.8%,-29.1%,671,$591,"$118,185,373",108,Twentieth Century Fox,False,False
13,10,Dark Skies,"$391,627",+88.7%,-64.2%,1505,$260,"$14,701,754",15,-,False,False
14,11,Quartet,"$355,194",+76.8%,-23.2%,715,$496,"$12,346,025",57,The Weinstein Company,False,False
15,-,Emperor,"$330,828",-,-,260,"$1,272","$330,828",1,Roadside Attractions,True,False
16,16,Warm Bodies,"$297,269",+114.8%,-60.2%,1052,$282,"$62,856,653",36,Lionsgate,False,False
17,14,Argo,"$276,337",+91.5%,-48.5%,741,$372,"$133,548,895",148,Warner Bros.,False,False
18,13,Side Effects,"$236,013",+61.7%,-49.5%,602,$392,"$28,937,683",29,Open Road Films (II),False,False
19,18,Zero Dark Thirty,"$176,622",+98.7%,-46.7%,522,$338,"$94,131,181",80,-,False,False
20,17,Django Unchained,"$124,195",+27.7%,-54.9%,336,$369,"$160,792,647",74,The Weinstein Company,False,False
21,19,Lincoln,"$115,203",+42.5%,-51.4%,432,$266,"$180,519,134",120,Walt Disney Studios Motion Pictures,False,False
22,23,The Hobbit: An Unexpected Journey,"$96,565",+320.2%,+52.7%,337,$286,"$301,592,562",85,Warner Bros.,False,False
23,22,Les Misérables,"$84,370",+77.5%,-42.9%,286,$295,"$147,913,135",74,Universal Pictures,False,False
24,20,Beautiful Creatures,"$47,585",-28.4%,-81.8%,281,$169,"$18,887,470",23,Warner Bros.,False,False
25,29,Parental Guidance,"$47,503",+220.7%,-11%,219,$216,"$76,166,942",74,Twentieth Century Fox,False,False
26,21,Hansel & Gretel: Witch Hunters,"$46,927",-6.8%,-66.6%,225,$208,"$54,369,844",43,Paramount Pictures,False,False
27,27,Rise of the Guardians,"$45,244",+155.7%,-23.6%,275,$164,"$102,500,168",108,DreamWorks,False,False
28,24,Mama,"$42,785",+112.7%,-58.4%,214,$199,"$71,006,965",50,Universal Pictures,False,False
29,25,Jack Reacher,"$40,323",+115.6%,-28.2%,194,$207,"$79,797,791",78,Paramount Pictures,False,False
30,31,Stoker,"$32,052",+176.4%,-32.8%,17,"$1,885","$246,540",8,Fox Searchlight Pictures,False,False
31,28,The Impossible,"$28,519",+79.7%,-34.5%,114,$250,"$18,416,910",78,Lionsgate,False,False
32,34,Kai po che!,"$24,851",+203.1%,-65.5%,71,$350,"$943,770",15,UTV Motion Pictures,False,False
33,15,Girl Rising,"$20,569",-85.7%,-,34,$604,"$164,346",2,GathrFilms,False,False
34,38,The Lost Medallion: The Adventures of Billy Stone,"$18,244",+241.1%,-58.8%,56,$325,"$185,419",8,-,False,False
35,30,Gangster Squad,"$15,873",+33.8%,-38.1%,90,$176,"$45,815,629",57,Warner Bros.,False,False
36,32,To the Arctic 3D,"$15,421",+45.6%,+7.4%,52,$296,"$11,534,826",323,Warner Bros.,False,False
37,26,"Bless Me, Ultima","$12,984",-28.3%,-70.2%,52,$249,"$1,351,889",15,Arenas Entertainment,False,False
38,35,Hyde Park on Hudson,"$10,274",+43.9%,-25.1%,39,$263,"$6,261,491",92,Focus Features,False,False
39,37,Beasts of the Southern Wild,"$9,472",+73.6%,-45.6%,32,$296,"$12,722,142",255,Fox Searchlight Pictures,False,False
40,41,Born to Be Wild,"$7,645",+132.3%,+34.8%,30,$254,"$22,106,457",701,Warner Bros.,False,False
41,50,Movie 43,"$5,401","+1,214.1%",+167.1%,63,$85,"$8,816,047",43,Relativity Media,False,False
42,42,Parker,"$4,995",+60.5%,-29.3%,34,$146,"$17,458,948",43,FilmDistrict,False,False
43,45,Camp,"$4,078",+172.6%,+65.8%,4,"$1,019","$23,159",15,Freestyle Releasing,False,False
44,39,Bullet to the Head,"$3,109",-27.7%,-70.1%,34,$91,"$9,475,271",36,Warner Bros.,False,False
45,40,Broken City,"$2,977",-18.7%,-66.4%,24,$124,"$19,658,451",50,Twentieth Century Fox,False,False
46,44,Hitchcock,"$2,190",-3.4%,-15.1%,13,$168,"$5,995,708",106,Fox Searchlight Pictures,False,False
47,-,Le Petit Soldat,"$1,880",-,-,1,"$1,880","$1,880",1,Rialto Pictures,True,False
48,49,A Late Quartet,"$1,738",+57.1%,+100.9%,7,$248,"$1,556,434",127,Entertainment One,False,False
49,48,The Sessions,"$1,557",+40.3%,+38.8%,13,$119,"$5,995,027",141,Fox Searchlight Pictures,False,False
50,46,The Sweeney,$191,-84%,-96.9%,1,$191,"$25,763",8,Entertainment One,False,False
51,47,Escape Fire: The Fight to Rescue American Healthcare,$46,-96%,-57.4%,1,$46,"$97,248",155,Roadside Attractions,False,False
