TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Hobbit: An Unexpected Journey,"$9,454,721",+36.6%,-15.9%,4100,"$2,306","$238,001,325",19,Warner Bros.,False,False
2,3,Django Unchained,"$9,227,886",+78.7%,-38.5%,3010,"$3,065","$77,833,497",8,The Weinstein Company,False,False
3,2,Les Misérables,"$7,611,870",+21.8%,-58%,2814,"$2,705","$80,579,110",8,Universal Pictures,False,False
4,4,Parental Guidance,"$4,663,074",+0.3%,-26.2%,3367,"$1,384","$38,656,424",8,Twentieth Century Fox,False,False
5,5,Jack Reacher,"$4,265,051",+25.7%,-19.5%,3352,"$1,272","$51,815,693",12,Paramount Pictures,False,False
6,6,This Is 40,"$3,657,070",+45.1%,-16.3%,2914,"$1,255","$42,609,030",12,Universal Pictures,False,False
7,7,Lincoln,"$2,463,323",+6.1%,+6.2%,1966,"$1,252","$136,652,420",54,Walt Disney Studios Motion Pictures,False,False
8,8,The Guilt Trip,"$2,063,866",+13.8%,-21%,2431,$848,"$24,834,787",14,Paramount Pictures,False,False
9,9,"Monsters, Inc.2012 3D Release","$1,944,351",+35%,+33.5%,2618,$742,"$21,958,331",14,Walt Disney Studios Motion Pictures,False,False
10,11,Rise of the Guardians,"$1,553,968",+29.7%,+31.1%,2055,$756,"$92,891,627",42,DreamWorks,False,False
11,10,Skyfall,"$1,395,850",+3.8%,+2.7%,1637,$852,"$292,300,121",54,-,False,False
12,12,Silver Linings Playbook,"$1,353,598",+19.9%,+20.4%,745,"$1,816","$29,812,584",47,The Weinstein Company,False,False
13,13,Life of Pi,"$1,311,287",+32.5%,+0.3%,1178,"$1,113","$86,951,103",42,Twentieth Century Fox,False,False
14,14,Cirque du Soleil: Worlds Away,"$817,883",+23.2%,-19.3%,840,$973,"$8,908,724",12,Paramount Pictures,False,False
15,15,Wreck-It Ralph,"$616,961",+27.3%,+74.1%,913,$675,"$176,606,980",61,Walt Disney Studios Motion Pictures,False,False
16,16,The Twilight Saga: Breaking Dawn - Part 2,"$604,980",+57.6%,+31.2%,1191,$507,"$287,027,873",47,Lionsgate,False,False
17,17,Argo,"$322,364",+9.3%,+17.2%,345,$934,"$109,043,284",82,Warner Bros.,False,False
18,20,Hotel Transylvania,"$168,822",+51.6%,+152.5%,301,$560,"$145,490,512",96,-,False,False
19,19,Anna Karenina,"$162,680",+36.5%,+13.1%,218,$746,"$10,987,685",47,Focus Features,False,False
20,18,Hyde Park on Hudson,"$160,945",+6%,+24.5%,84,"$1,916","$2,050,842",26,Focus Features,False,False
21,22,Flight,"$133,332",+26.6%,+2.3%,400,$333,"$92,111,883",61,Paramount Pictures,False,False
22,21,Hitchcock,"$125,398",+18.8%,+9.1%,349,$359,"$5,216,605",40,Fox Searchlight Pictures,False,False
23,23,Red Dawn,"$117,064",+57.6%,+36.4%,425,$275,"$43,585,116",42,FilmDistrict,False,False
24,24,Zero Dark Thirty,"$116,339",+57.8%,+3.8%,5,"$23,267","$1,559,071",14,-,False,False
25,25,Here Comes the Boom,"$104,196",+54.2%,+97.1%,252,$413,"$43,703,852",82,-,False,False
26,27,The Impossible,"$69,989",+52.5%,+27.6%,15,"$4,665","$598,792",12,Lionsgate,False,False
27,26,Promised Land,"$67,958",+29.6%,-,25,"$2,718","$294,318",5,Focus Features,False,False
28,28,Taken 2,"$65,399",+68.2%,+50.1%,232,$281,"$139,001,778",89,Twentieth Century Fox,False,False
29,30,Pitch Perfect,"$41,175",+73.1%,+67%,183,$225,"$64,468,543",96,Universal Pictures,False,False
30,29,Playing for Keeps,"$38,623",+27.7%,+48.3%,268,$144,"$12,756,540",26,FilmDistrict,False,False
31,33,The Perks of Being a Wallflower,"$28,065",+72.9%,+103.5%,125,$224,"$17,356,122",103,Lionsgate,False,False
32,36,End of Watch,"$25,384",+110%,+40.6%,162,$156,"$40,792,118",103,Open Road Films (II),False,False
33,34,The Sessions,"$21,647",+48.2%,+12.1%,80,$270,"$5,550,957",75,Fox Searchlight Pictures,False,False
34,32,Not Fade Away,"$19,030",+15.2%,+122.2%,19,"$1,001","$131,354",12,Paramount Vantage,False,False
35,31,To the Arctic 3D,"$16,553",-26.4%,+741.5%,52,$318,"$10,535,178",257,Warner Bros.,False,False
36,35,A Late Quartet,"$14,330",+3.8%,+35.8%,37,$387,"$1,295,295",61,Entertainment One,False,False
37,40,Killing Them Softly,"$13,325",+121.8%,+9.7%,68,$195,"$14,849,955",33,The Weinstein Company,False,False
38,37,Ice Age: Continental Drift,"$13,256",+38.9%,+166.9%,62,$213,"$161,152,855",173,Twentieth Century Fox,False,False
39,39,Looper,"$11,163",+65.9%,+45.8%,84,$132,"$66,486,205",96,TriStar Pictures,False,False
