TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Prisoners,"$4,847,216",-46.1%,-,3260,"$1,486","$20,817,053",3,Warner Bros.,False,False
2,2,Insidious: Chapter 2,"$2,669,014",-58.6%,-59.8%,3155,$845,"$60,157,078",10,FilmDistrict,False,False
3,5,Instructions Not Included,"$1,917,179",-9%,-8%,978,"$1,960","$33,958,413",24,Lionsgate,False,False
4,3,The Family,"$1,674,944",-47.9%,-49.1%,3091,$541,"$25,641,244",10,Relativity Media,False,False
5,6,Battle of the Year,"$1,094,668",-47.5%,-,2008,$545,"$4,603,177",3,Screen Gems,False,False
6,10,The Wizard of Oz2013 3D/IMAX Release,"$1,059,737",-17.2%,-,318,"$3,332","$3,093,998",3,Warner Bros.,False,False
7,4,We're the Millers,"$1,005,951",-54.4%,-21.3%,3003,$334,"$138,064,568",47,Warner Bros.,False,False
8,7,Lee Daniels' The Butler,"$1,002,141",-50.5%,-29.3%,2931,$341,"$106,341,237",38,The Weinstein Company,False,False
9,8,Riddick,"$997,260",-39.4%,-47.6%,3022,$330,"$37,164,910",17,Universal Pictures,False,False
10,9,Planes,"$787,861",-42.7%,-19.8%,2446,$322,"$86,392,029",45,Walt Disney Studios Motion Pictures,False,False
11,11,Percy Jackson: Sea of Monsters,"$476,615",-46.9%,-12.6%,1473,$323,"$64,248,082",47,Twentieth Century Fox,False,False
12,13,Despicable Me 2,"$391,560",-42.6%,-1.5%,1004,$390,"$360,730,820",82,Universal Pictures,False,False
13,12,Elysium,"$371,070",-46.2%,-33.7%,1392,$266,"$90,790,030",45,TriStar Pictures,False,False
14,14,One Direction: This Is Us,"$291,343",-45.3%,-52%,1706,$170,"$28,450,526",24,TriStar Pictures,False,False
15,18,The Smurfs 2,"$170,069",-38.3%,-19.9%,596,$285,"$69,583,692",54,-,False,False
16,15,The World's End,"$168,079",-50.2%,-47.7%,832,$202,"$25,223,642",31,Focus Features,False,False
17,16,The Mortal Instruments: City of Bones,"$164,233",-46.6%,-44.9%,1047,$156,"$30,654,901",33,Screen Gems,False,False
18,17,2 Guns,"$154,160",-49.4%,-30.7%,752,$205,"$74,468,145",52,Universal Pictures,False,False
19,19,Thanks for Sharing,"$129,243",-45.8%,-,269,$480,"$536,591",3,Roadside Attractions,False,False
20,20,The Wolverine,"$115,556",-46.3%,-15.9%,462,$250,"$130,884,916",59,Twentieth Century Fox,False,False
