TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Despicable Me 2,"$12,070,940",+14.8%,-,3997,"$3,020","$165,658,010",7,Universal Pictures,False,False
2,3,The Heat,"$3,472,735",+19.5%,-35.5%,3184,"$1,090","$92,638,507",12,Twentieth Century Fox,False,False
3,2,The Lone Ranger,"$3,331,180",+10.2%,-,3904,$853,"$55,067,985",7,Walt Disney Studios Motion Pictures,False,False
4,4,Monsters University,"$3,175,758",+24%,-58.1%,3739,$849,"$221,990,710",19,Walt Disney Studios Motion Pictures,False,False
5,5,World War Z,"$2,524,267",+12.1%,-38.5%,3316,$761,"$163,765,088",19,Paramount Pictures,False,False
6,6,White House Down,"$1,903,469",+20.5%,-34.9%,3222,$590,"$53,968,829",12,-,False,False
7,7,Man of Steel,"$1,468,477",+15.3%,-47.3%,2905,$505,"$273,930,420",26,Warner Bros.,False,False
8,8,Kevin Hart: Let Me Explain,"$1,082,024",-5.3%,-,876,"$1,235","$19,615,373",7,Lionsgate,False,False
9,9,This Is the End,"$933,049",+12.4%,-24.5%,2104,$443,"$87,437,228",28,-,False,False
10,10,Now You See Me,"$445,027",+22.6%,-40.1%,1606,$277,"$111,306,518",40,Lionsgate,False,False
11,11,Star Trek Into Darkness,"$169,740",+16%,-35.5%,565,$300,"$223,381,060",55,Paramount Pictures,False,False
12,12,Fast & Furious 6,"$135,740",+15.8%,-51.3%,617,$220,"$235,741,645",47,Universal Pictures,False,False
13,13,Epic,"$99,765",+33%,-37.6%,428,$233,"$104,217,460",47,Twentieth Century Fox,False,False
14,16,The Croods,"$69,945",+34%,-33.3%,269,$260,"$185,247,328",110,Twentieth Century Fox,False,False
15,14,The Internship,"$69,311",+14.5%,-60%,379,$182,"$42,892,385",33,Twentieth Century Fox,False,False
16,15,After Earth,"$65,054",+20%,+23.1%,270,$240,"$59,006,270",40,-,False,False
17,20,Iron Man 3,"$57,025",+27.1%,-55.9%,294,$193,"$406,512,887",68,Walt Disney Studios Motion Pictures,False,False
18,17,The Hangover Part III,"$53,286",+12%,+57.9%,338,$157,"$111,355,106",48,Warner Bros.,False,False
19,18,Much Ado About Nothing,"$53,133",+12.1%,-31.1%,170,$312,"$3,154,678",33,Roadside Attractions,False,False
20,21,The Bling Ring,"$50,658",+13.5%,-62.5%,159,$318,"$5,214,813",26,A24,False,False
21,19,"The Way, Way Back","$49,054",+5.9%,-,19,"$2,581","$648,150",5,Fox Searchlight Pictures,False,False
22,22,The Great Gatsby,"$39,509",+17.9%,-36.9%,185,$213,"$142,980,917",61,Warner Bros.,False,False
23,23,The Purge,"$33,280",+8.4%,-74.2%,256,$130,"$63,616,940",33,Universal Pictures,False,False
24,24,Unfinished Song,"$25,791",+15.4%,+113.3%,70,$368,"$487,094",19,The Weinstein Company,False,False
25,27,Mud,"$19,919",+30.1%,-28.3%,111,$179,"$20,896,882",75,Roadside Attractions,False,False
26,25,Pain & Gain,"$19,018",+13.6%,"+1,074.7%",170,$111,"$49,555,125",75,Paramount Pictures,False,False
27,26,The East,"$18,155",+17.4%,-45.2%,102,$177,"$1,998,924",40,Fox Searchlight Pictures,False,False
28,29,42,"$14,478",+21%,-56.6%,182,$79,"$94,837,577",89,Warner Bros.,False,False
29,28,The Kings of Summer,"$13,051",+9.1%,-8.6%,51,$255,"$1,109,287",40,CBS Films,False,False
30,30,Olympus Has Fallen,"$7,425",+6.2%,-55.4%,110,$67,"$98,909,832",110,FilmDistrict,False,False
31,33,Kon-Tiki,"$4,928",+42.8%,+6.7%,24,$205,"$1,414,671",75,The Weinstein Company,False,False
32,32,Stories We Tell,"$4,905",+37.5%,+24.8%,27,$181,"$1,448,775",61,Roadside Attractions,False,False
33,31,G.I. Joe: Retaliation,"$4,588",+4.2%,-62.3%,63,$72,"$122,485,271",104,Paramount Pictures,False,False
34,34,Girl Rising,"$3,420",+26.7%,-,12,$285,"$1,443,347",125,GathrFilms,False,False
35,35,Scary Movie 5,"$2,403",+4.7%,-79.2%,43,$55,"$31,873,012",89,-,False,False
36,37,Escape from Planet Earth,"$2,367",+45.1%,-70.6%,62,$38,"$56,889,483",145,The Weinstein Company,False,False
37,38,Copperhead,"$1,755",+34.4%,-81.4%,15,$117,"$112,535",12,Film Collective,False,False
38,36,The Sapphires,"$1,152",-37.3%,-67.7%,15,$76,"$2,425,565",110,The Weinstein Company,False,False
39,41,Scatter My Ashes at Bergdorf's,$461,+184.6%,+57.9%,2,$230,"$482,397",68,Entertainment One,False,False
40,40,Redemption,$412,-20.5%,-84.6%,4,$103,"$35,886",12,Roadside Attractions,False,False
41,39,Lost and Found in Armenia,$272,-60.8%,-53.6%,2,$136,"$121,445",33,High Top Releasing,False,False
42,43,Not Today,$100,+284.6%,-90.5%,2,$50,"$313,067",89,Freestyle Releasing,False,False
43,42,Tiger Eyes,$48,-61.9%,-74.7%,1,$48,"$27,160",33,Freestyle Releasing,False,False
