TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Man of Steel,"$12,585,005",-65.3%,-,4207,"$2,991","$141,266,491",4,Warner Bros.,False,False
2,2,This Is the End,"$3,418,182",-44.8%,-,3055,"$1,118","$36,445,479",6,-,False,False
3,3,Now You See Me,"$1,489,555",-58.6%,-38.4%,3082,$483,"$82,195,471",18,Lionsgate,False,False
4,6,The Purge,"$1,180,105",-46.8%,-64.3%,2591,$455,"$53,142,950",11,Universal Pictures,False,False
5,4,Fast & Furious 6,"$1,080,770",-65%,-49.7%,3375,$320,"$220,804,725",25,Universal Pictures,False,False
6,8,The Internship,"$975,680",-52.5%,-52%,3399,$287,"$32,075,592",11,Twentieth Century Fox,False,False
7,7,Epic,"$818,187",-61.7%,-42.8%,3151,$259,"$96,531,715",25,Twentieth Century Fox,False,False
8,5,Star Trek Into Darkness,"$645,825",-75.4%,-51.6%,2331,$277,"$211,732,773",33,Paramount Pictures,False,False
9,9,After Earth,"$512,314",-63.9%,-58.8%,2432,$210,"$55,028,371",18,-,False,False
10,11,The Hangover Part III,"$339,209",-53.5%,-62.8%,1901,$178,"$108,371,910",26,Warner Bros.,False,False
11,10,Iron Man 3,"$326,102",-71.7%,-51.3%,1649,$197,"$399,985,196",46,Walt Disney Studios Motion Pictures,False,False
12,12,The Great Gatsby,"$251,248",-47.3%,-58.3%,1175,$213,"$140,229,122",39,Warner Bros.,False,False
13,13,The Croods,"$86,817",-54.5%,-19.5%,368,$235,"$182,738,267",88,Twentieth Century Fox,False,False
14,14,Mud,"$66,245",-62.2%,-50%,405,$163,"$19,684,692",53,Roadside Attractions,False,False
15,15,42,"$63,041",-61.4%,+30.4%,444,$141,"$93,764,530",67,Warner Bros.,False,False
16,17,The Bling Ring,"$37,016",-44.3%,-,5,"$7,403","$251,411",4,A24,False,False
17,16,The East,"$32,773",-60.8%,+31.6%,115,$284,"$742,033",18,Fox Searchlight Pictures,False,False
18,36,Quartet,"$26,229",+762.8%,+479.3%,25,"$1,049","$18,362,385",158,The Weinstein Company,False,False
19,18,Oblivion,"$25,905",-56.3%,-17.6%,258,$100,"$88,803,795",60,Universal Pictures,False,False
20,20,Much Ado About Nothing,"$21,065",-58%,+39.8%,23,$915,"$409,825",11,Roadside Attractions,False,False
21,19,The Kings of Summer,"$19,251",-62.7%,-33.6%,63,$305,"$566,045",18,CBS Films,False,False
22,21,Olympus Has Fallen,"$18,850",-60.3%,-32.8%,201,$93,"$98,407,356",88,FilmDistrict,False,False
23,24,Scary Movie 5,"$16,185",-35.7%,+677.8%,141,$114,"$31,545,710",67,-,False,False
24,22,G.I. Joe: Retaliation,"$15,778",-58.6%,-37%,170,$92,"$122,124,689",82,Paramount Pictures,False,False
25,26,The Big Wedding,"$13,257",-44.7%,+168.2%,165,$80,"$21,490,538",53,Lionsgate,False,False
26,23,Kon-Tiki,"$10,440",-62.2%,-27.4%,70,$149,"$1,222,676",53,The Weinstein Company,False,False
27,27,Escape from Planet Earth,"$10,299",-50.8%,-44.4%,151,$68,"$56,700,966",123,The Weinstein Company,False,False
28,25,Stories We Tell,"$9,780",-60.1%,-41%,63,$155,"$1,253,936",39,Roadside Attractions,False,False
29,37,Born to Be Wild,"$7,104",+135.9%,+64.3%,30,$236,"$22,807,184",802,Warner Bros.,False,False
30,30,The Place Beyond the Pines,"$5,532",-42.4%,-48.9%,76,$72,"$21,335,716",81,Focus Features,False,False
31,29,To the Arctic 3D,"$4,955",-49.2%,+4.4%,52,$95,"$12,811,202",424,Warner Bros.,False,False
32,28,Pain & Gain,"$4,346",-58.6%,-59.2%,70,$62,"$49,294,916",53,Paramount Pictures,False,False
33,34,Lost and Found in Armenia,"$4,150",+14.6%,-44.5%,2,"$2,075","$86,860",11,High Top Releasing,False,False
34,31,The Sapphires,"$2,494",-60.9%,-60.2%,39,$63,"$2,328,239",88,The Weinstein Company,False,False
35,33,Scatter My Ashes at Bergdorf's,"$2,283",-47%,-51.6%,14,$163,"$456,047",46,Entertainment One,False,False
36,32,Life of Pi,"$2,104",-58.2%,+1.2%,25,$84,"$124,955,950",209,Twentieth Century Fox,False,False
37,35,We Steal Secrets,"$1,788",-42.6%,-64.5%,11,$162,"$160,720",25,Focus World,False,False
38,41,Wish You Were Here2013 Re-release,$459,-66.5%,-83.6%,6,$76,"$41,411",11,Entertainment One,False,False
39,40,Not Today,$428,-73.9%,-61.2%,7,$61,"$292,255",67,Freestyle Releasing,False,False
40,39,Tiger Eyes,$408,-83.3%,-70.7%,6,$68,"$22,125",11,Freestyle Releasing,False,False
41,38,From Up on Poppy Hill,$381,-87%,-33.7%,9,$42,"$1,001,262",95,GKIDS,False,False
42,42,The Stroller Strategy,$310,-45.1%,-,1,$310,"$2,109",4,Rialto Pictures,False,False
43,43,Camp,$217,-50.7%,-,2,$108,"$323,846",116,Freestyle Releasing,False,False
