TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,2,The Croods,"$5,005,449",-20.8%,+19.1%,4065,"$1,231","$93,893,394",11,Twentieth Century Fox,False,False
2,1,G.I. Joe: Retaliation,"$4,547,019",-53%,-,3719,"$1,222","$55,555,708",5,Paramount Pictures,False,False
3,3,Temptation: Confessions of a Marriage Counselor,"$2,213,795",-48.5%,-,2047,"$1,081","$23,855,474",4,Lionsgate,False,False
4,5,Oz the Great and Powerful,"$1,854,673",-36.8%,-17.6%,3324,$557,"$200,229,389",25,Walt Disney Studios Motion Pictures,False,False
5,4,Olympus Has Fallen,"$1,681,213",-54.2%,-39.2%,3106,$541,"$56,571,298",11,FilmDistrict,False,False
6,6,The Host,"$1,201,011",-32.4%,-,3202,$375,"$11,801,123",4,Open Road Films (II),False,False
7,7,The Call,"$653,968",-48.5%,-20.9%,2439,$268,"$40,259,859",18,TriStar Pictures,False,False
8,9,Spring Breakers,"$394,814",-42.3%,-27%,1379,$286,"$10,469,247",18,A24,False,False
9,8,Admission,"$385,515",-49.7%,-24.4%,2161,$178,"$12,129,656",11,Focus Features,False,False
10,10,The Incredible Burt Wonderstone,"$203,049",-40.8%,-56.7%,1575,$128,"$20,832,695",18,Warner Bros.,False,False
11,11,Jack the Giant Slayer,"$174,248",-34.4%,-48.4%,1080,$161,"$61,573,632",32,Warner Bros.,False,False
12,12,Identity Thief,"$140,660",-46.9%,-45.9%,1082,$130,"$130,056,765",53,Universal Pictures,False,False
13,13,Silver Linings Playbook,"$104,353",-53.5%,-29.6%,752,$138,"$128,816,916",137,The Weinstein Company,False,False
14,20,Escape from Planet Earth,"$76,798",+26.2%,-2.6%,977,$78,"$54,003,894",46,The Weinstein Company,False,False
15,14,Life of Pi,"$68,275",-41.3%,-14.6%,340,$200,"$123,389,400",132,Twentieth Century Fox,False,False
16,17,Safe Haven,"$64,962",-21%,-43.3%,550,$118,"$69,876,398",47,Relativity Media,False,False
17,15,Snitch,"$54,094",-49.9%,-69.5%,746,$72,"$41,407,953",39,Lionsgate,False,False
18,16,Quartet,"$50,515",-52.4%,-22.4%,302,$167,"$16,650,179",81,The Weinstein Company,False,False
19,19,21 & Over,"$49,242",-34.4%,-61%,344,$143,"$25,001,331",32,Relativity Media,False,False
20,18,The Place Beyond the Pines,"$30,865",-61.2%,-,4,"$7,716","$310,322",4,Focus Features,False,False
21,22,Django Unchained,"$26,650",-39%,-20.4%,233,$114,"$162,341,333",98,The Weinstein Company,False,False
22,23,Stoker,"$21,532",-50.7%,-46.2%,194,$110,"$1,495,354",32,Fox Searchlight Pictures,False,False
23,26,A Good Day to Die Hard,"$21,484",-43.1%,-35.2%,209,$102,"$66,572,553",47,Twentieth Century Fox,False,False
24,24,Hansel & Gretel: Witch Hunters,"$20,749",-50%,-17.6%,202,$102,"$55,241,237",67,Paramount Pictures,False,False
25,27,Argo,"$19,555",-46.7%,+37.2%,260,$75,"$135,749,690",172,Warner Bros.,False,False
26,25,Emperor,"$19,421",-48.9%,-41.4%,141,$137,"$2,909,726",25,Roadside Attractions,False,False
27,30,Warm Bodies,"$18,950",-24.4%,-31.2%,162,$116,"$65,265,547",60,Lionsgate,False,False
28,34,To the Arctic 3D,"$17,544",+8.1%,+66.4%,52,$337,"$11,934,619",347,Warner Bros.,False,False
29,36,Rise of the Guardians,"$16,049",+7.3%,+36.4%,134,$119,"$103,311,886",132,DreamWorks,False,False
30,29,From Up on Poppy Hill,"$15,992",-50.8%,+126.1%,24,$666,"$299,443",18,GKIDS,False,False
31,35,Parental Guidance,"$15,896",-0.6%,+11.6%,140,$113,"$76,914,384",98,Twentieth Century Fox,False,False
32,21,Himmatwala,"$13,238",-76.1%,-,99,$133,"$211,008",4,UTV Motion Pictures,False,False
33,28,Side Effects,"$13,086",-62%,-54%,102,$128,"$31,247,661",53,Open Road Films (II),False,False
34,33,The Hobbit: An Unexpected Journey,"$11,453",-29.8%,-42.1%,145,$78,"$302,860,946",109,Warner Bros.,False,False
35,32,Mama,"$11,070",-35.7%,+6.4%,123,$90,"$71,599,290",74,Universal Pictures,False,False
36,38,Les Misérables,"$9,265",-32%,-4.2%,109,$85,"$148,784,725",98,Universal Pictures,False,False
37,39,The Last Exorcism 2,"$7,917",-41.4%,-69%,102,$77,"$15,160,795",32,CBS Films,False,False
38,44,Born to Be Wild,"$7,522",-16.5%,+7.7%,30,$250,"$22,369,068",725,Warner Bros.,False,False
39,41,The Impossible,"$7,375",-34.1%,-13.1%,86,$85,"$18,826,337",102,Lionsgate,False,False
40,42,Dark Skies,"$7,321",-26.2%,-53.8%,101,$72,"$17,138,069",39,-,False,False
41,31,The Sapphires,"$6,673",-67.5%,+72%,12,$556,"$132,891",11,The Weinstein Company,False,False
42,43,Beautiful Creatures,"$6,660",-28.8%,-47.2%,115,$57,"$19,405,005",47,Warner Bros.,False,False
43,37,Starbuck,"$3,945",-71.7%,+160.2%,17,$232,"$76,259",11,-,False,False
44,45,Dead Man Down,"$3,559",-48.1%,-89.9%,75,$47,"$10,768,172",25,FilmDistrict,False,False
