TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Enchanted,"$14,350,602",+115.7%,-,3730,"$3,847","$28,970,566",3,Walt Disney Studios Motion Pictures,False,False
2,2,This Christmas,"$7,419,693",+78.1%,-,1858,"$3,993","$15,803,002",3,Screen Gems,False,False
3,3,Beowulf,"$6,502,242",+81.5%,-35%,3218,"$2,020","$46,597,397",8,Paramount Pictures,False,False
4,4,Hitman,"$5,245,604",+50%,-,2458,"$2,134","$13,158,983",3,Twentieth Century Fox,False,False
5,9,Bee Movie,"$4,788,998",+166%,+42.3%,3507,"$1,365","$104,836,306",22,DreamWorks,False,False
6,5,Fred Claus,"$4,324,915",+75.2%,+34%,3603,"$1,200","$46,619,350",15,Warner Bros.,False,False
7,6,August Rush,"$3,774,223",+92.7%,-,2310,"$1,633","$7,595,923",3,Warner Bros.,False,False
8,8,American Gangster,"$3,596,715",+86.6%,-7.1%,2799,"$1,285","$110,133,080",22,Universal Pictures,False,False
9,7,The Mist,"$3,477,985",+79.3%,-,2423,"$1,435","$7,407,812",3,-,False,False
10,11,Mr. Magorium's Wonder Emporium,"$3,288,397",+140.6%,+26.3%,3168,"$1,038","$17,531,801",8,Twentieth Century Fox,False,False
11,10,No Country for Old Men,"$3,100,000",+104.5%,+248.3%,860,"$3,604","$11,637,000",15,Miramax,False,True
12,12,Dan in Real Life,"$1,272,461",+78%,-10.1%,1502,$847,"$40,432,812",29,Walt Disney Studios Motion Pictures,False,False
13,13,Lions for Lambs,"$447,049",+63.5%,-48.2%,1527,$292,"$13,079,496",15,United Artists,False,False
14,17,Before the Devil Knows You're Dead,"$346,000",+246%,+88%,260,"$1,330","$2,855,000",29,THINKFilm,False,True
15,14,Love in the Time of Cholera,"$337,000",+129.3%,-46.4%,852,$395,"$2,875,000",8,New Line Cinema,False,True
16,20,Bella,"$278,076",+220.1%,-0.9%,354,$785,"$5,731,574",29,Roadside Attractions,False,False
17,15,I'm Not There,"$274,129",+138.9%,-,130,"$2,108","$517,911",3,The Weinstein Company,False,False
18,16,Into the Wild,"$267,464",+164.1%,+11.3%,511,$523,"$14,561,066",64,Paramount Vantage,False,False
19,19,Michael Clayton,"$203,179",+129.3%,-27%,695,$292,"$37,710,032",50,Warner Bros.,False,False
20,21,Gone Baby Gone,"$169,000",+152.2%,-25.2%,251,$673,"$18,856,000",36,Miramax,False,True
21,18,Saw IV,"$167,761",+69.7%,-76.6%,531,$315,"$62,592,354",29,Lionsgate,False,False
22,22,The Darjeeling Limited,"$140,699",+115%,-7.9%,169,$832,"$10,627,403",56,Fox Searchlight Pictures,False,False
23,24,The Game Plan,"$140,658",+153.8%,-55.5%,425,$330,"$87,933,772",57,Walt Disney Studios Motion Pictures,False,False
24,25,Lars and the Real Girl,"$135,603",+145.9%,-5.1%,163,$831,"$4,491,156",43,Metro-Goldwyn-Mayer (MGM),False,False
25,27,Margot at the Wedding,"$133,991",+194.2%,+489.1%,35,"$3,828","$322,506",8,Paramount Vantage,False,False
26,26,Why Did I Get Married?,"$124,101",+150.4%,-43.3%,221,$561,"$54,719,449",43,Lionsgate,False,False
27,23,Across the Universe,"$115,770",+96.6%,-32.7%,214,$540,"$23,714,026",71,Revolution Studios,False,False
28,28,30 Days of Night,"$61,754",+71.5%,-78.2%,216,$285,"$39,466,325",36,Sony Pictures Releasing,False,False
29,35,The Polar Express2007 IMAX Release,"$58,168",+590.5%,"+1,889.3%",15,"$3,877","$246,215",50,Warner Bros.,False,False
30,30,The Bourne Ultimatum,"$55,185",+165.4%,+16.2%,184,$299,"$227,355,210",113,Universal Pictures,False,False
31,29,"Lust, Caution","$32,531",+20.8%,-20.2%,49,$663,"$4,146,209",57,Focus Features,False,False
32,33,The Heartbreak Kid,"$27,813",+144.4%,+89.8%,189,$147,"$36,650,248",50,DreamWorks,False,False
33,36,Deep Sea,"$27,638",+289%,+123.5%,15,"$1,842","$33,348,684",631,Warner Bros.,False,False
34,34,Elizabeth: The Golden Age,"$23,870",+169.6%,-37.2%,77,$310,"$16,218,660",43,Universal Pictures,False,False
