TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Brave One,"$965,414",-5.6%,-,2755,$350,"$17,689,910",7,Warner Bros.,False,False
2,2,3:10 to Yuma,"$788,175",+0.6%,-36.5%,2667,$295,"$31,561,254",14,Lionsgate,False,False
3,3,Mr. Woodcock,"$470,000",+2.2%,-,2231,$210,"$10,724,688",7,New Line Cinema,False,True
4,4,Superbad,"$454,087",+2.3%,-37.5%,2910,$156,"$113,070,824",35,Sony Pictures Releasing,False,False
5,5,Halloween,"$313,570",+3.3%,-47.6%,3051,$102,"$52,422,767",21,-,False,False
6,6,The Bourne Ultimatum,"$312,225",+4.1%,-30.8%,2611,$119,"$217,367,170",49,Universal Pictures,False,False
7,7,Shoot 'Em Up,"$240,000",-1.2%,-48.1%,2108,$113,"$11,361,142",14,New Line Cinema,False,True
8,8,Dragon Wars: D-War,"$228,000",-0.4%,-,2277,$100,"$6,061,249",7,Freestyle Releasing,False,True
9,9,Rush Hour 3,"$189,000",+5.6%,-41.1%,2208,$85,"$133,889,025",42,New Line Cinema,False,True
10,10,Balls of Fury,"$179,597",+4.1%,-52.5%,2758,$65,"$29,567,906",23,Rogue Pictures,False,False
11,11,The Nanny Diaries,"$137,034",+4.1%,-48.5%,1971,$69,"$24,440,032",28,-,False,False
12,12,Mr. Bean's Holiday,"$132,750",+16%,-46.7%,1770,$75,"$29,014,580",28,Universal Pictures,False,False
13,13,Stardust,"$100,561",+5.3%,-37.6%,1078,$93,"$36,799,566",42,Paramount Pictures,False,False
14,14,Hairspray,"$84,000",+6.3%,-44.4%,1155,$72,"$116,732,382",63,New Line Cinema,False,True
15,15,Across the Universe,"$76,290",+12.7%,-,23,"$3,316","$945,900",7,Revolution Studios,False,False
16,16,War,"$63,867",+2.9%,-58.1%,802,$79,"$22,187,827",28,Lionsgate,False,False
17,17,Eastern Promises,"$62,068",+0.8%,-,15,"$4,137","$801,960",7,Focus Features,False,False
18,18,Death at a Funeral,"$55,155",+1.5%,-26%,324,$170,"$6,781,590",35,Metro-Goldwyn-Mayer (MGM),False,False
19,19,Harry Potter and the Order of the Phoenix,"$52,294",+10%,-42.7%,589,$88,"$289,527,287",72,Warner Bros.,False,False
20,20,Death Sentence,"$41,989",+3.3%,-75.5%,754,$55,"$9,275,286",21,Twentieth Century Fox,False,False
21,21,I Now Pronounce You Chuck & Larry,"$40,005",+1.1%,-31.1%,613,$65,"$118,652,235",63,Universal Pictures,False,False
22,22,The Simpsons Movie,"$34,060",-0.1%,-61.5%,799,$42,"$181,375,422",56,Twentieth Century Fox,False,False
23,23,Transformers,"$33,265",+3.4%,-27.2%,467,$71,"$312,151,771",80,DreamWorks,False,False
24,24,No Reservations,"$30,315",+10.1%,-39%,465,$65,"$42,153,671",56,Warner Bros.,False,False
25,25,Ladrón que roba a ladrón,"$23,561",-4%,-47.7%,241,$97,"$3,645,988",21,Lionsgate,False,False
26,26,Once,"$20,983",-3.6%,-15.1%,137,$153,"$8,785,128",128,Fox Searchlight Pictures,False,False
27,32,Sicko,"$14,831",+37.8%,+20.8%,96,$154,"$24,377,786",91,Lionsgate,False,False
28,27,In the Valley of Elah,"$13,184",+7.3%,-,9,"$1,464","$182,161",7,Warner Independent Pictures (WIP),False,False
29,30,Knocked Up,"$12,735",+8.8%,-21%,196,$64,"$148,645,145",112,Universal Pictures,False,False
30,29,Live Free or Die Hard,"$12,309",+1.7%,-33.6%,231,$53,"$134,168,034",86,Twentieth Century Fox,False,False
31,28,Silk,"$11,945",-2.4%,-,122,$97,"$176,791",7,Picturehouse,False,False
32,31,Deep Sea,"$10,851",-5.7%,-10.6%,25,$434,"$32,449,836",567,Warner Bros.,False,False
33,35,La Vie En Rose,"$10,668",+13.6%,-17.6%,101,$105,"$9,897,791",105,Picturehouse,False,False
34,34,Evan Almighty,"$9,610",+1.1%,-18.6%,385,$24,"$100,077,115",91,Universal Pictures,False,False
35,36,The Brothers Solomon,"$9,386",+3.5%,-81.6%,700,$13,"$854,847",14,Screen Gems,False,False
36,37,The King of Kong: A Fistful of Quarters,"$8,910",+21%,-3.4%,58,$153,"$549,945",35,Picturehouse,False,False
37,38,The 11th Hour,"$8,891",+23.9%,-20.5%,96,$92,"$671,154",35,Warner Independent Pictures (WIP),False,False
38,33,The Hunting Party,"$8,609",-14.5%,+73.8%,40,$215,"$192,814",14,-,False,False
39,39,License to Wed,"$7,458",+7.8%,-31.9%,211,$35,"$43,691,618",80,Warner Bros.,False,False
40,41,The Invasion,"$6,738",+3.6%,-67.7%,202,$33,"$14,857,904",35,Warner Bros.,False,False
41,42,1408,"$5,926",-4.7%,-34%,144,$41,"$71,861,043",91,-,False,False
42,40,Waitress,"$5,228",-21.2%,+25.9%,47,$111,"$18,977,643",142,Fox Searchlight Pictures,False,False
43,43,Illegal Tender,"$4,820",-8.7%,-68.2%,88,$54,"$3,075,065",28,Universal Pictures,False,False
44,44,Fantastic 4: Rise of the Silver Surfer,"$3,655",+28.1%,-14.8%,101,$36,"$131,779,552",98,Twentieth Century Fox,False,False
45,45,Rocket Science,"$3,337",+18.9%,-37.2%,43,$77,"$664,986",42,Picturehouse,False,False
46,47,Ocean's Thirteen,"$2,755",+5%,-40.2%,77,$35,"$117,154,724",105,Warner Bros.,False,False
47,46,Who's Your Caddy?,"$2,706",-2.5%,+597.4%,94,$28,"$5,646,323",56,-,False,False
48,48,Bratz,"$2,701",+12.4%,-47.8%,89,$30,"$9,709,241",49,Lionsgate,False,False
49,49,El cantante,"$2,462",+16.9%,-56%,52,$47,"$7,546,063",49,Picturehouse,False,False
50,52,Sunshine,"$2,333",+30.6%,-37.6%,27,$86,"$3,643,737",63,Fox Searchlight Pictures,False,False
51,51,Rescue Dawn,"$1,848",<0.1%,-29.6%,36,$51,"$5,455,061",79,Metro-Goldwyn-Mayer (MGM),False,False
52,50,The Last Legion,"$1,677",-16.2%,-57.7%,36,$46,"$5,874,352",35,The Weinstein Company,False,False
53,55,December Boys,"$1,671",+50.1%,-,4,$417,"$20,980",7,Warner Independent Pictures (WIP),False,False
54,54,Arctic Tale,"$1,246",+0.5%,-54.2%,52,$23,"$799,244",58,Paramount Vantage,False,False
55,53,Hot Rod,$928,-28.8%,-41.2%,80,$11,"$13,862,994",49,Paramount Pictures,False,False
56,56,Resurrecting the Champ,$728,-29%,-80.5%,31,$23,"$3,167,202",28,Yari Film Group Releasing,False,False
57,57,Dedication,$164,-18%,-77.3%,2,$82,"$72,879",28,The Weinstein Company,False,False
