TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Enchanted,"$7,185,621",+48.6%,-44.5%,3730,"$1,926","$65,617,517",11,Walt Disney Studios Motion Pictures,False,False
2,3,This Christmas,"$3,786,762",+57.4%,-48.2%,1858,"$2,038","$34,684,141",11,Screen Gems,False,False
3,2,Beowulf,"$3,489,719",+40.9%,-45.1%,3249,"$1,074","$66,698,450",16,Paramount Pictures,False,False
4,7,Fred Claus,"$2,444,121",+52.4%,-41.2%,3420,$714,"$58,330,319",23,Warner Bros.,False,False
5,5,Hitman,"$2,429,294",+24.9%,-50.7%,2468,$984,"$28,779,059",11,Twentieth Century Fox,False,False
6,4,Awake,"$2,265,538",+1.6%,-,2002,"$1,131","$4,496,425",2,-,False,False
7,11,Bee Movie,"$2,084,885",+85.5%,-54%,3150,$661,"$116,380,644",30,DreamWorks,False,False
8,6,August Rush,"$2,077,309",+17.6%,-43.9%,2310,$899,"$19,048,410",11,Warner Bros.,False,False
9,9,The Mist,"$2,062,038",+51.7%,-40.9%,2423,$851,"$18,431,435",11,-,False,False
10,10,American Gangster,"$1,889,300",+41.5%,-47.9%,2699,$700,"$120,678,540",30,Universal Pictures,False,False
11,8,No Country for Old Men,"$1,779,000",+26.3%,-39.9%,995,"$1,787","$21,717,000",23,Miramax,False,True
12,12,Mr. Magorium's Wonder Emporium,"$1,489,251",+76.2%,-50.3%,2860,$520,"$25,406,167",16,Twentieth Century Fox,False,False
13,13,Dan in Real Life,"$728,104",+21.9%,-40.3%,1505,$483,"$44,042,623",37,Walt Disney Studios Motion Pictures,False,False
14,14,Before the Devil Knows You're Dead,"$319,000",+23.2%,-13.6%,302,"$1,056","$4,265,000",37,THINKFilm,False,True
15,15,I'm Not There,"$214,397",+46.9%,-24.5%,138,"$1,553","$1,567,051",11,The Weinstein Company,False,False
16,17,Into the Wild,"$186,916",+35.2%,-32.3%,362,$516,"$15,528,624",72,Paramount Vantage,False,False
17,19,Gone Baby Gone,"$181,000",+58.8%,+3.4%,404,$448,"$19,507,000",44,Miramax,False,True
18,20,Love in the Time of Cholera,"$173,000",+61.7%,-53.7%,370,$467,"$3,785,000",16,New Line Cinema,False,True
19,18,Lions for Lambs,"$170,382",+35.6%,-63.1%,825,$206,"$14,405,136",23,United Artists,False,False
20,16,Bella,"$168,897",+19.5%,-38.8%,435,$388,"$6,678,525",37,Roadside Attractions,False,False
21,21,Michael Clayton,"$137,035",+56%,-39%,251,$545,"$38,378,442",58,Warner Bros.,False,False
22,22,Lars and the Real Girl,"$103,096",+33.8%,-28.1%,178,$579,"$4,998,318",51,Metro-Goldwyn-Mayer (MGM),False,False
23,23,The Darjeeling Limited,"$99,240",+41%,-29.3%,169,$587,"$11,117,375",64,Fox Searchlight Pictures,False,False
24,26,Margot at the Wedding,"$86,592",+54.6%,-43.2%,35,"$2,474","$802,219",16,Paramount Vantage,False,False
25,24,Across the Universe,"$75,434",+30.1%,-39.1%,211,$357,"$24,113,285",79,Revolution Studios,False,False
26,25,Saw IV,"$74,078",+30.7%,-59.2%,330,$224,"$63,096,884",37,Lionsgate,False,False
27,30,The Polar Express2007 IMAX Release,"$69,225",+166.7%,+10.8%,23,"$3,009","$458,327",58,Warner Bros.,False,False
28,28,Why Did I Get Married?,"$62,782",+65.7%,-51.9%,202,$310,"$55,053,118",51,Lionsgate,False,False
29,27,The Savages,"$61,266",+39.7%,-,4,"$15,316","$137,769",4,Fox Searchlight Pictures,False,False
30,29,Blade RunnerThe Final Cut (2007 re-release),"$39,665",+17.4%,+271.4%,20,"$1,983","$874,942",58,Warner Bros.,False,False
31,31,"Lust, Caution","$26,837",+50%,-29.3%,49,$547,"$4,293,454",65,Focus Features,False,False
32,33,The Heartbreak Kid,"$18,249",+47.3%,-43.3%,129,$141,"$36,760,187",58,DreamWorks,False,False
33,32,P2,"$17,993",+22.2%,-27.8%,120,$149,"$3,940,099",23,Summit Entertainment,False,False
34,35,The Comebacks,"$13,298",+37%,+7.1%,96,$138,"$13,188,014",44,Fox Atomic,False,False
35,34,Deep Sea,"$10,633",-1.8%,-67%,15,$708,"$33,440,537",639,Warner Bros.,False,False
36,36,The Assassination of Jesse James by the Coward Robert Ford,"$9,617",+29.6%,+0.8%,30,$320,"$3,786,279",72,Warner Bros.,False,False
37,38,Harry Potter and the Order of the Phoenix,"$9,122",+49.1%,-55.8%,52,$175,"$291,972,312",144,Warner Bros.,False,False
38,37,Control,"$8,824",+36.7%,-31.2%,23,$383,"$726,489",53,The Weinstein Company,False,False
39,39,The Simpsons Movie,"$6,977",+86.3%,-27.6%,44,$158,"$183,102,190",128,Twentieth Century Fox,False,False
40,40,Death at a Funeral,"$6,701",+84.6%,-29%,13,$515,"$8,520,867",107,Metro-Goldwyn-Mayer (MGM),False,False
41,41,Halloween,"$4,923",+65.6%,-52.3%,45,$109,"$58,255,795",93,-,False,False
42,43,The Seeker: The Dark Is Rising,"$2,252",+117.4%,-49.5%,26,$86,"$8,773,329",58,Twentieth Century Fox,False,False
43,42,In the Valley of Elah,"$1,474",+21.9%,+38.5%,5,$294,"$6,751,333",79,Warner Independent Pictures (WIP),False,False
44,44,Darfur Now,"$1,100",+41.6%,+100.4%,7,$157,"$94,497",30,Warner Independent Pictures (WIP),False,False
45,45,Local Color,$655,+107.9%,-18.6%,1,$655,"$32,267",44,Monterey Media,False,False
46,46,Music Within,$102,+78.9%,-57.9%,2,$51,"$153,140",37,Metro-Goldwyn-Mayer (MGM),False,False
