TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Fantastic 4: Rise of the Silver Surfer,"$16,413,435",-16.5%,-,3959,"$4,145","$58,051,684",3,Twentieth Century Fox,False,False
2,2,Ocean's Thirteen,"$6,003,617",-22.4%,-33.6%,3565,"$1,684","$70,429,741",10,Warner Bros.,False,False
3,4,Pirates of the Caribbean: At World's End,"$4,018,383",-22.3%,-33.5%,3329,"$1,207","$274,145,510",24,Walt Disney Studios Motion Pictures,False,False
4,3,Knocked Up,"$3,880,845",-31.7%,-30.8%,2907,"$1,335","$90,016,695",17,Universal Pictures,False,False
5,5,Surf's Up,"$2,855,754",-19%,-42.9%,3531,$808,"$34,625,490",10,Sony Pictures Releasing,False,False
6,6,Shrek the Third,"$2,809,369",-20.1%,-36.3%,3505,$801,"$297,245,100",31,DreamWorks,False,False
7,7,Nancy Drew,"$1,511,757",-39.6%,-,2612,$578,"$6,832,318",3,Warner Bros.,False,False
8,8,Mr. Brooks,"$929,773",-20.6%,-33.5%,1923,$483,"$23,523,243",17,Metro-Goldwyn-Mayer (MGM),False,False
9,9,Hostel: Part II,"$906,518",-19.9%,-54.8%,2350,$385,"$14,208,497",10,Lionsgate,False,False
10,10,Spider-Man 3,"$818,605",-18%,-30.6%,1822,$449,"$330,021,137",45,Sony Pictures Releasing,False,False
11,11,Waitress,"$341,185",-37.1%,-21.9%,615,$554,"$14,071,871",47,Fox Searchlight Pictures,False,False
12,12,La Vie En Rose,"$203,544",-29.2%,+261%,78,"$2,609","$2,806,173",10,Picturehouse,False,False
13,13,Once,"$159,199",-34.3%,+18.9%,120,"$1,326","$2,503,419",33,Fox Searchlight Pictures,False,False
14,14,"Paris, je t'aime","$146,000",-30.5%,-,200,$730,"$2,783,486",45,First Look International,False,True
15,16,DOA: Dead or Alive,"$84,597",-11.9%,-,505,$167,"$260,713",3,-,False,False
16,17,Away from Her,"$62,428",-34.9%,-23.7%,203,$307,"$4,114,817",45,Lionsgate,False,False
17,15,Disturbia,"$58,875",-44.8%,-50.9%,283,$208,"$78,289,474",66,DreamWorks,False,False
18,18,28 Weeks Later,"$50,986",-36.3%,-54.2%,206,$247,"$28,031,155",38,Fox Atomic,False,False
19,19,Are We Done Yet?,"$46,805",-27.1%,-15.4%,244,$191,"$49,212,297",75,Revolution Studios,False,False
20,21,300,"$39,524",-34.6%,-34.4%,206,$191,"$210,234,156",101,Warner Bros.,False,False
21,23,Deep Sea,"$39,338",-2.7%,+25.8%,35,"$1,123","$28,460,914",472,Warner Bros.,False,False
22,26,Day Watch2007 Re-release,"$28,047",-13.6%,+45.1%,63,$445,"$251,466",17,Fox Searchlight Pictures,False,False
23,22,Blades of Glory,"$27,552",-32.7%,-18.2%,120,$229,"$117,191,718",80,DreamWorks,False,False
24,24,Next,"$23,908",-32.9%,-45%,188,$127,"$17,993,461",52,Paramount Pictures,False,False
25,20,Firehouse Dog,"$22,941",-62.1%,+112.1%,95,$241,"$13,720,299",75,Twentieth Century Fox,False,False
26,25,Georgia Rule,"$21,840",-37.8%,-46.9%,156,$140,"$18,778,570",38,Universal Pictures,False,False
27,27,The Namesake,"$15,816",-29.2%,-28.8%,60,$263,"$13,379,834",101,Fox Searchlight Pictures,False,False
28,28,Gracie,"$15,796",-22.8%,-89.7%,115,$137,"$2,814,713",17,Picturehouse,False,False
29,29,In the Land of Women,"$11,707",-23.3%,+376.1%,123,$95,"$11,001,271",59,Warner Bros.,False,False
30,31,Bug,"$9,233",-22.4%,-79.8%,93,$99,"$7,006,708",24,Lionsgate,False,False
31,30,TMNT,"$8,992",-34.6%,-25.6%,69,$130,"$54,132,596",87,Warner Bros.,False,False
32,32,Kickin' It Old Skool,"$6,121",-18.2%,-50.9%,42,$145,"$4,454,792",52,Yari Film Group Releasing,False,False
33,33,Grindhouse,"$3,994",-21.8%,-39.9%,28,$142,"$25,031,037",73,-,False,False
34,35,Miss Potter,"$2,451",-33.7%,-55.1%,45,$54,"$2,965,098",171,-,False,False
35,36,Night at the Museum,"$2,102",-34.3%,-40.7%,11,$191,"$250,854,474",178,Twentieth Century Fox,False,False
36,37,Journey from the Fall,"$1,797",+2%,+45.6%,3,$599,"$610,345",87,ImaginAsian Pictures,False,False
37,34,Lucky You,"$1,686",-66%,-78.4%,18,$93,"$5,686,531",45,Warner Bros.,False,False
38,38,Year of the Dog,"$1,186",-29%,-51.3%,14,$84,"$1,532,898",66,Paramount Vantage,False,False
39,39,The Ex,$173,-52.3%,-61.4%,11,$15,"$3,054,187",38,-,False,False
