TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,300,"$18,097,726",-26.7%,-,3103,"$5,832","$70,885,301",3,Warner Bros.,False,False
2,2,Wild Hogs,"$7,003,315",-44.9%,-36.6%,3296,"$2,124","$77,016,616",10,Walt Disney Studios Motion Pictures,False,False
3,3,Bridge to Terabithia,"$1,874,792",-39.7%,-30.9%,3210,$584,"$66,934,360",24,Walt Disney Studios Motion Pictures,False,False
4,4,Ghost Rider,"$1,652,462",-45.8%,-47.7%,3347,$493,"$104,012,146",24,Sony Pictures Releasing,False,False
5,5,Zodiac,"$1,640,450",-44.3%,-55.1%,2379,$689,"$23,595,973",10,Paramount Pictures,False,False
6,6,Norbit,"$1,063,120",-46.9%,-36.9%,2505,$424,"$88,295,349",31,DreamWorks,False,False
7,7,The Number 23,"$953,000",-48.2%,-45.4%,2489,$382,"$30,233,459",17,New Line Cinema,False,True
8,8,Music and Lyrics,"$823,698",-52.2%,-27.5%,2280,$361,"$43,761,368",26,Warner Bros.,False,False
9,10,Amazing Grace,"$644,000",-41.1%,-15.6%,1000,$644,"$11,392,034",17,IDP Distribution,False,True
10,9,Breach,"$564,225",-52.5%,-37.7%,1505,$374,"$29,021,080",24,Universal Pictures,False,False
11,11,Black Snake Moan,"$511,685",-32.8%,-54.9%,1253,$408,"$7,294,743",10,Paramount Vantage,False,False
12,13,Reno 911!: Miami,"$351,415",-38.6%,-66.7%,1745,$201,"$19,129,868",17,Twentieth Century Fox,False,False
13,12,Daddy's Little Girls,"$305,956",-48.9%,-46.8%,798,$383,"$30,121,004",26,Lionsgate,False,False
14,14,The Ultimate Gift,"$300,000",-41.3%,-,816,$367,"$1,241,079",3,The Bigger Picture,False,True
15,15,The Astronaut Farmer,"$268,924",-41.9%,-54.4%,1450,$185,"$9,354,438",17,Warner Bros.,False,False
16,16,Night at the Museum,"$248,224",-44%,-42.5%,739,$335,"$244,766,562",80,Twentieth Century Fox,False,False
17,17,Pan's Labyrinth,"$204,763",-41.3%,-41.2%,549,$372,"$35,407,181",73,Picturehouse,False,False
18,20,Happy Feet,"$192,962",-32.2%,+3.5%,550,$350,"$195,551,539",115,Warner Bros.,False,False
19,19,Because I Said So,"$170,160",-45.5%,-49.8%,709,$240,"$41,615,740",38,Universal Pictures,False,False
20,18,The Last King of Scotland,"$162,964",-49.1%,-39.5%,490,$332,"$16,262,830",166,Fox Searchlight Pictures,False,False
21,21,The Queen,"$148,000",-44.8%,-43.5%,460,$321,"$55,154,689",163,Miramax,False,True
22,24,The Host,"$93,000",-31.6%,-,71,"$1,309","$314,488",3,Magnolia Pictures,False,True
23,22,The Messengers,"$87,005",-50.6%,-45.1%,412,$211,"$34,992,867",38,Screen Gems,False,False
24,26,The Namesake,"$78,788",-20.8%,-,6,"$13,131","$248,552",3,Fox Searchlight Pictures,False,False
25,23,Dreamgirls,"$73,141",-51.5%,-51.1%,314,$232,"$102,579,252",87,DreamWorks,False,False
26,25,Charlotte's Web,"$67,711",-37.1%,+94%,366,$185,"$82,129,469",87,Paramount Pictures,False,False
27,30,Deep Sea,"$62,367",-21.5%,+18%,35,"$1,781","$24,381,631",374,Warner Bros.,False,False
28,27,Notes on a Scandal,"$54,241",-43.1%,-34.1%,190,$285,"$17,061,885",77,Fox Searchlight Pictures,False,False
29,29,Miss Potter,"$50,648",-38.1%,"+3,454.2%",71,$713,"$1,143,802",73,-,False,False
30,28,Stomp the Yard,"$47,951",-42.8%,-24.9%,238,$201,"$61,122,643",59,Screen Gems,False,False
31,31,Hannibal Rising,"$38,728",-49.2%,-72.8%,218,$177,"$27,356,284",31,-,False,False
32,37,Arthur and the Invisibles,"$37,776",-22.6%,+6.5%,171,$220,"$14,618,662",73,-,False,False
33,32,Blood Diamond,"$32,261",-47%,-31.3%,77,$418,"$56,711,165",94,Warner Bros.,False,False
34,33,Breaking and Entering,"$30,527",-48%,+44%,95,$321,"$699,598",87,The Weinstein Company,False,False
35,36,The Painted Veil,"$29,907",-41.4%,-16%,98,$305,"$7,587,074",82,Warner Independent Pictures (WIP),False,False
36,34,Epic Movie,"$27,409",-49.1%,-39.8%,194,$141,"$39,373,725",45,Twentieth Century Fox,False,False
37,38,Letters from Iwo Jima,"$26,786",-43.7%,-63.6%,175,$153,"$13,521,691",82,Warner Bros.,False,False
38,39,Children of Men,"$23,320",-47%,-38%,92,$253,"$35,286,428",77,Universal Pictures,False,False
39,35,The Departed,"$22,809",-56.2%,-61.9%,120,$190,"$132,310,442",157,Warner Bros.,False,False
40,40,Eragon,"$19,617",-46.5%,-37.2%,131,$149,"$74,828,499",87,Twentieth Century Fox,False,False
41,41,Babel,"$16,516",-52.2%,-65.1%,84,$196,"$34,237,104",136,Paramount Vantage,False,False
42,43,Smokin' Aces,"$15,345",-35.4%,-58.3%,102,$150,"$35,635,046",45,Universal Pictures,False,False
43,42,Freedom Writers,"$12,662",-48%,-57.2%,131,$96,"$36,581,633",66,Paramount Pictures,False,False
44,45,Rocky Balboa,"$11,777",-28.9%,-65.4%,115,$102,"$70,229,242",82,Metro-Goldwyn-Mayer (MGM),False,False
45,44,Starter for 10,"$11,244",-48.4%,+187.4%,20,$562,"$121,222",17,Picturehouse,False,False
46,46,Factory Girl,"$8,333",-36.3%,-59.6%,25,$333,"$1,626,915",73,-,False,False
47,47,Days of Glory,"$8,001",-31.5%,-53.8%,24,$333,"$232,766",96,The Weinstein Company,False,False
48,48,Gray Matters,"$4,389",-28.6%,+116.2%,19,$231,"$59,356",17,Yari Film Group Releasing,False,False
49,49,Little Miss Sunshine,"$3,782",-28.2%,-17.1%,19,$199,"$59,876,528",229,Fox Searchlight Pictures,False,False
50,51,The Good German,"$2,896",-32%,-9.6%,14,$206,"$1,213,968",87,Warner Bros.,False,False
51,50,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"$2,288",-49.6%,-47.1%,19,$120,"$128,498,545",129,Twentieth Century Fox,False,False
52,52,Two Weeks,"$1,367",-61.2%,-80.8%,10,$136,"$41,180",101,Metro-Goldwyn-Mayer (MGM),False,False
53,53,Blood and Chocolate,$86,-55%,-85.3%,3,$28,"$3,507,712",45,Metro-Goldwyn-Mayer (MGM),False,False
