TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Pirates of the Caribbean: At World's End,"$34,121,377",-9.5%,-,4362,"$7,822","$127,972,864",3,Walt Disney Studios Motion Pictures,False,False
2,2,Shrek the Third,"$18,199,829",-11.8%,-49.6%,4172,"$4,362","$203,378,450",10,DreamWorks,False,False
3,3,Spider-Man 3,"$5,008,642",-9.4%,-42.2%,3723,"$1,345","$303,977,758",24,Sony Pictures Releasing,False,False
4,4,Waitress,"$1,102,610",-9.3%,+256.4%,510,"$2,161","$5,593,423",26,Fox Searchlight Pictures,False,False
5,5,Bug,"$1,027,121",-9.7%,-,1661,$618,"$3,245,556",3,Lionsgate,False,False
6,6,28 Weeks Later,"$940,819",+4.5%,-43.9%,2013,$467,"$23,665,081",17,Fox Atomic,False,False
7,8,Disturbia,"$674,008",-5.1%,-26.4%,1632,$412,"$74,443,046",45,DreamWorks,False,False
8,7,Georgia Rule,"$665,885",-8%,-38.8%,1904,$349,"$16,291,040",17,Universal Pictures,False,False
9,9,Fracture,"$496,000",+2.7%,-15.8%,907,$546,"$36,802,787",38,New Line Cinema,False,True
10,10,The Invisible,"$319,402",-3.5%,-7.1%,457,$698,"$19,084,613",31,Walt Disney Studios Motion Pictures,False,False
11,11,Away from Her,"$255,245",-16.5%,+24%,256,$997,"$2,369,175",24,Lionsgate,False,False
12,12,Blades of Glory,"$185,396",-12.7%,-26.6%,317,$584,"$116,294,529",59,DreamWorks,False,False
13,13,Delta Farce,"$172,743",-11.3%,-64.7%,833,$207,"$7,208,008",17,Lionsgate,False,False
14,16,300,"$128,803",+2%,+95.1%,403,$319,"$209,094,683",80,Warner Bros.,False,False
15,14,Once,"$120,616",-11.4%,+483%,20,"$6,030","$436,931",12,Fox Searchlight Pictures,False,False
16,17,Next,"$116,983",-6.1%,-59%,309,$378,"$17,245,730",31,Paramount Pictures,False,False
17,15,Are We Done Yet?,"$104,501",-18%,+18.3%,347,$301,"$48,250,700",54,Revolution Studios,False,False
18,18,The Namesake,"$87,219",-2.6%,-7.4%,165,$528,"$12,904,427",80,Fox Searchlight Pictures,False,False
19,20,Grindhouse,"$68,637",+12.2%,+325.4%,175,$392,"$24,733,397",52,-,False,False
20,19,Vacancy,"$65,353",-3.2%,-43%,168,$389,"$18,948,901",38,Screen Gems,False,False
21,21,Deep Sea,"$45,238",-3.2%,+59.1%,30,"$1,507","$27,742,429",451,Warner Bros.,False,False
22,22,Shooter,"$42,628",-5%,+63%,191,$223,"$46,688,502",66,Paramount Pictures,False,False
23,23,TMNT,"$34,960",-13.3%,-23.3%,220,$158,"$53,875,585",66,Warner Bros.,False,False
24,26,The Ex,"$21,311",+5.5%,-89%,87,$244,"$2,998,359",17,-,False,False
25,25,Year of the Dog,"$20,236",-10.1%,-31.4%,95,$213,"$1,453,557",45,Paramount Vantage,False,False
26,24,Firehouse Dog,"$17,782",-21.7%,-28.8%,109,$163,"$13,398,803",54,Twentieth Century Fox,False,False
27,27,The Reaping,"$16,624",-4.5%,-56.5%,132,$125,"$25,072,444",53,Warner Bros.,False,False
28,28,Night at the Museum,"$12,966",-10.9%,-24.3%,129,$100,"$250,770,411",157,Twentieth Century Fox,False,False
29,30,Lucky You,"$9,652",-8.7%,-79.1%,60,$160,"$5,587,649",24,Warner Bros.,False,False
30,29,In the Land of Women,"$9,196",-13.8%,-60.4%,38,$242,"$10,911,182",38,Warner Bros.,False,False
31,31,Miss Potter,"$7,678",-20.1%,-22.2%,32,$239,"$2,836,440",150,-,False,False
32,32,Pan's Labyrinth,"$5,216",+19%,-19.8%,17,$306,"$37,602,346",150,Picturehouse,False,False
33,33,Kickin' It Old Skool,"$3,826",-2.7%,-81.1%,21,$182,"$4,280,685",31,Yari Film Group Releasing,False,False
34,35,Journey from the Fall,"$2,751",+64.6%,-50.6%,8,$343,"$587,163",66,ImaginAsian Pictures,False,False
35,34,Even Money,"$2,447",+12.9%,-51.1%,5,$489,"$36,229",10,Yari Film Group Releasing,False,False
36,36,First Snow,$322,-31%,+67.7%,3,$107,"$214,266",66,Yari Film Group Releasing,False,False
