TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Superbad,"$1,880,985",-13.9%,-51.2%,2948,$638,"$75,100,676",13,Sony Pictures Releasing,False,False
2,-,Balls of Fury,"$1,691,000",-,-,2810,$601,"$1,691,000",1,Rogue Pictures,True,True
3,2,The Bourne Ultimatum,"$979,275",-9.9%,-47.6%,3561,$275,"$188,423,035",27,Universal Pictures,False,False
4,3,Rush Hour 3,"$768,000",-16.2%,-62.7%,3408,$225,"$111,110,000",20,New Line Cinema,False,True
5,4,Mr. Bean's Holiday,"$694,170",-22.1%,-,1714,$405,"$12,331,970",6,Universal Pictures,False,False
6,5,War,"$680,161",-17.4%,-,2277,$298,"$12,263,473",6,Lionsgate,False,False
7,6,The Nanny Diaries,"$626,304",-14.1%,-,2629,$238,"$9,547,731",6,-,False,False
8,7,Stardust,"$401,236",-5.4%,-43.9%,2339,$171,"$27,608,856",20,Paramount Pictures,False,False
9,9,Hairspray,"$367,000",-8.5%,-52.6%,2016,$182,"$108,422,000",41,New Line Cinema,False,True
10,8,The Simpsons Movie,"$350,310",-17.1%,-59%,2451,$142,"$174,567,063",34,Twentieth Century Fox,False,False
11,10,The Invasion,"$261,260",-16.9%,-52.8%,2776,$94,"$12,356,138",13,Warner Bros.,False,False
12,11,Harry Potter and the Order of the Phoenix,"$243,395",-6.9%,-49.5%,1322,$184,"$284,001,859",50,Warner Bros.,False,False
13,12,Becoming Jane,"$225,000",-0.4%,-45.8%,1210,$185,"$13,357,000",27,Miramax,False,True
14,13,Underdog,"$179,686",-12.6%,-68.3%,1956,$91,"$37,495,609",27,Walt Disney Studios Motion Pictures,False,False
15,14,I Now Pronounce You Chuck & Larry,"$147,290",-22.9%,-62.7%,1339,$110,"$114,797,025",41,Universal Pictures,False,False
16,16,Resurrecting the Champ,"$135,335",-5.9%,-,1605,$84,"$2,092,464",6,Yari Film Group Releasing,False,False
17,17,Ratatouille,"$120,468",-11.4%,-58.8%,905,$133,"$199,452,057",62,Walt Disney Studios Motion Pictures,False,False
18,15,The Last Legion,"$119,026",-22%,-64.2%,1935,$61,"$5,462,461",13,The Weinstein Company,False,False
19,18,No Reservations,"$114,113",-8.2%,-63.3%,1117,$102,"$39,416,823",34,Warner Bros.,False,False
20,19,Transformers,"$102,651",-12.1%,-54.7%,826,$124,"$308,934,291",58,DreamWorks,False,False
