TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Heartbreak Kid,"$913,006",-5.5%,-,3229,$282,"$18,575,560",7,DreamWorks,False,False
2,2,The Kingdom,"$728,335",-3.7%,-32.3%,2802,$259,"$35,388,275",14,Universal Pictures,False,False
3,3,The Game Plan,"$695,229",+7%,-21.9%,3105,$223,"$47,941,122",14,Walt Disney Studios Motion Pictures,False,False
4,4,Resident Evil: Extinction,"$352,838",+1.9%,-35.6%,2848,$123,"$45,417,153",21,Screen Gems,False,False
5,5,Good Luck Chuck,"$323,113",+1.9%,-37.8%,2476,$130,"$30,725,651",21,Lionsgate,False,False
6,6,3:10 to Yuma,"$265,806",-3%,-31.8%,2562,$103,"$49,997,294",35,Lionsgate,False,False
7,8,The Seeker: The Dark Is Rising,"$205,312",-0.7%,-,3141,$65,"$4,954,073",7,Twentieth Century Fox,False,False
8,7,Eastern Promises,"$201,436",-4.2%,-21.1%,1212,$166,"$15,421,263",28,Focus Features,False,False
9,9,The Brave One,"$196,335",-3.4%,-33.5%,2358,$83,"$35,310,763",28,Warner Bros.,False,False
10,10,Across the Universe,"$190,661",+13%,+8.8%,364,$523,"$8,909,466",28,Revolution Studios,False,False
11,13,Mr. Woodcock,"$144,000",+9.1%,-21.7%,1950,$73,"$23,276,535",28,New Line Cinema,False,True
12,11,The Jane Austen Book Club,"$141,000",-4.1%,+605%,1232,$114,"$2,452,855",21,Sony Pictures Classics,False,True
13,12,Into the Wild,"$126,026",-5.5%,+121.3%,135,$933,"$3,030,676",21,Paramount Vantage,False,False
14,14,In the Valley of Elah,"$119,770",-9%,-9.4%,978,$122,"$5,911,745",28,Warner Independent Pictures (WIP),False,False
15,16,The Bourne Ultimatum,"$101,995",+10.3%,-22.1%,975,$104,"$224,929,860",70,Universal Pictures,False,False
16,15,Feel the Noise,"$98,980",+2.2%,-,1015,$97,"$3,771,255",7,-,False,False
17,17,Superbad,"$85,489",+4.6%,-40.9%,756,$113,"$120,732,754",56,Sony Pictures Releasing,False,False
18,18,Transformers,"$83,209",+8.1%,-9.8%,421,$197,"$316,848,897",101,DreamWorks,False,False
19,19,Michael Clayton,"$71,919",-5%,-,15,"$4,794","$1,077,207",7,Warner Bros.,False,False
20,22,Sydney White,"$71,675",+28.6%,-43.3%,1593,$44,"$10,692,005",21,Universal Pictures,False,False
21,20,Feast of Love,"$68,288",-9.2%,-46.9%,1203,$56,"$3,337,978",14,Metro-Goldwyn-Mayer (MGM),False,False
22,21,The Darjeeling Limited,"$59,175",+0.9%,+164%,19,"$3,114","$1,070,421",13,Fox Searchlight Pictures,False,False
23,23,Halloween,"$49,091",+6.9%,-34.6%,694,$70,"$57,281,829",42,-,False,False
24,24,The Assassination of Jesse James by the Coward Robert Ford,"$43,614",-3.5%,+320.9%,61,$714,"$971,952",21,Warner Bros.,False,False
25,25,"Lust, Caution","$40,781",+5.5%,+288.9%,17,"$2,398","$649,403",14,Focus Features,False,False
26,26,Harry Potter and the Order of the Phoenix,"$32,252",+3.5%,+107.5%,408,$79,"$290,753,534",93,Warner Bros.,False,False
27,28,Mr. Bean's Holiday,"$20,445",+16.9%,-46.5%,588,$34,"$32,411,600",49,Universal Pictures,False,False
28,27,Death at a Funeral,"$16,692",-14.9%,-33.5%,202,$82,"$8,000,329",56,Metro-Goldwyn-Mayer (MGM),False,False
29,31,The Simpsons Movie,"$14,757",+3.6%,-20.1%,267,$55,"$182,330,477",77,Twentieth Century Fox,False,False
