TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Pirates of the Caribbean: At World's End,"$37,701,051",-12.1%,-,4362,"$8,643","$93,851,487",2,Walt Disney Studios Motion Pictures,False,False
2,2,Shrek the Third,"$20,627,136",+45.1%,-56.2%,4172,"$4,944","$185,178,621",9,DreamWorks,False,False
3,3,Spider-Man 3,"$5,526,115",+45.4%,-55.4%,3723,"$1,484","$298,969,116",23,Sony Pictures Releasing,False,False
4,5,Waitress,"$1,215,100",+60.2%,+150.6%,510,"$2,382","$4,490,813",25,Fox Searchlight Pictures,False,False
5,4,Bug,"$1,137,060",+5.1%,-,1661,$684,"$2,218,435",2,Lionsgate,False,False
6,6,28 Weeks Later,"$900,421",+28.2%,-57.4%,2013,$447,"$22,724,262",16,Fox Atomic,False,False
7,8,Georgia Rule,"$723,520",+51.8%,-53.1%,1904,$380,"$15,625,155",16,Universal Pictures,False,False
8,7,Disturbia,"$710,419",+29.5%,-55.6%,1632,$435,"$73,769,038",44,DreamWorks,False,False
9,10,Fracture,"$483,000",+61%,-53.2%,907,$532,"$36,307,000",37,New Line Cinema,False,True
10,9,The Invisible,"$331,039",+1.8%,-38.1%,457,$724,"$18,765,211",30,Walt Disney Studios Motion Pictures,False,False
11,11,Away from Her,"$305,669",+63.5%,-0.3%,256,"$1,194","$2,113,930",23,Lionsgate,False,False
12,12,Blades of Glory,"$212,410",+22.9%,-56.4%,317,$670,"$116,109,133",58,DreamWorks,False,False
13,13,Delta Farce,"$194,799",+31.4%,-75%,833,$233,"$7,035,265",16,Lionsgate,False,False
14,17,Once,"$136,082",+80.4%,+435.3%,20,"$6,804","$316,315",11,Fox Searchlight Pictures,False,False
15,16,Are We Done Yet?,"$127,513",+60.5%,-26.2%,347,$367,"$48,146,199",53,Revolution Studios,False,False
16,15,300,"$126,265",+39.1%,+48.6%,403,$313,"$208,965,880",79,Warner Bros.,False,False
17,14,Next,"$124,625",+26.6%,-73.1%,309,$403,"$17,128,747",30,Paramount Pictures,False,False
18,19,The Namesake,"$89,512",+78%,-40.7%,165,$542,"$12,817,208",79,Fox Searchlight Pictures,False,False
19,18,Vacancy,"$67,541",+23.5%,-67.9%,168,$402,"$18,883,548",37,Screen Gems,False,False
20,20,Grindhouse,"$61,171",+39.6%,+236.7%,175,$349,"$24,664,760",51,-,False,False
21,21,Deep Sea,"$46,733",+27.5%,+22.3%,30,"$1,557","$27,697,191",450,Warner Bros.,False,False
22,22,Shooter,"$44,848",+48%,+49.4%,191,$234,"$46,645,874",65,Paramount Pictures,False,False
23,23,TMNT,"$40,319",+49.5%,-36.8%,220,$183,"$53,840,625",65,Warner Bros.,False,False
24,25,Firehouse Dog,"$22,720",+49.3%,-52.3%,109,$208,"$13,381,021",53,Twentieth Century Fox,False,False
25,27,Year of the Dog,"$22,504",+68.7%,-55.7%,95,$236,"$1,433,321",44,Paramount Vantage,False,False
26,24,The Ex,"$20,191",+22.2%,-92.7%,87,$232,"$2,977,048",16,-,False,False
27,26,The Reaping,"$17,403",+26.8%,-64.8%,132,$131,"$25,055,820",52,Warner Bros.,False,False
28,28,Night at the Museum,"$14,546",+48.8%,-58.7%,129,$112,"$250,757,445",156,Twentieth Century Fox,False,False
29,30,In the Land of Women,"$10,673",+36.9%,-68.9%,38,$280,"$10,901,986",37,Warner Bros.,False,False
30,29,Lucky You,"$10,575",+30.7%,-83.5%,60,$176,"$5,577,997",23,Warner Bros.,False,False
31,31,Miss Potter,"$9,612",+72.4%,-23.3%,32,$300,"$2,828,762",149,-,False,False
32,32,Pan's Labyrinth,"$4,382",+53.4%,-47.3%,17,$257,"$37,597,130",149,Picturehouse,False,False
33,33,Kickin' It Old Skool,"$3,931",+45.3%,-85%,21,$187,"$4,276,859",30,Yari Film Group Releasing,False,False
34,34,Even Money,"$2,168",+14.3%,-75.7%,5,$433,"$33,782",9,Yari Film Group Releasing,False,False
35,35,Journey from the Fall,"$1,671",+131.8%,-69.8%,8,$208,"$584,412",65,ImaginAsian Pictures,False,False
36,36,First Snow,$467,+99.6%,+101.3%,3,$155,"$213,944",65,Yari Film Group Releasing,False,False
