TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Superbad,"$1,734,119",-7.8%,-50%,2948,$588,"$76,834,795",14,Sony Pictures Releasing,False,False
2,2,Balls of Fury,"$1,270,000",-24.9%,-,2810,$451,"$2,960,727",2,Rogue Pictures,False,True
3,3,The Bourne Ultimatum,"$997,080",+1.8%,-44.5%,3561,$280,"$189,420,115",28,Universal Pictures,False,False
4,4,Rush Hour 3,"$747,000",-2.7%,-60.7%,3408,$219,"$111,856,276",21,New Line Cinema,False,True
5,5,Mr. Bean's Holiday,"$668,460",-3.7%,-,1714,$390,"$13,000,430",7,Universal Pictures,False,False
6,7,The Nanny Diaries,"$603,645",-3.6%,-,2629,$229,"$10,151,376",7,-,False,False
7,6,War,"$575,929",-15.3%,-,2277,$252,"$12,839,402",7,Lionsgate,False,False
8,8,Stardust,"$399,998",-0.3%,-41.5%,2339,$171,"$28,008,854",21,Paramount Pictures,False,False
9,9,Hairspray,"$365,000",-0.5%,-48.4%,2016,$181,"$108,785,640",42,New Line Cinema,False,True
10,10,The Simpsons Movie,"$328,838",-6.1%,-59%,2451,$134,"$174,895,901",35,Twentieth Century Fox,False,False
11,11,The Invasion,"$255,817",-2.1%,-50.5%,2776,$92,"$12,611,955",14,Warner Bros.,False,False
12,12,Harry Potter and the Order of the Phoenix,"$248,260",+2%,-47.3%,1322,$187,"$284,250,119",51,Warner Bros.,False,False
13,13,Becoming Jane,"$236,000",+4.9%,-40.7%,1210,$195,"$13,594,806",28,Miramax,False,True
14,14,Underdog,"$168,509",-6.2%,-66.8%,1956,$86,"$37,664,118",28,Walt Disney Studios Motion Pictures,False,False
15,15,I Now Pronounce You Chuck & Larry,"$140,445",-4.6%,-63.5%,1339,$104,"$114,937,470",42,Universal Pictures,False,False
16,16,Resurrecting the Champ,"$131,902",-2.5%,-,1605,$82,"$2,224,366",7,Yari Film Group Releasing,False,False
17,17,Ratatouille,"$122,362",+1.6%,-56.6%,905,$135,"$199,574,419",63,Walt Disney Studios Motion Pictures,False,False
18,19,No Reservations,"$113,515",-0.5%,-62.3%,1117,$101,"$39,530,338",35,Warner Bros.,False,False
19,18,The Last Legion,"$108,313",-9%,-66.4%,1935,$55,"$5,570,774",14,The Weinstein Company,False,False
20,21,Death at a Funeral,"$101,938",+1.2%,-26.2%,261,$390,"$3,335,991",14,Metro-Goldwyn-Mayer (MGM),False,False
21,20,Transformers,"$99,859",-2.7%,-55.6%,826,$120,"$309,034,150",59,DreamWorks,False,False
22,22,Illegal Tender,"$87,040",-2.9%,-,512,$170,"$1,845,580",7,Universal Pictures,False,False
23,23,September Dawn,"$63,000",-6%,-,857,$73,"$892,857",7,Slowhand Cinema Releasing,False,True
24,24,Daddy Day Camp,"$41,794",-5.1%,-87.2%,806,$51,"$11,334,569",23,Revolution Studios,False,False
25,25,Live Free or Die Hard,"$34,353",+0.9%,-24.9%,310,$110,"$133,239,702",65,Twentieth Century Fox,False,False
26,27,Evan Almighty,"$30,495",+6.6%,-38.5%,359,$84,"$99,063,305",70,Universal Pictures,False,False
27,26,Knocked Up,"$27,455",-9.5%,-28.7%,289,$95,"$147,859,995",91,Universal Pictures,False,False
28,31,Bratz,"$24,115",+23.2%,-62.6%,259,$93,"$9,423,485",28,Lionsgate,False,False
29,28,Sicko,"$22,781",+0.4%,-27.9%,151,$150,"$23,968,334",70,Lionsgate,False,False
30,29,Once,"$22,069",-0.5%,-17.1%,111,$198,"$7,719,789",107,Fox Searchlight Pictures,False,False
31,30,El cantante,"$21,281",+0.2%,-58.8%,203,$104,"$7,264,992",28,Picturehouse,False,False
32,32,Deep Sea,"$18,619",-4%,-48.6%,30,$620,"$31,976,064",546,Warner Bros.,False,False
33,33,Fantastic 4: Rise of the Silver Surfer,"$17,048",+12.2%,-38.8%,187,$91,"$131,451,007",77,Twentieth Century Fox,False,False
34,35,Ocean's Thirteen,"$14,364",+7.6%,-44.9%,218,$65,"$116,934,657",84,Warner Bros.,False,False
35,34,La Vie En Rose,"$13,080",-12.5%,-35.1%,81,$161,"$9,480,455",84,Picturehouse,False,False
36,36,The King of Kong: A Fistful of Quarters,"$11,477",-2.4%,+48.7%,14,$819,"$202,279",14,Picturehouse,False,False
37,37,Rocket Science,"$10,587",+2.4%,-27.8%,59,$179,"$432,661",21,Picturehouse,False,False
38,39,Arctic Tale,"$9,117",-1.2%,-72.4%,158,$57,"$634,581",37,Paramount Vantage,False,False
39,38,Hot Rod,"$7,927",-20.4%,-89%,239,$33,"$13,617,136",28,Paramount Pictures,False,False
40,41,Nancy Drew,"$7,606",+5%,-33.5%,95,$80,"$25,612,520",77,Warner Bros.,False,False
41,40,Rescue Dawn,"$7,411",+0.2%,-69%,128,$57,"$5,331,872",58,Metro-Goldwyn-Mayer (MGM),False,False
42,43,Sunshine,"$6,702",+2.7%,-56.6%,40,$167,"$3,514,145",42,Fox Searchlight Pictures,False,False
43,42,The 11th Hour,"$6,634",-5.9%,+69.3%,20,$331,"$177,920",14,Warner Independent Pictures (WIP),False,False
44,44,License to Wed,"$4,309",-18.9%,-54.9%,103,$41,"$43,128,277",59,Warner Bros.,False,False
45,47,Waitress,"$3,649",+7.2%,-40.2%,29,$125,"$18,848,750",121,Fox Searchlight Pictures,False,False
46,45,1408,"$3,598",-1.1%,-50.6%,72,$49,"$71,140,555",70,-,False,False
47,46,Dedication,"$2,816",-18.2%,-,4,$704,"$36,332",7,The Weinstein Company,False,False
48,48,Who's Your Caddy?,"$1,506",+7.5%,-53.7%,41,$36,"$5,556,631",35,-,False,False
