TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,"I, Robot","$4,776,416",-13.9%,-,3420,"$1,396","$68,865,938",6,Twentieth Century Fox,False,False
2,2,Spider-Man 2,"$2,553,746",-12.2%,-49.3%,4058,$629,"$310,766,413",22,Sony Pictures Releasing,False,False
3,3,A Cinderella Story,"$1,858,464",-13%,-,2625,$707,"$19,930,272",6,Warner Bros.,False,False
4,4,Anchorman: The Legend of Ron Burgundy,"$1,644,959",-11.4%,-53.8%,3104,$529,"$62,482,381",13,DreamWorks Distribution,False,False
5,5,Fahrenheit 9/11,"$1,033,000",-12.4%,-37.7%,2004,$515,"$97,307,000",29,Lionsgate,False,True
6,6,The Notebook,"$1,025,000",-6.8%,-21.2%,2089,$490,"$57,015,000",27,New Line Cinema,False,True
7,7,King Arthur,"$953,254",-10.1%,-46.3%,3086,$308,"$41,170,245",15,Walt Disney Studios Motion Pictures,False,False
8,8,Dodgeball,"$520,173",-4.5%,-40.5%,1945,$267,"$106,797,233",34,Twentieth Century Fox,False,False
9,9,Shrek 2,"$510,906",-4.7%,-39.1%,1857,$275,"$426,592,176",64,DreamWorks Distribution,False,False
10,10,Harry Potter and the Prisoner of Azkaban,"$427,181",-4.7%,-39.5%,1460,$292,"$239,661,642",48,Warner Bros.,False,False
11,12,The Terminal,"$402,334",-3.8%,-43.6%,1804,$223,"$72,417,310",34,DreamWorks Distribution,False,False
12,11,White Chicks,"$402,098",-10.1%,-46.6%,1730,$232,"$64,780,702",29,Sony Pictures Releasing,False,False
13,13,Sleepover,"$230,644",-3.9%,-65%,2207,$104,"$8,782,033",13,Metro-Goldwyn-Mayer (MGM),False,False
14,14,De-Lovely,"$201,023",-0.3%,+325.4%,185,"$1,086","$3,128,712",20,United Artists,False,False
15,15,Garfield,"$188,969",-3.5%,-50.6%,1028,$183,"$71,051,887",41,Twentieth Century Fox,False,False
16,16,Napoleon Dynamite,"$174,445",+3%,+40.5%,179,$974,"$4,724,804",41,Fox Searchlight Pictures,False,False
17,17,The Clearing,"$142,607",-2.8%,+14.3%,449,$317,"$4,149,673",20,Fox Searchlight Pictures,False,False
18,18,Two Brothers,"$109,590",-2.5%,-58.8%,562,$195,"$17,576,740",27,Universal Pictures,False,False
19,19,The Day After Tomorrow,"$82,550",-8.6%,-43.7%,487,$169,"$183,560,087",55,Twentieth Century Fox,False,False
20,21,Before Sunset,"$74,325",-2.3%,+23.8%,122,$609,"$1,930,717",20,Warner Independent Pictures (WIP),False,False
21,20,The Stepford Wives,"$73,202",-6.6%,-63.1%,522,$140,"$58,027,927",41,Paramount Pictures,False,False
22,22,NASCAR: The IMAX Experience,"$60,396",-4.4%,-1.6%,55,"$1,098","$15,773,997",132,Warner Bros.,False,False
23,23,Mean Girls,"$54,875",-5.9%,-26%,268,$204,"$84,981,993",83,Paramount Pictures,False,False
24,24,The Chronicles of Riddick,"$42,420",-9.7%,-45.6%,303,$140,"$56,464,380",41,Universal Pictures,False,False
25,25,Van Helsing,"$29,295",-6.9%,-7.2%,220,$133,"$119,685,340",76,Universal Pictures,False,False
26,27,Scooby-Doo 2: Monsters Unleashed,"$18,024",-5.5%,-31.4%,185,$97,"$83,820,050",118,Warner Bros.,False,False
27,26,Troy,"$16,072",-21.5%,-53.1%,110,$146,"$132,513,740",69,Warner Bros.,False,False
28,28,Man on Fire,"$15,071",-8.2%,+2.5%,145,$103,"$77,610,166",92,Twentieth Century Fox,False,False
29,29,Saved!,"$6,436",-13.7%,-57.9%,60,$107,"$8,806,824",55,United Artists,False,False
30,30,Coffee and Cigarettes,"$5,862",-6.5%,-33.1%,45,$130,"$1,992,807",69,United Artists,False,False
31,31,I'll Sleep When I'm Dead,"$3,953",<0.1%,-32.2%,16,$247,"$224,058",36,Paramount Classics,False,False
32,32,Johnson Family Vacation,"$3,364",-3.6%,-21%,35,$96,"$31,091,737",106,Fox Searchlight Pictures,False,False
33,33,Love Me If You Dare,$999,+193%,-2.1%,8,$124,"$525,218",62,Paramount Classics,False,False
