TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Hero,"$784,000",-71%,-49.7%,2092,$374,"$36,021,000",12,Miramax,False,True
2,4,Paparazzi,"$543,367",-68.2%,-,2115,$256,"$8,398,478",5,Twentieth Century Fox,False,False
3,3,Without a Paddle,"$444,827",-76.9%,-45.9%,2756,$161,"$40,299,737",19,Paramount Pictures,False,False
4,8,Wicker Park,"$421,112",-68.9%,-,2598,$162,"$7,240,505",5,Metro-Goldwyn-Mayer (MGM),False,False
5,6,Collateral,"$374,821",-74.5%,-38.5%,2348,$159,"$89,272,014",33,DreamWorks Distribution,False,False
6,7,Vanity Fair,"$374,000",-73.9%,-,1051,$355,"$7,781,000",7,Focus Features,False,True
7,5,Anacondas: The Hunt for the Blood Orchid,"$364,557",-77%,-55.8%,2905,$125,"$24,225,023",12,Screen Gems,False,False
8,2,The Princess Diaries 2: Royal Engagement,"$336,360",-83.1%,-60.2%,3139,$107,"$85,837,164",28,Walt Disney Studios Motion Pictures,False,False
9,12,Exorcist: The Beginning,"$274,016",-69.1%,-56.6%,2452,$111,"$38,320,703",19,Warner Bros.,False,False
10,10,The Bourne Supremacy,"$266,885",-77.8%,-40.3%,1717,$155,"$165,036,100",47,Universal Pictures,False,False
11,13,Garden State,"$250,291",-70.8%,-23.2%,813,$307,"$16,129,195",42,Fox Searchlight Pictures,False,False
12,11,Napoleon Dynamite,"$215,121",-76.9%,-19.1%,886,$242,"$27,414,752",89,Fox Searchlight Pictures,False,False
13,15,Alien vs. Predator,"$195,472",-70.8%,-55.6%,1944,$100,"$77,225,820",26,Twentieth Century Fox,False,False
14,17,Suspect Zero,"$181,431",-69.2%,-46.1%,1501,$120,"$7,408,779",12,Paramount Pictures,False,False
15,18,The Manchurian Candidate,"$133,288",-77.1%,-46.1%,1085,$122,"$62,632,398",40,Paramount Pictures,False,False
16,14,Superbabies: Baby Geniuses 2,"$129,862",-82.3%,-58.2%,1276,$101,"$6,933,372",12,Triumph Releasing Corporation,False,False
17,19,Spider-Man 2,"$68,743",-80.6%,-53.9%,807,$85,"$369,957,255",70,Sony Pictures Releasing,False,False
18,21,The Village,"$60,159",-73.2%,-62.6%,751,$80,"$112,239,572",40,Walt Disney Studios Motion Pictures,False,False
19,22,"I, Robot","$50,404",-74.9%,-55.5%,551,$91,"$141,937,062",54,Twentieth Century Fox,False,False
20,25,De-Lovely,"$38,567",-71%,-43.3%,320,$120,"$12,401,460",68,United Artists,False,False
21,20,Yu-Gi-Oh!: The Movie - Pyramid of Light,"$34,811",-85.9%,-75%,1103,$31,"$19,342,203",26,Warner Bros.,False,False
22,26,We Don't Live Here Anymore,"$32,470",-70.5%,-16.7%,190,$170,"$1,450,539",26,Warner Independent Pictures (WIP),False,False
23,24,Harry Potter and the Prisoner of Azkaban,"$24,673",-83.4%,-50.3%,391,$63,"$248,369,189",96,Warner Bros.,False,False
24,27,Before Sunset,"$22,188",-72.3%,+39.2%,197,$112,"$5,196,572",68,Warner Independent Pictures (WIP),False,False
25,31,Dodgeball,"$14,743",-72.6%,-53.5%,238,$61,"$113,740,842",82,Twentieth Century Fox,False,False
26,28,Intimate Strangers,"$13,188",-77.6%,-36.2%,94,$140,"$1,500,809",40,Paramount Classics,False,False
27,36,The Day After Tomorrow,"$12,397",-54.4%,-20.8%,129,$96,"$186,381,945",103,Twentieth Century Fox,False,False
28,32,Garfield,"$9,913",-78.9%,-52.7%,209,$47,"$75,014,468",89,Twentieth Century Fox,False,False
29,33,A Cinderella Story,"$9,717",-72%,-42.8%,208,$46,"$50,823,011",54,Warner Bros.,False,False
30,30,NASCAR: The IMAX Experience,"$9,180",-84%,-40.9%,58,$158,"$18,433,762",180,Warner Bros.,False,False
31,35,Mean Creek,"$7,919",-75.2%,-11.2%,41,$193,"$303,838",19,Paramount Classics,False,False
32,37,Catwoman,"$5,057",-64.4%,-55.4%,121,$41,"$39,525,969",47,Warner Bros.,False,False
33,38,The Stepford Wives,"$4,410",-68.6%,-61.6%,63,$70,"$59,453,113",89,Paramount Pictures,False,False
34,39,A Home at the End of the World,"$3,409",-59.7%,-56.3%,34,$100,"$955,296",47,Warner Independent Pictures (WIP),False,False
35,40,Mean Girls,$463,-78.9%,-69.8%,13,$35,"$86,049,881",131,Paramount Pictures,False,False
36,41,I'll Sleep When I'm Dead,$282,-72.3%,+35.6%,3,$94,"$328,720",84,Paramount Classics,False,False
37,42,Love Me If You Dare,$11,-75.6%,-85.3%,3,$3,"$541,645",110,Paramount Classics,False,False
