TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Scooby-Doo 2: Monsters Unleashed,"$12,743,150",+48%,-,3312,"$3,847","$21,356,188",2,Warner Bros.,False,False
2,2,The Ladykillers,"$5,609,011",+38.9%,-,1583,"$3,543","$9,646,411",2,Walt Disney Studios Motion Pictures,False,False
3,4,The Passion of the Christ,"$5,186,862",+66.5%,-34.9%,3214,"$1,613","$310,860,490",32,Newmarket Films,False,False
4,3,Dawn of the Dead,"$4,547,940",+31.3%,-53.3%,2748,"$1,655","$41,555,420",9,Universal Pictures,False,False
5,5,Jersey Girl,"$3,336,000",+15.4%,-,1520,"$2,194","$6,226,000",2,Miramax,False,True
6,6,Taking Lives,"$2,804,184",+36.6%,-39%,2705,"$1,036","$20,016,868",9,Warner Bros.,False,False
7,7,Starsky & Hutch,"$2,782,769",+37.9%,-37.9%,2985,$932,"$75,409,868",23,Warner Bros.,False,False
8,10,Hidalgo,"$2,424,955",+55.7%,-33.5%,2667,$909,"$55,073,226",23,Walt Disney Studios Motion Pictures,False,False
9,8,Secret Window,"$2,375,329",+36%,-39.9%,2912,$815,"$39,378,957",16,Sony Pictures Releasing,False,False
10,9,Eternal Sunshine of the Spotless Mind,"$2,323,878",+47%,-30.7%,1357,"$1,712","$15,200,053",9,Focus Features,False,False
11,13,Agent Cody Banks 2: Destination London,"$1,693,775",+239%,-33.2%,2410,$702,"$20,866,881",16,Metro-Goldwyn-Mayer (MGM),False,False
12,11,Never Die Alone,"$1,264,510",+25%,-,1160,"$1,090","$2,275,848",2,Fox Searchlight Pictures,False,False
13,12,50 First Dates,"$1,105,600",+47%,-39.8%,1759,$628,"$116,220,853",44,Sony Pictures Releasing,False,False
14,14,NASCAR: The IMAX Experience,"$551,373",+129.5%,-15.9%,70,"$7,876","$4,701,974",16,Warner Bros.,False,False
15,17,Twisted,"$343,120",+223.1%,-41.3%,811,$423,"$24,523,644",30,Paramount Pictures,False,False
16,15,The Lord of the Rings: The Return of the King,"$331,070",+86.2%,-44.6%,661,$500,"$374,359,649",102,New Line Cinema,False,False
17,16,Confessions of a Teenage Drama Queen,"$214,928",+68.5%,-67.2%,601,$357,"$28,366,080",37,Walt Disney Studios Motion Pictures,False,False
18,18,Cheaper by the Dozen,"$129,780",+58.3%,-4.1%,306,$424,"$137,456,975",94,Twentieth Century Fox,False,False
19,19,Monster,"$126,853",+57.3%,-57.3%,574,$220,"$33,887,392",95,Newmarket Films,False,False
20,21,Mystic River,"$124,394",+82.2%,-59.4%,350,$355,"$88,716,996",172,Warner Bros.,False,False
21,20,Barbershop 2: Back in Business,"$116,392",+68.9%,-54.6%,320,$363,"$62,536,357",51,Metro-Goldwyn-Mayer (MGM),False,False
22,22,Spartan,"$97,911",+75.7%,-73%,252,$388,"$4,091,006",16,Warner Bros.,False,False
23,23,Along Came Polly,"$65,835",+43.2%,-24.1%,209,$315,"$87,565,730",72,Universal Pictures,False,False
24,25,Master and Commander: The Far Side of the World,"$56,275",+64.8%,-14.1%,171,$329,"$93,531,274",135,Twentieth Century Fox,False,False
25,24,Something's Gotta Give,"$55,227",+52.9%,-45.7%,173,$319,"$124,563,383",107,Sony Pictures Releasing,False,False
26,28,In America,"$38,961",+78.8%,-42.3%,85,$458,"$15,304,854",123,Fox Searchlight Pictures,False,False
27,29,The Last Samurai,"$30,779",+72.5%,-23.2%,168,$183,"$111,038,296",114,Warner Bros.,False,False
28,30,You Got Served,"$30,557",+71.4%,-60.4%,104,$293,"$39,766,259",58,Screen Gems,False,False
29,31,Torque,"$28,647",+68.4%,-33.8%,119,$240,"$21,106,659",72,Warner Bros.,False,False
30,27,EuroTrip,"$28,167",+21.9%,-69.6%,82,$343,"$17,701,084",37,DreamWorks Distribution,False,False
31,32,Peter Pan,"$26,455",+61.5%,-36.5%,126,$209,"$48,398,320",94,Universal Pictures,False,False
32,35,Osama,"$25,890",+75%,-30.3%,25,"$1,035","$841,238",51,United Artists,False,False
33,33,Welcome to Mooseport,"$21,089",+32.1%,-57.5%,143,$147,"$14,328,840",37,Twentieth Century Fox,False,False
34,36,Against the Ropes,"$19,793",+61.2%,+376.8%,106,$186,"$5,846,968",37,Paramount Pictures,False,False
35,38,House of Sand and Fog,"$19,079",+65.8%,-42.6%,75,$254,"$12,995,480",100,DreamWorks Distribution,False,False
36,37,The Dreamers,"$17,984",+48.9%,-36.3%,41,$438,"$2,364,774",51,Fox Searchlight Pictures,False,False
37,39,Catch That Kid,"$16,344",+86.9%,-43.6%,107,$152,"$16,570,233",51,Twentieth Century Fox,False,False
38,34,Ned Kelly,"$15,090",+2%,-,22,$685,"$29,890",2,Focus Features,False,False
39,40,The Reckoning,"$8,729",+57.3%,-22.1%,25,$349,"$118,459",23,Paramount Classics,False,False
40,41,The Perfect Score,"$4,028",+34.9%,-75.4%,45,$89,"$10,385,001",58,Paramount Pictures,False,False
41,42,Paycheck,"$1,669",+71.2%,-69.9%,15,$111,"$53,788,399",94,Paramount Pictures,False,False
42,43,The Lost Skeleton of Cadavra,$788,+100%,-22.1%,3,$262,"$100,184",51,Sony Pictures Repertory,False,False
